date,Tr,scen
2016-04-01,2.2325205660943217,Irrigation
2016-04-02,2.246215796103618,Irrigation
2016-04-03,2.1426112934102877,Irrigation
2016-04-04,2.3276385782813143,Irrigation
2016-04-05,1.7592358159908688,Irrigation
2016-04-06,0.8463679944577686,Irrigation
2016-04-07,2.401271766325369,Irrigation
2016-04-08,1.2148775679996433,Irrigation
2016-04-09,1.5293821697116128,Irrigation
2016-04-10,3.1158985715818686,Irrigation
2016-04-11,3.123782869134127,Irrigation
2016-04-12,2.9459621712242647,Irrigation
2016-04-13,1.5006536762332428,Irrigation
2016-04-14,2.8301846472801073,Irrigation
2016-04-15,1.6334824701956645,Irrigation
2016-04-16,2.129080543613072,Irrigation
2016-04-17,0.6482886966774486,Irrigation
2016-04-18,1.575262707135309,Irrigation
2016-04-19,3.187818061102852,Irrigation
2016-04-20,2.9931939816337354,Irrigation
2016-04-21,2.665400991843489,Irrigation
2016-04-22,1.9367388970134398,Irrigation
2016-04-23,1.4083161435265037,Irrigation
2016-04-24,2.3473761402768183,Irrigation
2016-04-25,2.25640339989863,Irrigation
2016-04-26,2.5719132732543977,Irrigation
2016-04-27,2.591095754574637,Irrigation
2016-04-28,2.650351701725962,Irrigation
2016-04-29,2.794893604649838,Irrigation
2016-04-30,2.1077239363479743,Irrigation
2016-05-01,1.4469873467782688,Irrigation
2016-05-02,2.727698691741631,Irrigation
2016-05-03,2.139140453109686,Irrigation
2016-05-04,3.0360597144623536,Irrigation
2016-05-05,2.8855865800900293,Irrigation
2016-05-06,2.59884702831101,Irrigation
2016-05-07,2.3176238763704307,Irrigation
2016-05-08,2.126369929577041,Irrigation
2016-05-09,1.8242579468129414,Irrigation
2016-05-10,2.104276601876923,Irrigation
2016-05-11,1.6522559029582937,Irrigation
2016-05-12,0.02805055429935164,Irrigation
2016-05-13,1.4276171387179324,Irrigation
2016-05-14,2.0613459322290932,Irrigation
2016-05-15,3.255411325698112,Irrigation
2016-05-16,3.0686788014211914,Irrigation
2016-05-17,3.4756901136426652,Irrigation
2016-05-18,3.3227897673177167,Irrigation
2016-05-19,2.227675949917233,Irrigation
2016-05-20,3.2761493790576197,Irrigation
2016-05-21,3.09824616300836,Irrigation
2016-05-22,2.7543416307966906,Irrigation
2016-05-23,0.5732490986986559,Irrigation
2016-05-24,2.7595704914499564,Irrigation
2016-05-25,2.8078043838515327,Irrigation
2016-05-26,2.978829084053967,Irrigation
2016-05-27,3.416517961080147,Irrigation
2016-05-28,2.95504503924325,Irrigation
2016-05-29,0.12134098068831169,Irrigation
2016-05-30,2.8457761446923193,Irrigation
2016-05-31,3.4385891962060326,Irrigation
2016-06-01,3.605786117534196,Irrigation
2016-06-02,0.49954507755247735,Irrigation
2016-06-03,2.088631746974854,Irrigation
2016-06-04,3.4430368226218713,Irrigation
2016-06-05,4.032567933864883,Irrigation
2016-06-06,4.6093690033402,Irrigation
2016-06-07,4.4283067667910165,Irrigation
2016-06-08,2.8224939234568542,Irrigation
2016-06-09,3.435358880521534,Irrigation
2016-06-10,5.040966490442231,Irrigation
2016-06-11,1.781886124599233,Irrigation
2016-06-12,3.377693090800872,Irrigation
2016-06-13,2.47329566479112,Irrigation
2016-06-14,3.344850037632417,Irrigation
2016-06-15,4.483127182997803,Irrigation
2016-06-16,1.7682391657772183,Irrigation
2016-06-17,4.076429793912508,Irrigation
2016-06-18,4.027359859942927,Irrigation
2016-06-19,4.437586418710438,Irrigation
2016-06-20,3.548284887478128,Irrigation
2016-06-21,2.0040435921286464,Irrigation
2016-06-24,3.7046109204791464,Irrigation
2016-06-25,1.04330475089569,Irrigation
2016-06-26,4.957587099982368,Irrigation
2016-06-27,5.442831429857638,Irrigation
2016-06-28,5.427175492194295,Irrigation
2016-06-29,5.342429999560992,Irrigation
2016-06-30,4.021309177092989,Irrigation
2016-07-01,5.185901702913492,Irrigation
2016-07-02,2.105216491447881,Irrigation
2016-07-03,5.376723599147591,Irrigation
2016-07-04,5.3328475691992105,Irrigation
2016-07-05,4.776717503402557,Irrigation
2016-07-06,4.949985357934772,Irrigation
2016-07-07,4.917139951050492,Irrigation
2016-07-08,4.496723667568328,Irrigation
2016-07-09,4.425291418303291,Irrigation
2016-07-10,4.4361302251965995,Irrigation
2016-07-11,3.5903590263545784,Irrigation
2016-07-12,0.24903889547949998,Irrigation
2016-07-13,3.183909088392868,Irrigation
2016-07-14,3.608111402251538,Irrigation
2016-07-15,5.422289945298418,Irrigation
2016-07-16,4.995316093833475,Irrigation
2016-07-17,4.998114157921533,Irrigation
2016-07-18,4.984410060600963,Irrigation
2016-07-19,4.843454883670298,Irrigation
2016-07-20,4.665492083796121,Irrigation
2016-07-21,4.209522596584231,Irrigation
2016-07-22,1.7474403478762206,Irrigation
2016-07-23,3.6128110132943116,Irrigation
2016-07-24,5.15876670457038,Irrigation
2016-07-25,4.852191789814588,Irrigation
2016-07-26,4.903620747806771,Irrigation
2016-07-27,4.032578154772923,Irrigation
2016-07-28,4.451375117849396,Irrigation
2016-07-29,4.4110664989485056,Irrigation
2016-07-30,3.5307499549138806,Irrigation
2016-07-31,2.3539399149528237,Irrigation
2016-08-01,4.286698598081931,Irrigation
2016-08-02,3.355166948173438,Irrigation
2016-08-03,4.9681116315404665,Irrigation
2016-08-04,3.6565031734424287,Irrigation
2016-08-05,2.789927837074603,Irrigation
2016-08-06,5.036541078412712,Irrigation
2016-08-07,4.900024949768121,Irrigation
2016-08-08,4.718950130135326,Irrigation
2016-08-09,2.803030313997803,Irrigation
2016-08-10,4.003702553840556,Irrigation
2016-08-11,4.9532322369026485,Irrigation
2016-08-12,4.997468970611456,Irrigation
2016-08-13,4.769074801439963,Irrigation
2016-08-14,4.3121795419520925,Irrigation
2016-08-15,3.6263481225439675,Irrigation
2016-08-16,2.759716797542574,Irrigation
2016-08-17,2.467233336675664,Irrigation
2016-08-18,1.7449619329210329,Irrigation
2016-08-19,3.0333985302907536,Irrigation
2016-08-20,1.3886243033007408,Irrigation
2016-08-21,3.908739803163196,Irrigation
2016-08-22,3.660538258537407,Irrigation
2016-08-23,3.4789847793635107,Irrigation
2016-08-24,3.4148415991280663,Irrigation
2016-08-25,3.4167920870844273,Irrigation
2016-08-26,3.3945008417127376,Irrigation
2016-08-27,3.222737593347283,Irrigation
2016-08-28,3.2823090226219906,Irrigation
2016-08-29,3.398217741481594,Irrigation
2016-08-30,2.91590512844992,Irrigation
2016-08-31,3.306720772610185,Irrigation
2016-09-01,3.4877109159129698,Irrigation
2016-09-02,3.5656936387186637,Irrigation
2016-09-03,3.192674177644644,Irrigation
2016-09-04,2.27311773428444,Irrigation
2016-09-05,1.0988209632773516,Irrigation
2016-09-06,3.8860143783475163,Irrigation
2016-09-07,3.9247985969971473,Irrigation
2016-09-08,3.599698176433103,Irrigation
2016-09-09,2.944116349566541,Irrigation
2016-09-10,2.4500989201637715,Irrigation
2016-09-11,2.2879725867090928,Irrigation
2016-09-12,1.824371165402749,Irrigation
2016-09-13,1.524434836303325,Irrigation
2016-09-14,1.2109004223771946,Irrigation
2016-09-15,0.7910958074998273,Irrigation
2016-09-16,0.29086955954426186,Irrigation
2016-09-17,0.820737444791365,Irrigation
2016-09-18,0.5746996492576038,Irrigation
2016-09-19,0.9799663164635901,Irrigation
2016-09-20,0.9345163355101214,Irrigation
2016-09-21,0.6541282501256933,Irrigation
2016-09-22,1.0552749330423588,Irrigation
2016-09-23,0.9869748686759693,Irrigation
2016-09-24,0.8265981887918639,Irrigation
2016-09-25,0.28260957939090603,Irrigation
2016-09-26,0.22484681366044862,Irrigation
2016-10-08,0.4687782671231597,Irrigation
2016-10-09,0.6985924785459824,Irrigation
2016-10-10,1.6492370980081195,Irrigation
2016-10-11,1.4372811093685898,Irrigation
2016-10-12,1.4305510728340836,Irrigation
2016-10-13,1.3011329945544414,Irrigation
2016-10-14,0.48055689541354213,Irrigation
2016-10-15,1.4001318231660225,Irrigation
2016-10-16,1.8722584657084291,Irrigation
2016-10-17,0.397705830376916,Irrigation
2016-10-18,0.9845739157524539,Irrigation
2016-10-19,1.4690254039701929,Irrigation
2016-10-20,1.7112487092686228,Irrigation
2016-10-21,1.5008033102666394,Irrigation
2016-10-22,1.3298252780266995,Irrigation
2016-10-23,1.4717697929449833,Irrigation
2016-10-24,1.9254732566215806,Irrigation
2016-10-25,0.04107061317112912,Irrigation
2016-10-26,0.1656331268606907,Irrigation
2016-10-27,0.6704326301527894,Irrigation
2016-10-28,1.440779745763953,Irrigation
2016-10-29,1.6875901280665495,Irrigation
2016-10-30,1.1218547299145358,Irrigation
2016-10-31,0.7987507810219807,Irrigation
2016-11-01,1.4180999428173584,Irrigation
2016-11-02,1.068159080020645,Irrigation
2016-11-03,0.6486711307613164,Irrigation
2016-11-04,1.202194889379445,Irrigation
2016-11-05,0.4869965386743118,Irrigation
2016-11-06,0.5396502094076192,Irrigation
2016-11-07,0.39915636832903667,Irrigation
2016-11-08,0.4494203050556873,Irrigation
2016-11-09,0.3610961429563498,Irrigation
2016-11-10,0.18901271646765594,Irrigation
2016-11-11,0.3237572045746616,Irrigation
2016-11-12,0.08671743586792444,Irrigation
2016-11-13,0.4702459678580809,Irrigation
2016-11-14,0.14268529670383534,Irrigation
2016-11-15,0.08365511964583705,Irrigation
2016-11-16,0.40447744973718747,Irrigation
2016-11-17,0.21486806449296034,Irrigation
2016-11-18,0.6352870347296725,Irrigation
2016-11-19,0.028647344656956394,Irrigation
2016-11-20,1.6162114239346337,Irrigation
2016-11-21,1.8725730269007692,Irrigation
2016-11-22,1.0750949126351197,Irrigation
2016-11-23,0.7021428474558554,Irrigation
2016-11-24,0.42893205681165375,Irrigation
2016-11-25,0.3266084811519961,Irrigation
2016-11-26,0.17259306281008732,Irrigation
2016-11-27,0.12580643967590605,Irrigation
2016-11-28,0.0932143718158175,Irrigation
2016-11-29,6.864758684555131e-4,Irrigation
2016-11-30,0.24674482055541505,Irrigation
2016-12-01,0.12166785112869266,Irrigation
2016-12-02,0.004873222764305091,Irrigation
2016-12-03,0.04520019464495558,Irrigation
2016-12-04,0.024658270701020415,Irrigation
2016-12-05,0.009890324906120159,Irrigation
2016-12-06,0.02126254709893814,Irrigation
2016-12-07,0.034883138047028625,Irrigation
2016-12-08,0.04507703611430655,Irrigation
2016-12-09,0.07970273073928952,Irrigation
2016-12-10,0.10694046077103463,Irrigation
2016-12-11,0.10008169186945508,Irrigation
2016-12-12,0.05672535473389305,Irrigation
2016-12-13,0.11912768354543808,Irrigation
2016-12-14,0.040398036824555096,Irrigation
2016-12-15,0.008658718956753813,Irrigation
2016-12-16,0.0027037435101017904,Irrigation
2016-12-17,0.001763399798271145,Irrigation
2016-12-18,0.7980616249376783,Irrigation
2016-12-19,0.8228435706960286,Irrigation
2016-12-20,0.023784811874214967,Irrigation
2016-12-21,0,Irrigation
2016-12-22,0.03817213332489882,Irrigation
2016-12-23,0.039291736620334666,Irrigation
2016-12-24,0.1907132691955206,Irrigation
2016-12-25,0.013386171595972664,Irrigation
2016-12-26,0.03281084101100258,Irrigation
2016-12-27,1.529718858534871e-5,Irrigation
2016-12-28,0.040431921667864,Irrigation
2016-12-29,0.1671839404265592,Irrigation
2016-12-30,0.21420997267571718,Irrigation
2016-12-31,0.04786884659654332,Irrigation
2017-01-01,0,Irrigation
2017-01-02,0,Irrigation
2017-01-03,0,Irrigation
2017-01-04,0,Irrigation
2017-01-05,0,Irrigation
2017-01-06,0,Irrigation
2017-01-07,0,Irrigation
2017-01-08,0,Irrigation
2017-01-09,0,Irrigation
2017-01-10,0.008256756391958667,Irrigation
2017-01-11,0.037827594710776645,Irrigation
2017-01-12,0,Irrigation
2017-01-13,0.16750465773737272,Irrigation
2017-01-14,0,Irrigation
2017-01-15,0,Irrigation
2017-01-16,0,Irrigation
2017-01-17,0,Irrigation
2017-01-18,0.03943996303129645,Irrigation
2017-01-19,0.02236358336482377,Irrigation
2017-01-20,0.029205317281688247,Irrigation
2017-01-21,0.03907438932696844,Irrigation
2017-01-22,0.08295609200570117,Irrigation
2017-01-23,0,Irrigation
2017-01-24,0.0991587088500414,Irrigation
2017-01-25,0.18330639231131296,Irrigation
2017-01-26,0.023874579185090887,Irrigation
2017-01-27,0,Irrigation
2017-01-28,0,Irrigation
2017-01-29,0.0018830763488694214,Irrigation
2017-01-30,0.002074269857640967,Irrigation
2017-01-31,0.01265320341105529,Irrigation
2017-02-01,0.028919450075616634,Irrigation
2017-02-02,0.3037078114592821,Irrigation
2017-02-03,0.039523510466208125,Irrigation
2017-02-04,0.016389190044147857,Irrigation
2017-02-05,0.03478009149096809,Irrigation
2017-02-06,0.08995365850541774,Irrigation
2017-02-07,0.13589392531821412,Irrigation
2017-02-08,0.03393156558307947,Irrigation
2017-02-09,0.03174650408531081,Irrigation
2017-02-10,0.12534347844785745,Irrigation
2017-02-11,0.2711628112003425,Irrigation
2017-02-12,0.69883888420464,Irrigation
2017-02-13,0.7689619834123855,Irrigation
2017-02-14,0.7235791647700376,Irrigation
2017-02-15,0.44189635001722816,Irrigation
2017-02-16,0.40601089510442545,Irrigation
2017-02-17,0.40740967217883334,Irrigation
2017-02-18,0.38042151201514096,Irrigation
2017-02-19,0.4219856637437578,Irrigation
2017-02-20,0.43927667538637466,Irrigation
2017-02-21,0.596890914876081,Irrigation
2017-02-22,0.7493608804700173,Irrigation
2017-02-23,1.2460973002189963,Irrigation
2017-02-24,0.7698035693442735,Irrigation
2017-02-25,0.9194424638914152,Irrigation
2017-02-26,0.99510860551331215,Irrigation
2017-02-27,1.2406008584023123,Irrigation
2017-02-28,0.014953177539478096,Irrigation
2017-03-01,0.4148498799447406,Irrigation
2017-03-02,0.551287217199081,Irrigation
2017-03-03,1.4378522138571832,Irrigation
2017-03-04,0.4392425375777044,Irrigation
2017-03-05,0.9305421355191995,Irrigation
2017-03-06,0.10369624527485115,Irrigation
2017-03-07,0.5789819465034199,Irrigation
2017-03-08,0.6250395562445932,Irrigation
2017-03-09,0.20252201215287075,Irrigation
2017-03-10,1.8874759166674926,Irrigation
2017-03-11,2.225864135135557,Irrigation
2017-03-12,1.7581543338235461,Irrigation
2017-03-13,2.1599394821146083,Irrigation
2017-03-14,2.210251730258703,Irrigation
2017-03-15,2.0594327736196374,Irrigation
2017-03-16,2.2372270256995717,Irrigation
2017-03-17,2.297234930207688,Irrigation
2017-03-18,0.4744634071574028,Irrigation
2017-03-19,2.002501809612303,Irrigation
2017-03-20,2.514224971705348,Irrigation
2017-03-21,2.0232955115127584,Irrigation
2017-03-22,1.1826844109055576,Irrigation
2017-03-23,2.078457332672022,Irrigation
2017-03-24,2.47957048425688,Irrigation
2017-03-25,2.5068541175298233,Irrigation
2017-03-26,1.0962963879009218,Irrigation
2017-03-27,2.888699314141131,Irrigation
2017-03-28,2.6511590058141885,Irrigation
2017-03-29,2.501058796216,Irrigation
2017-03-30,2.5228519847059494,Irrigation
2017-03-31,2.5386559496690437,Irrigation
2017-04-01,2.1256758808589367,Irrigation
2017-04-02,1.850190141082907,Irrigation
2017-04-03,2.5133720619775604,Irrigation
2017-04-04,1.8919762871445023,Irrigation
2017-04-05,2.5241742629772483,Irrigation
2017-04-06,2.4887973909169405,Irrigation
2017-04-07,2.555898557018173,Irrigation
2017-04-08,2.5847884908135104,Irrigation
2017-04-09,2.538765437363258,Irrigation
2017-04-10,2.486717488798291,Irrigation
2017-04-11,2.2961695048139417,Irrigation
2017-04-12,2.5831098980918825,Irrigation
2017-04-13,2.4861225817891404,Irrigation
2017-04-14,2.368343415492208,Irrigation
2017-04-15,1.787053828996809,Irrigation
2017-04-16,1.6167449200269393,Irrigation
2017-04-17,1.9174042482190716,Irrigation
2017-04-18,1.5805855177959125,Irrigation
2017-04-19,1.7835781023235964,Irrigation
2017-04-20,1.9105671229876255,Irrigation
2017-04-21,2.1092393140113477,Irrigation
2017-04-22,2.44186517388974,Irrigation
2017-04-23,2.0577072943773365,Irrigation
2017-04-24,2.1631168771096827,Irrigation
2017-04-25,1.0530539776143162,Irrigation
2017-04-26,0.8909739878232742,Irrigation
2017-04-27,0.5854162560664584,Irrigation
2017-04-28,1.75056533414208,Irrigation
2017-04-29,2.2333738190754073,Irrigation
2017-04-30,2.3746324570610624,Irrigation
2017-05-01,0.7974914043323789,Irrigation
2017-05-02,1.8022037940794902,Irrigation
2017-05-03,2.4068346182905227,Irrigation
2017-05-04,1.7163858899550228,Irrigation
2017-05-05,2.5754269875561953,Irrigation
2017-05-06,1.3042309509222412,Irrigation
2017-05-07,1.2976371060975942,Irrigation
2017-05-08,2.4510775017156305,Irrigation
2017-05-09,2.5439981070897035,Irrigation
2017-05-10,2.6156081118303973,Irrigation
2017-05-11,1.9697849660814648,Irrigation
2017-05-12,1.8069592304871953,Irrigation
2017-05-13,1.717941593266929,Irrigation
2017-05-14,1.9662964485411933,Irrigation
2017-05-15,2.1573450517422934,Irrigation
2017-05-16,1.9471902624626198,Irrigation
2017-05-17,1.9712769492200348,Irrigation
2017-05-18,1.529182689851868,Irrigation
2017-05-19,0.3610995623929797,Irrigation
2017-05-20,2.492070118155811,Irrigation
2017-05-21,2.6280216498763735,Irrigation
2017-05-22,2.487451443187378,Irrigation
2017-05-23,1.9130539971970586,Irrigation
2017-05-24,2.1686966791519033,Irrigation
2017-05-25,1.8868686851520058,Irrigation
2017-05-26,1.7475046919610988,Irrigation
2017-05-27,1.5758022899900532,Irrigation
2017-05-28,1.1363281931714457,Irrigation
2017-05-29,1.1926612514345718,Irrigation
2017-05-30,1.7984236892061278,Irrigation
2017-05-31,1.9157281667847463,Irrigation
2017-06-01,2.1518012601512875,Irrigation
2017-06-02,2.8451629929762086,Irrigation
2017-06-03,2.3409178005307862,Irrigation
2017-06-04,2.1894086729192077,Irrigation
2017-06-05,0.13821359890997312,Irrigation
2017-06-06,1.7347135069523765,Irrigation
2017-06-07,3.684130124109226,Irrigation
2017-06-08,3.860726014613764,Irrigation
2017-06-09,3.1512076960589024,Irrigation
2017-06-10,4.0862338732516665,Irrigation
2017-06-11,4.269975348784612,Irrigation
2017-06-12,4.409669830973588,Irrigation
2017-06-13,4.466735815207794,Irrigation
2017-06-14,1.7774944673691921,Irrigation
2017-06-15,3.0642470516207827,Irrigation
2017-06-16,4.516014884382895,Irrigation
2017-06-17,4.683153113540291,Irrigation
2017-06-18,4.826662342523763,Irrigation
2017-06-19,4.760269933554348,Irrigation
2017-06-20,4.625187389986785,Irrigation
2017-06-21,4.126179704023456,Irrigation
2017-06-22,4.529330712673935,Irrigation
2017-06-23,4.370473453894613,Irrigation
2017-06-24,4.030030003224829,Irrigation
2017-06-25,3.409018261731507,Irrigation
2017-06-26,3.5141273669199986,Irrigation
2017-06-27,3.3960126611738763,Irrigation
2017-06-28,2.420760168921501,Irrigation
2017-06-29,3.522770831697448,Irrigation
2017-06-30,4.21766958777403,Irrigation
2017-07-01,3.3698662113970936,Irrigation
2017-07-02,3.2286575411222893,Irrigation
2017-07-03,3.8804409440044436,Irrigation
2017-07-04,4.1897296490502365,Irrigation
2017-07-05,4.006227063641871,Irrigation
2017-07-06,3.79459039866855,Irrigation
