date,Tr,Tr_rm,scen
2011-04-02,0.5935563785842338,0.5551413529997085,Control
2011-04-03,0.20620489125047176,0.5791309976752386,Control
2011-04-04,0.5977479033538046,0.5611685331759513,Control
2011-04-05,0.6739639561646283,0.5762524879596649,Control
2011-04-06,0.7053906812942337,0.580755411031319,Control
2011-04-07,0.6964978068445339,0.586344846831801,Control
2011-04-08,0.7085661939124459,0.58440657205293,Control
2011-04-09,0.714247230214502,0.5883234524611894,Control
2011-04-10,0.6808213667839798,0.6206685974705847,Control
2011-04-11,0.3354844305905696,0.6253612824162281,Control
2011-04-12,0.5885088881209526,0.6248112616473435,Control
2011-04-13,0.409331423867481,0.6200513408467998,Control
2011-04-14,0.6468946866462588,0.6149933666951096,Control
2011-04-15,0.6244761711129244,0.6106541212432749,Control
2011-04-16,0.6483927042998667,0.5979638762778599,Control
2011-04-17,0.6590369213820053,0.5928804158687253,Control
2011-04-18,0.663445492592811,0.6156934477822259,Control
2011-04-19,0.6662636654002445,0.6137155912033293,Control
2011-04-20,0.6387517900866219,0.6029356506042725,Control
2011-04-21,0.6256861687208697,0.583759792224664,Control
2011-04-22,0.64781675758676,0.5870452995360663,Control
2011-04-23,0.5365838006986926,0.5898859757384417,Control
2011-04-24,0.6096529210560956,0.5921238739691909,Control
2011-04-25,0.6548668773795779,0.5520434401440479,Control
2011-04-26,0.5608188960164016,0.5557857447893234,Control
2011-04-27,0.2584122554806846,0.5659687406269237,Control
2011-04-28,0.3784326693317397,0.5756979270133277,Control
2011-04-29,0.6704732734725583,0.5826511753668232,Control
2011-04-30,0.6881621711331214,0.592119947967574,Control
2011-05-01,0.6903674966124934,0.6039110778016828,Control
2011-05-02,0.1023194190408105,0.6058401221682458,Control
2011-05-03,0.7186559304341007,0.6063803074141209,Control
2011-05-04,0.7813137318130251,0.6080458736129959,Control
2011-05-05,0.761894778130526,0.6321307436258028,Control
2011-05-06,0.7451622345356975,0.608013288024898,Control
2011-05-07,0.6691466171092034,0.5934963738358254,Control
2011-05-08,0.7747287387336196,0.6029817822053316,Control
2011-05-09,0.6818734985114597,0.6531538341888178,Control
2011-05-10,0.5683814894586521,0.663702142090597,Control
2011-05-11,0.2817301822649353,0.6631587017153615,Control
2011-05-12,0.7156208495110353,0.6663431801945597,Control
2011-05-13,0.33282889505989205,0.6682699332582296,Control
2011-05-14,0.48492537248610507,0.6629861771122612,Control
2011-05-15,0.8231632137855808,0.6653902907723218,Control
2011-05-16,0.8047281468096149,0.6756847325733071,Control
2011-05-17,0.8663322410590115,0.6913840381633615,Control
2011-05-18,0.7737055665597274,0.7231308115030265,Control
2011-05-19,0.8064774768393014,0.6862818036527278,Control
2011-05-20,0.772136777427076,0.7226649303249174,Control
2011-05-21,0.5951740310656446,0.7505317258992338,Control
2011-05-22,0.8083863299744692,0.7500124353275408,Control
2011-05-23,0.8259956837252526,0.6933257822249166,Control
2011-05-24,0.7881717677194139,0.6526249760307017,Control
2011-05-25,0.7261850090202457,0.6466518214457927,Control
2011-05-26,0.19973473960685456,0.6475500819470559,Control
2011-05-27,0.8421926684705461,0.653781190454515,Control
2011-05-28,0.8750605105265346,0.6796502776478975,Control
2011-05-29,0.8158931457818785,0.6838668194355506,Control
2011-05-30,0.011115003372875307,0.6739247399817966,Control
2011-05-31,0.29652095434000286,0.6304322009941707,Control
2011-06-01,0.6900814023710028,0.6269977958952856,Control
2011-06-02,0.8190531238569841,0.6829789580173896,Control
2011-06-03,0.859372296531506,0.6822427934811044,Control
2011-06-04,0.9573412517729998,0.6828771050492104,Control
2011-06-05,0.8674179150016107,0.6713477426637542,Control
2011-06-06,0.686806571372698,0.7359557700364506,Control
2011-06-07,0.17927622189265244,0.779480232277835,Control
2011-06-08,0.6781033376358513,0.7779843619013463,Control
2011-06-09,0.9834710093163124,0.7559029563020866,Control
2011-06-10,0.8318863649625519,0.714347838713598,Control
2011-06-11,0.8839408724800194,0.711944200501509,Control
2011-06-12,0.6544820723854906,0.7181532383510169,Control
2011-06-13,0.9156273865906264,0.732985942700341,Control
2011-06-14,0.9058634257193843,0.7650284077982162,Control
2011-06-15,0.669139217100162,0.7461006556372319,Control
2011-06-16,0.5099134454673482,0.7491648594837097,Control
2011-06-17,0.2776006502926629,0.762578393573907,Control
2011-06-18,0.9236903168037561,0.7727913211603722,Control
2011-06-19,0.9543444448947195,0.798026697074745,Control
2011-06-20,0.8944644322632357,0.799885688017894,Control
2011-06-21,0.6278707332629055,0.7841979943659095,Control
2011-06-22,0.41311480738207285,0.7947002148660919,Control
2011-06-23,1.0263698631670009,0.8223844032270805,Control
2011-06-24,1.0196758422253123,0.8645556342260395,Control
2011-06-25,1.0269218586905333,0.8671915225195462,Control
2011-06-26,1.007777335186712,0.8610540252657153,Control
2011-06-27,0.94165325979471,0.8631183843152214,Control
2011-06-28,0.686235714591602,0.8748711398239426,Control
2011-06-29,0.8161703041027151,0.8921304151734831,Control
2011-06-30,0.8974920825211893,0.8626073125530649,Control
2011-07-01,0.8679978842780879,0.8465084922178459,Control
2011-07-02,0.9605927529128512,0.8226688523148008,Control
2011-07-03,0.8684194833410868,0.8193064869030502,Control
2011-07-04,0.9233654589563194,0.8182898120995062,Control
2011-07-05,0.792409310385003,0.7750607042135796,Control
2011-07-06,0.654744662275641,0.7680602957888718,Control
2011-07-07,0.6130464264811446,0.7783185226259443,Control
2011-07-08,0.7942923575322451,0.7859571077845918,Control
2011-07-09,0.6931669000479024,0.7256560354551143,Control
2011-07-10,0.9607042194222044,0.7291714283074447,Control
2011-07-11,0.9274198125450955,0.684377012561711,Control
2011-07-12,0.08102820418862924,0.6750999769228081,Control
2011-07-13,0.7181645861568051,0.6828386681189861,Control
2011-07-14,1.0411072582402046,0.7099236495706147,Control
2011-07-15,0.974938076499154,0.7006373595221508,Control
2011-07-16,0.11637774030016378,0.7077494515323097,Control
2011-07-17,0.917634983273714,0.7026379116776003,Control
2011-07-18,0.2962436385160468,0.6927275818220547,Control
2011-07-19,0.6625308114403639,0.73351911332365,Control
2011-07-20,0.7630863390221315,0.7262281869148699,Control
2011-07-21,0.9922361668039448,0.7152065967498717,Control
2011-07-22,0.6642842968537502,0.7041874547081214,Control
2011-07-23,0.7927361881901276,0.7553572278087418,Control
2011-07-24,0.8891426614562733,0.7480666054300933,Control
2011-07-25,0.7886751945674575,0.7835786939248912,Control
2011-07-26,0.6521096452109625,0.7694105631809836,Control
2011-07-27,0.6160916164338839,0.771501387038638,Control
2011-07-28,0.8868049959302311,0.7484288842249527,Control
2011-07-29,0.8206700879146485,0.7445969456631103,Control
2011-07-30,0.8327545637088505,0.7094682849282276,Control
2011-07-31,0.8155662699726343,0.6829553285494621,Control
2011-08-01,0.7934128774432181,0.6571319401004309,Control
2011-08-02,0.46417698102565635,0.6641633345795251,Control
2011-08-03,0.7923578730292924,0.6571380527098281,Control
2011-08-04,0.6692211274123512,0.6305498309298204,Control
2011-08-05,0.6106371569879583,0.6261555551757209,Control
2011-08-06,0.300934937901768,0.6043678913565159,Control
2011-08-07,0.5179612721535558,0.5841530103807399,Control
2011-08-08,0.42714775628102064,0.582731663002437,Control
2011-08-09,0.7505491679182832,0.603912183730635,Control
2011-08-10,0.5177376702581246,0.5979815325733944,Control
2011-08-11,0.5145698910101243,0.5974785232386363,Control
2011-08-12,0.7591502273572533,0.6105110306150682,Control
2011-08-13,0.5277272702399833,0.643577835347563,Control
2011-08-14,0.532557936311769,0.6586090706971227,Control
2011-08-15,0.7735140141469767,0.6773763544439765,Control
2011-08-16,0.7607042712204284,0.6719544101032688,Control
2011-08-17,0.7093287568279253,0.6766173663385865,Control
2011-08-18,0.6621789967257374,0.6816634108881405,Control
2011-08-19,0.7930922602580033,0.6599162373827555,Control
2011-08-20,0.7638702041566953,0.6674657420039131,Control
2011-08-21,0.7283985670473933,0.6780790547745038,Control
2011-08-22,0.6898897287369739,0.6719309480204209,Control
2011-08-23,0.674641947148376,0.6698513798484226,Control
2011-08-24,0.5830190575525724,0.6614965601716153,Control
2011-08-25,0.5852145147038786,0.6556803814780882,Control
2011-08-26,0.45468979828186407,0.6371040320369501,Control
2011-08-27,0.6334203349361893,0.5834234004762303,Control
2011-08-28,0.6811443151000393,0.5642561013880366,Control
2011-08-29,0.6874405195898161,0.5668553882306958,Control
2011-08-30,0.7315903168124528,0.562156984740145,Control
2011-08-31,0.5923612813526218,0.5712419023075131,Control
2011-09-01,0.5807524950163571,0.5871242640520146,Control
2011-09-02,0.5330233680820711,0.6120100135665062,Control
2011-09-03,0.012341362306618262,0.6150116568073681,Control
2011-09-04,0.460056379812682,0.6118837368156438,Control
2011-09-05,0.726279744534203,0.6139181003825739,Control
2011-09-06,0.6088642982806631,0.6080675822390516,Control
2011-09-07,0.7102079034957279,0.6144588056832518,Control
2011-09-08,0.8075675791268986,0.6210957099510901,Control
2011-09-09,0.8030902914847471,0.588280118773163,Control
2011-09-10,0.6754433403082544,0.5898504279287959,Control
2011-09-11,0.6373534352159005,0.5668895031408034,Control
2011-09-12,0.7159216095268353,0.5574423450555862,Control
2011-09-13,0.6496830628031414,0.5577451763914277,Control
2011-09-14,0.681838409571426,0.5517475246388429,Control
2011-09-15,0.6736691547660929,0.5377278460607148,Control
2011-09-16,0.0736050915910916,0.5251019834007644,Control
2011-09-17,0.03432569048547975,0.5217445592887835,Control
2011-09-18,0.13860343278078666,0.5213133988801881,Control
2011-09-19,0.5940195313411618,0.5141614358712038,Control
2011-09-20,0.6131039369824443,0.5128040519200109,Control
2011-09-21,0.6262407789595396,0.5084025265462868,Control
2011-09-22,0.611292079033106,0.5041161989773434,Control
2011-09-23,0.6263282142454419,0.5410969008195473,Control
2011-09-24,0.628439402740521,0.5786132776530056,Control
2011-09-25,0.6313171894955653,0.6067212524791818,Control
2011-09-26,0.6157941274010541,0.5733800251669775,Control
2011-09-27,0.630679687486441,0.5338455617392498,Control
2011-09-28,0.6202170543392898,0.5175822097691618,Control
2011-09-29,0.6136605688008843,0.4806805040643701,Control
2011-09-30,0.5913349173819471,0.4363327452060704,Control
2011-10-01,0.5595549661538973,0.4168409013726954,Control
2011-10-02,0.5321150803472515,0.3736582345375569,Control
2011-10-03,0.12724234897030293,0.3307281450478593,Control
2011-10-04,0.059621448994255144,0.28598349718327043,Control
2011-10-05,0.3985538513783083,0.2418118067189865,Control
2011-10-06,0.09466819916602054,0.19810411518489682,Control
2011-10-07,0.005459590229247366,0.15598942314782221,Control
2011-10-08,0.35555358907327167,0.11614301844049248,Control
2011-10-09,0.026759853803626207,0.07825487681858265,Control
2011-10-10,0.014772874545287525,0.06928446740407436,Control
2011-10-11,0.004254617382195974,0.0651423535428814,Control
2011-10-12,0.0018133878393150594,0.036788993227508275,Control
2011-10-13,0.001752887323628522,0.03013994110104461,Control
2011-10-14,0.0017292288629026683,0.029861101672612127,Control
2011-10-15,0.001705300251280933,0.0045736959939882155,Control
2011-10-16,0.0016810976405139642,0.0027696835404278043,Control
2011-10-17,0.001656617167186896,0.003449254245087466,Control
2011-10-18,0.0016318549375538322,0.013273867722815911,Control
2011-10-19,0.0016068069630844099,0.03109658142180375,Control
2011-10-20,0.0015814693955292774,0.0399469254623585,Control
2011-10-21,0.001555838231192557,0.053802702943278616,Control
2011-10-22,0.0015299095725369745,0.06330490292092651,Control
2011-10-23,0.0015036794537804385,0.07068069317185517,Control
2011-10-24,0.024286864410522795,0.08436211589364709,Control
2011-10-25,0.1417992060703942,0.09447886144640859,Control
2011-10-26,0.25133137962514485,0.11646519050480643,Control
2011-10-27,0.125657703891395,0.13717038998365014,Control
2011-10-28,0.19571011359578433,0.15130042126298418,Control
2011-10-29,0.13473609993835142,0.164228668624783,Control
2011-10-30,0.1049421611535152,0.17221263241696042,Control
2011-10-31,0.1931965352722737,0.18911940227251753,Control
2011-11-01,0.14326629267621474,0.18672279552965956,Control
2011-11-02,0.3094154137806543,0.17146025144298263,Control
2011-11-03,0.29145426209934117,0.16485919237391364,Control
2011-11-04,0.19937627614186887,0.1532013340215527,Control
2011-11-05,0.18252537263772092,0.14804050292267096,Control
2011-11-06,0.11327917254426423,0.14252997210897267,Control
2011-11-07,0.26098164238832205,0.13076011080967279,Control
2011-11-08,0.10824671167038309,0.12192608367913882,Control
2011-11-09,0.03765576241166748,0.10107775526436646,Control
2011-11-10,0.0332428769244296,0.08028139424867939,Control
2011-11-11,0.03250009666273072,0.06613645578432242,Control
2011-11-12,0.06248446455400707,0.05324685958623134,Control
2011-11-13,0.027794729761739335,0.0453037818083483,Control
2011-11-14,0.028418477082075032,0.02680993982654806,Control
2011-11-15,0.019589912848739375,0.019225145700292382,Control
2011-11-16,0.01753881597384136,0.016681969906986907,Control
2011-11-17,3.052078797220506e-4,0.014453405604353655,Control
2011-11-18,0.0013471376408714,0.012277300120277765,Control
2011-11-19,0.002071025864445834,0.007958854848055,Control
2011-11-20,0.002076083653901566,0.006117646227954959,Control
2011-11-21,0.002067854643118744,0.0042312803454190905,Control
2011-11-22,0.0020595939028035795,0.0029749199686230506,Control
2011-11-23,0.002051301305390814,0.001864457926299343,Control
2011-11-24,0.0020429766875640796,0.001984356935099264,Control
2011-11-25,0.0020346198856682506,0.0020292190543695506,Control
2011-11-26,0.0020262307428883766,0.0020217591413977526,Control
2011-11-27,0.0020178090803387493,0.002013319822993124,Control
2011-11-28,0.0020093547265728705,0.0020048477370513008,Control
2011-11-29,0.0020008675735948183,0.0019963427222148963,Control
2011-11-30,0.0019923473813094543,0.001987804608590797,Control
2011-12-01,0.001983794002920943,0.001979233230227095,Control
2011-12-02,0.001975207310655417,0.0019706284210174066,Control
2011-12-03,0.0019665870828406607,0.001961990008079424,Control
2011-12-04,0.001957933196236766,0.0019533178256352667,Control
2011-12-05,0.001949245439933216,0.0019446117070462193,Control
2011-12-06,0.0019405236950939195,0.0019358714762770092,Control
2011-12-07,0.0019317677146534205,0.00192709696187663,Control
2011-12-08,0.0019229773904722515,0.0019182879953153274,Control
2011-12-09,0.0019141525567326159,0.001909444403193364,Control
2011-12-10,0.0019052929617566251,0.0019005660142821534,Control
2011-12-11,0.0018963985261205376,0.0018916526500020667,Control
2011-12-12,0.0018874690663262114,0.0018827041464560105,Control
2011-12-13,0.0018785043428258762,0.0018737203192516554,Control
2011-12-14,0.0018695041797041475,0.0018647009974600726,Control
2011-12-15,0.001860468471062704,0.0018556460087740723,Control
2011-12-16,0.00185139702094793,0.001846555171325174,Control
2011-12-17,0.0018422896380837137,0.0018374283140783659,Control
2011-12-18,0.0018331460963155507,0.001828265257877943,Control
2011-12-19,0.0018239663902884268,0.001819065824018645,Control
2011-12-20,0.00181475011423295,0.0018098298386791355,Control
2011-12-21,0.0018054972095712613,0.0018005571247790306,Control
2011-12-22,0.001796207548868245,0.0017912475031914702,Control
2011-12-23,0.0017868808324480417,0.0017819007948966352,Control
2011-12-24,0.0017775169603013107,0.0017725168196797661,Control
2011-12-25,0.0017681157393146197,0.0017630954039084545,Control
2011-12-26,0.0017586769922960353,0.0017536363598382257,Control
2011-12-27,0.001749200548072745,0.00174413951549504,Control
2011-12-28,0.0017396861851026785,0.0017346046900499222,Control
2011-12-29,0.0017301337688368594,0.0017250317003575674,Control
2011-12-30,0.0017205431048202366,0.0017154203721518012,Control
2011-12-31,0.0017109139850475488,0.0017057705236022843,Control
2012-01-01,0.0017012462755171887,0.0016960819761824293,Control
2012-01-02,0.001691539773305224,0.0016863545454217112,Control
2012-01-03,0.0016817942934283484,0.0016765880579966746,Control
2012-01-04,0.0016720096533396147,0.0016667823299011818,Control
2012-01-05,0.0016621856931752763,0.0016569371827631217,Control
2012-01-06,0.0016523222375673164,0.001647052437248117,Control
2012-01-07,0.0016424190806080753,0.0016371279140748303,Control
2012-01-08,0.0016324760754366488,0.0016271634375550823,Control
2012-01-09,0.0016224929616459824,0.001617158826584437,Control
2012-01-10,0.0016124697241222314,0.0016071139058376669,Control
2012-01-11,0.001602405991765779,0.0015970284964689774,Control
2012-01-12,0.0015923017089040207,0.0015869024269687163,Control
2012-01-13,0.0015821566676101676,0.001576735513959863,Control
2012-01-14,0.001571970660621538,0.0015665275841245674,Control
2012-01-15,0.0015617436042407145,0.0015562784620119685,Control
2012-01-16,0.001551475219716191,0.0015459879775251255,Control
2012-01-17,0.001541165402973564,0.0015356559527954113,Control
2012-01-18,0.0015308139221779631,0.0015252822213143932,Control
2012-01-19,0.0015204207201716213,0.001514866609334283,Control
2012-01-20,0.001509985455443371,0.0015044089475417326,Control
2012-01-21,0.001499508062913933,0.0014939090698350055,Control
2012-01-22,0.0014889883658602686,0.0014833668044252984,Control
2012-01-23,0.0014784261788301771,0.0014727819893121644,Control
2012-01-24,0.001467821377906237,0.001462154458979239,Control
2012-01-25,0.001457173751031525,0.0014514840522245707,Control
2012-01-26,0.0014464831411824786,0.001440770605138079,Control
2012-01-27,0.001435749402514458,0.0014300139644923668,Control
2012-01-28,0.0014249723727273597,0.0014192139686025028,Control
2012-01-29,0.0014141518885048142,0.0014083704657412914,Control
2012-01-30,0.0014032878081323156,0.0013974833012314408,Control
2012-01-31,0.0013923799783126104,0.0013865523261804723,Control
2012-02-01,0.001381428227612603,0.0013755773922179831,Control
2012-02-02,0.00137043246096074,0.001364558357058041,Control
2012-02-03,0.0013593924864033985,0.0013534950780666624,Control
2012-02-04,0.0013483081204558381,0.001342387415647451,Control
2012-02-05,0.001337179325803309,0.0013312352355821248,Control
2012-02-06,0.0013260058756922701,0.001320038404600726,Control
2012-02-07,0.0013147877271926765,0.0013087967957206364,Control
2012-02-08,0.0013035246755566767,0.001297510285049866,Control
2012-02-09,0.0012922166489432885,0.0012861787470771547,Control
2012-02-10,0.0012808634966351576,0.0012748020691171857,Control
2012-02-11,0.0012694650988583993,0.0012633801407916773,Control
2012-02-12,0.0012580213675902503,0.001251912852690221,Control
2012-02-13,0.0012465321743927325,0.0012404001045049147,Control
2012-02-14,0.0012349974539913535,0.0012288417978579978,Control
2012-02-15,0.0012234170782218208,0.0012172378430386735,Control
2012-02-16,0.0012117909293427802,0.0012055881516139287,Control
2012-02-17,0.0012001189949638314,0.0011938926463760148,Control
2012-02-18,0.0011884011238987226,0.0011821512549685734,Control
2012-02-19,0.0011766372923829164,0.0011703639090407051,Control
2012-02-20,0.0011648274010979869,0.0011585305522503696,Control
2012-02-21,0.0011529714341358371,0.0011466511281169067,Control
2012-02-22,0.0011410693080861364,0.0011347255978890768,Control
2012-02-23,0.0011291209689968619,0.0011227539265558906,Control
2012-02-24,0.0011171264233043633,0.0011107360858487916,Control
2012-02-25,0.0011050856191542188,0.0010986720615834005,Control
2012-02-26,0.0010929985246000968,0.004179542127900843,Control
2012-02-27,0.0010808651793280317,0.005457950781949143,Control
2012-02-28,0.0010686855161228766,0.005375595679510869,Control
2012-02-29,0.0010564596550322006,0.005294090728933288,Control
2012-03-01,0.0010441875306781755,0.00800064488754599,Control
2012-03-02,0.0010318692250644425,0.016004519124504048,Control
2012-03-03,0.0010195047841832475,0.031184082027987264,Control
2012-03-04,0.04430881822082712,0.042275506203325285,Control
2012-03-05,0.01906254855777419,0.06579448850776143,Control
2012-03-06,0,0.09334580908600457,Control
2012-03-07,0,0.12393773122616326,Control
2012-03-08,0.03902087918957468,0.15634660688877872,Control
2012-03-09,0.11317136574071718,0.18040286170177566,Control
2012-03-10,0.21361896626791926,0.20264139783189444,Control
2012-03-11,0.15637293697933238,0.2041482020912547,Control
2012-03-12,0.330346617441434,0.2266845153577635,Control
2012-03-13,0.38678717361152687,0.2609334632069672,Control
2012-03-14,0.42934336961725394,0.29929031580707305,Control
2012-03-15,0.4547684468072948,0.333772742572088,Control
2012-03-16,0.33781943660702135,0.36427955797422495,Control
2012-03-17,0.31235901060584637,0.381511478167606,Control
2012-03-18,0.0654040778518705,0.3720955904361731,Control
2012-03-19,0.3345709342888975,0.34970611288689357,Control
2012-03-20,0.479485269888852,0.3224980727980592,Control
2012-03-21,0.536995936401482,0.29197093511686234,Control
2012-03-22,0.5217748538997833,0.25962267507399567,Control
2012-03-23,0.5402667813706349,0.23562556736226983,Control
2012-03-24,0.45486584897525345,0.2134446790670337,Control
2012-03-25,0.024550508739271313,0.20890101172943873,Control
2012-03-26,0.016893931751521988,0.1851286879890177,Control
2012-03-27,0.005874612367845502,0.15100285201982744,Control
2012-03-28,0.001963442080497832,0.11276658653418524,Control
2012-03-29,0.0018928062071614943,0.07561497933066463,Control
2012-03-30,0.0018599286428593086,0.03713992052029215,Control
2012-03-31,0.001826574472540804,0.004762290295127771,Control
2012-04-01,0.0017927351255407266,0.0031187930993047917,Control
2012-04-02,0.0017584019230026894,0.0020194776965387134,Control
2012-04-03,0.0017235663201886494,0.0017044998017428051,Control
2012-04-04,0.0016882196024911047,0.00166609374358821,Control
2012-04-05,0.001652353050494909,0.0016298943415790689,Control
2012-04-06,0.0016159580254201354,0.0015931627625796537,Control
2012-04-07,0.00157902582295208,0.0015558907327312664,Control
2012-04-08,0.0015415479977496014,0.001518070146526971,Control
2012-04-09,0.0015035161127968937,0.0014796931113626854,Control
2012-04-10,0.0014649218407027822,0.001440751994989976,Control
2012-04-11,0.0014257572663335012,0.0014012395151933618,Control
2012-04-12,0.0013860145790335165,0.001361148819199972,Control
2012-04-13,0.0013456865368674947,0.0013204735806594987,Control
2012-04-14,0.0013047660546633842,0.00402574822875734,Control
2012-04-15,0.001263246918680592,0.02171662776581921,Control
2012-04-16,0.0012211234307026892,0.025854408837033237,Control
2012-04-17,0.001178390690970717,0.02574977156269732,Control
2012-04-18,0.0011350448853385058,0.05745345068005271,Control
2012-04-19,0.0010910833065874538,0.09586254371816202,Control
2012-04-20,0.0010465046858535098,0.14170123809827273,Control
2012-04-21,0.039452870896321865,0.17426797623370405,Control
2012-04-22,0.24921386151661576,0.2135107620793477,Control
2012-04-23,0.05943245110979328,0.24276404645821942,Control
2012-04-24,0,0.27074534647519327,Control
2012-04-25,0.44527726490930897,0.3240470148096208,Control
2012-04-26,0.5391133171125637,0.37918335206881587,Control
2012-04-27,0.6430874078584174,0.40991750197983157,Control
2012-04-28,0.4572390999507018,0.4489184270225623,Control
2012-04-29,0.5506622487576917,0.4859852745274563,Control
2012-04-30,0.410767104734907,0.521759075580982,Control
2012-05-01,0.3929165909286047,0.5661783873174021,Control
2012-05-02,0.7473584015673239,0.6012468639870916,Control
2012-05-03,0.7729998049353184,0.6314809511927992,Control
2012-05-04,0.4313246034400733,0.5870783853237415,Control
2012-05-05,0.5854658214945525,0.6020397565746285,Control
2012-05-06,0.7681497265851321,0.6232395425221539,Control
2012-05-07,0.560265665859153,0.6466461032544916,Control
2012-05-08,0.6218703643098804,0.6480756564448937,Control
2012-05-09,0.9362359382849625,0.646338006857459,Control
2012-05-10,0.9623905379924711,0.640307723591884,Control
2012-05-11,0.021451485691607066,0.6586734038206916,Control
2012-05-12,0.6666982974631213,0.6623192239747324,Control
2012-05-13,0.847459252023045,0.6496349402638874,Control
2012-05-14,0.7384589549876357,0.6422529473994619,Control
2012-05-15,0.4129303355942369,0.6500644253618816,Control
2012-05-16,0.7230313073432373,0.6466196926483626,Control
2012-05-17,0.6885758392172683,0.6400137146926904,Control
2012-05-18,0.6884441266433784,0.7005070509923697,Control
2012-05-19,0.6365073036511254,0.693293468967194,Control
2012-05-20,0.5905697546333009,0.6966285777798034,Control
2012-05-21,0.456917765757196,0.7138184310342595,Control
2012-05-22,0.7312310557837575,0.7510199515352192,Control
2012-05-23,0.8880096802956954,0.7535697040817072,Control
2012-05-24,0.8699068466130613,0.7641486869197698,Control
2012-05-25,0.8683581938871159,0.7748778476518464,Control
2012-05-26,0.5657081491106629,0.7476069616289258,Control
2012-05-27,0.8941507753995757,0.7568871095714059,Control
2012-05-28,0.979116900550021,0.7865569512934976,Control
2012-05-29,0.9337516226076726,0.7360328325840858,Control
2012-05-30,0.7587278429940697,0.7291292243096936,Control
2012-05-31,0.8366815989501443,0.677865408037441,Control
2012-06-01,0.8386523768924519,0.6760094331917428,Control
2012-06-02,0.25471489933023667,0.6855405245885582,Control
2012-06-03,0.7204918258280215,0.6604334518241942,Control
2012-06-04,0.8722955498664806,0.6229130427914971,Control
2012-06-05,0.023893393851992257,0.616096323349401,Control
2012-06-06,0.7913591644542041,0.6316186159294244,Control
2012-06-07,0.1522134188015257,0.6458373455672296,Control
2012-06-08,0.8423745460473409,0.6546798812844862,Control
2012-06-09,0.6991434286660773,0.6996274567123951,Control
2012-06-10,0.5426517566984806,0.7093297508068329,Control
2012-06-11,0.45383117409225987,0.6886508729211119,Control
2012-06-12,0.8383175504183276,0.7222856229582298,Control
2012-06-13,0.9760399391143985,0.723520242297983,Control
2012-06-14,1.0357438138794184,0.7661205280671329,Control
2012-06-15,0.9624478769340434,0.7724376442838897,Control
2012-06-16,0.8839809553209604,0.7859869217122772,Control
2012-06-17,0.8563239431501506,0.7899237997047235,Control
2012-06-18,0.5827912594663872,0.8002322109677087,Control
2012-06-19,0.4947798943716423,0.8065475799505295,Control
2012-06-20,0.8086438352107479,0.8015365395858821,Control
2012-06-21,0.7486174195696257,0.7914000036939296,Control
2012-06-22,0.9308141730819365,0.7797595919562149,Control
2012-06-23,0.8888333126635026,0.7386484097305833,Control
2012-06-24,0.5977680485927271,0.6849776814909063,Control
2012-06-25,0.5981489317740543,0.7072555641158474,Control
2012-06-26,0.9267327161778182,0.7230781246560406,Control
2012-06-27,0.9058853740093349,0.7263217196966023,Control
2012-06-28,0.8938323113920821,0.7160126896207034,Control
2012-06-29,0.7994821126060383,0.7211411146142944,Control
2012-06-30,0.30842440416211925,0.7200354437029713,Control
2012-07-01,0.10493374779467239,0.7491030657247595,Control
2012-07-02,0.8946816162155635,0.7645282032816609,Control
2012-07-03,0.7162957419343454,0.7669912660511573,Control
2012-07-04,0.8540541657786118,0.7658956734007331,Control
2012-07-05,0.6042909985070413,0.7450400302415208,Control
2012-07-06,1.0026121229922116,0.7433280992936435,Control
2012-07-07,0.8733539199049783,0.7863866717216487,Control
2012-07-08,1.0047147568977615,0.8543344125713662,Control
2012-07-09,0.8141008575706744,0.8630770133472947,Control
2012-07-10,0.9612155949507686,0.8921930062330599,Control
2012-07-11,0.8905470769033941,0.896961322127332,Control
2012-07-12,0.6018533071631096,0.9044054067982475,Control
2012-07-13,0.775515079335758,0.8881517868742208,Control
2012-07-14,0.9112444181541922,0.8913018978860613,Control
2012-07-15,1.0562021196907176,0.8835456097627948,Control
2012-07-16,1.0170780270785618,0.8840567201741631,Control
2012-07-17,1.1239196423350564,0.879292867302614,Control
2012-07-18,0.9208105882984233,0.879039179128825,Control
2012-07-19,0.7085081838998593,0.8957635647613281,Control
2012-07-20,0.7750614440558365,0.8566227800154304,Control
2012-07-21,0.9174554740707458,0.8466487592569223,Control
2012-07-22,0.8961267231720305,0.8363709858599027,Control
2012-07-23,0.8212564033298306,0.8388673958701144,Control
2012-07-24,0.8945216547490799,0.8319999034209827,Control
2012-07-25,0.8869954424703489,0.8255294190127908,Control
2012-07-26,0.8359947060181523,0.8457220460507642,Control
2012-07-27,0.22754409289318975,0.8592833786224947,Control
2012-07-28,0.7716081275350785,0.8298451295415752,Control
2012-07-29,0.9123132921324434,0.7828032827684256,Control
2012-07-30,1.052027767221527,0.7974340430525467,Control
2012-07-31,1.027774748047211,0.8086531426962822,Control
2012-08-01,0.8302238065837358,0.8173199060969686,Control
2012-08-02,0.9912049624314885,0.8269372691723301,Control
2012-08-03,0.9649201000600646,0.8817996887544811,Control
2012-08-04,0.5053199869378717,0.891513818375396,Control
2012-08-05,0.23754086834793497,0.890487757012773,Control
2012-08-06,1.0260870473075285,0.8799817840872887,Control
2012-08-07,1.051589049761376,0.8682001450645526,Control
2012-08-08,1.0083301300799576,0.8554806448624348,Control
2012-08-09,0.9706377890732153,0.8456028942933032,Control
