date,meta,depth,SWP,SWPt
2018-05-14,irrigation,10,-389.47833333333335,-329.765
2018-05-15,irrigation,10,-71.96333333333332,-70.57666666666667
2018-05-16,irrigation,10,-14.813333333333334,-14.813333333333334
2018-05-17,irrigation,10,-16.236666666666668,-16.236666666666668
2018-05-18,irrigation,10,-19.525,-19.525
2018-05-19,irrigation,10,-23.865000000000002,-23.865000000000002
2018-05-20,irrigation,10,-25.445,-25.445
2018-05-21,irrigation,10,-28.795,-28.795
2018-05-22,irrigation,10,-34.905,-34.905
2018-05-23,irrigation,10,-38.63666666666667,-38.63666666666667
2018-05-24,irrigation,10,-45.35166666666667,-45.35166666666667
2018-05-25,irrigation,10,-60.99,-60.99
2018-05-26,irrigation,10,-80.875,-80.875
2018-05-27,irrigation,10,-98.05166666666666,-98.05166666666666
2018-05-28,irrigation,10,-112.59833333333334,-112.59833333333334
2018-05-29,irrigation,10,-118.35666666666665,-118.35666666666665
2018-05-30,irrigation,10,-127.345,-127.345
2018-05-31,irrigation,10,-133.57166666666666,-133.57166666666666
2018-06-01,irrigation,10,-147.49666666666667,-147.49666666666667
2018-06-02,irrigation,10,-175.08666666666667,-175.08666666666667
2018-06-03,irrigation,10,-185.96166666666664,-185.96166666666664
2018-06-04,irrigation,10,-212.785,-212.785
2018-06-05,irrigation,10,-215.74,-215.74
2018-06-06,irrigation,10,-248.07166666666666,-248.07166666666666
2018-06-07,irrigation,10,-295.7266666666667,-295.7266666666667
2018-06-08,irrigation,10,-347.75666666666666,-346.5916666666667
2018-06-09,irrigation,10,-391.87,-387.755
2018-06-10,irrigation,10,-439.14000000000004,-429.77166666666665
2018-06-11,irrigation,10,-451.59833333333336,-431.7266666666667
2018-06-12,irrigation,10,-322.4533333333333,-319.37166666666667
2018-06-13,irrigation,10,-151.13666666666666,-151.13666666666666
2018-06-14,irrigation,10,-126.95666666666666,-126.95666666666666
2018-06-15,irrigation,10,-116.66833333333334,-116.66833333333334
2018-06-16,irrigation,10,-126.665,-126.665
2018-06-17,irrigation,10,-144.38,-144.38
2018-06-18,irrigation,10,-148.70333333333332,-148.70333333333332
2018-06-19,irrigation,10,-143.34666666666666,-143.34666666666666
2018-06-20,irrigation,10,-184.19166666666666,-184.19166666666666
2018-06-21,irrigation,10,-254.47,-254.47
2018-06-22,irrigation,10,-307.07,-306.56666666666666
2018-06-23,irrigation,10,-317.3416666666667,-311.25166666666667
2018-06-24,irrigation,10,-337.92,-321.455
2018-06-25,irrigation,10,-381.36833333333334,-355.605
2018-06-26,irrigation,10,-468.19166666666666,-409.4883333333333
2018-06-27,irrigation,10,-575.955,-466.955
2018-06-28,irrigation,10,-693.5983333333334,-525.1333333333333
2018-06-29,irrigation,10,-768.1550000000001,-544.8466666666667
2018-06-30,irrigation,10,-840.8333333333334,-577.365
2018-07-01,irrigation,10,-700.0283333333333,-482.18
2018-07-02,irrigation,10,-720.9933333333333,-489.93333333333334
2018-07-03,irrigation,10,-783.8566666666667,-524.2433333333333
2018-07-04,irrigation,10,-772.88,-499.93666666666667
2018-07-05,irrigation,10,-788.1550000000001,-505.16333333333336
2018-07-06,irrigation,10,-738.9466666666667,-483.74333333333334
2018-07-07,irrigation,10,-738.3383333333334,-505.11833333333334
2018-07-08,irrigation,10,-796.7983333333333,-564.365
2018-07-09,irrigation,10,-871.3233333333334,-610.63
2018-07-10,irrigation,10,-926.6566666666666,-629.98
2018-07-11,irrigation,10,-953.8433333333334,-624.3916666666667
2018-07-12,irrigation,10,-1026.7549999999999,-671.0916666666667
2018-07-13,irrigation,10,-1133.045,-727.6733333333334
2018-07-14,irrigation,10,-1186.79,-748.5233333333333
2018-07-15,irrigation,10,-1029.545,-622.0583333333333
2018-07-16,irrigation,10,-922.4449999999999,-582.275
2018-07-17,irrigation,10,-902.3566666666667,-589.1716666666666
2018-07-18,irrigation,10,-920.6783333333333,-601.22
2018-07-19,irrigation,10,-936.4833333333333,-620.0183333333333
2018-07-20,irrigation,10,-941.9366666666666,-611.7616666666667
2018-07-21,irrigation,10,-451.1633333333333,-279.6583333333333
2018-07-22,irrigation,10,-130.29166666666669,-119.735
2018-07-23,irrigation,10,-79.42166666666667,-79.42166666666667
2018-07-24,irrigation,10,-124.11833333333334,-124.11833333333334
2018-07-25,irrigation,10,-196.88833333333335,-191.87833333333333
2018-07-26,irrigation,10,-275.7133333333333,-230.54333333333335
2018-07-27,irrigation,10,-366.3433333333333,-292.77
2018-07-28,irrigation,10,-424.9683333333333,-335.93333333333334
2018-07-29,irrigation,10,-395.31,-305.13
2018-07-30,irrigation,10,-434.2583333333333,-335.815
2018-07-31,irrigation,10,-494.9666666666667,-390.64666666666665
2018-08-01,irrigation,10,-558.8050000000001,-434.1616666666667
2018-08-02,irrigation,10,-577.0566666666666,-437.49833333333333
2018-08-03,irrigation,10,-611.4783333333334,-455.08
2018-08-04,irrigation,10,-663.9483333333334,-484.0516666666667
2018-08-05,irrigation,10,-728.4916666666667,-520.2116666666666
2018-08-06,irrigation,10,-756.4749999999999,-519.6966666666666
2018-08-07,irrigation,10,-761.39,-512.6083333333333
2018-08-08,irrigation,10,-746.5083333333333,-516.4316666666666
2018-08-09,irrigation,10,-745.1433333333334,-520.6850000000001
2018-08-10,irrigation,10,-568.5733333333334,-400.86333333333334
2018-08-11,irrigation,10,-505.78166666666664,-375.9816666666667
2018-08-12,irrigation,10,-470.86833333333334,-349.58500000000004
2018-08-13,irrigation,10,-474.73833333333334,-346.4433333333333
2018-08-14,irrigation,10,-461.6066666666667,-335.70666666666665
2018-08-15,irrigation,10,-477.24666666666667,-344.78833333333336
2018-08-16,irrigation,10,-526.1766666666666,-375.89
2018-08-17,irrigation,10,-584.0683333333334,-415.41166666666663
2018-08-18,irrigation,10,-623.225,-440.4716666666667
2018-08-19,irrigation,10,-643.405,-452.23
2018-08-20,irrigation,10,-650.62,-469.67
2018-08-21,irrigation,10,-698.205,-501.865
2018-08-22,irrigation,10,-740.6533333333333,-527.1816666666666
2018-08-23,irrigation,10,-755.7533333333333,-536.3283333333334
2018-08-24,irrigation,10,-668.885,-450.66333333333336
2018-08-25,irrigation,10,-591.0183333333333,-412.63166666666666
2018-08-26,irrigation,10,-543.6133333333333,-397.49333333333334
2018-08-27,irrigation,10,-550.2766666666666,-409.7266666666667
2018-08-28,irrigation,10,-595.9,-433.3216666666667
2018-08-29,irrigation,10,-648.125,-453.79833333333335
2018-08-30,irrigation,10,-642.1083333333333,-444.84499999999997
2018-08-31,irrigation,10,-635.3716666666667,-444.97333333333336
2018-09-01,irrigation,10,-604.2816666666666,-433.7883333333333
2018-09-02,irrigation,10,-587.8633333333333,-435.685
2018-09-03,irrigation,10,-593.6633333333334,-447.55333333333334
2018-09-04,irrigation,10,-625.6283333333333,-469.1483333333333
2018-09-05,irrigation,10,-612.7316666666667,-457.11833333333334
2018-09-06,irrigation,10,-608.305,-432.1483333333333
2018-09-07,irrigation,10,-596.0633333333333,-416.54
2018-09-08,irrigation,10,-609.205,-418.005
2018-09-09,irrigation,10,-645.0716666666666,-438.55833333333334
2018-09-10,irrigation,10,-681.9866666666667,-465.4866666666667
2018-09-11,irrigation,10,-731.9516666666667,-494.12
2018-09-12,irrigation,10,-764.1233333333333,-516.37
2018-09-13,irrigation,10,-785.98,-535.2416666666667
2018-09-14,irrigation,10,-794.77,-536.3416666666667
2018-09-15,irrigation,10,-724.8916666666667,-508.8566666666666
2018-09-16,irrigation,10,-635.0783333333333,-446.3833333333334
2018-09-17,irrigation,10,-602.135,-428.78833333333336
2018-09-18,irrigation,10,-607.76,-434.90000000000003
2018-09-19,irrigation,10,-594.92,-421.02500000000003
2018-09-20,irrigation,10,-504.2,-356.5
2018-09-21,irrigation,10,-464.115,-343.8233333333333
2018-09-22,irrigation,10,-441.6533333333333,-338.66333333333336
2018-09-23,irrigation,10,-438.48,-341.4083333333333
2018-09-24,irrigation,10,-319.61333333333334,-281.1816666666667
2018-09-25,irrigation,10,-210.13833333333335,-210.13833333333335
2018-09-26,irrigation,10,-206.35333333333332,-206.35333333333332
2018-09-27,irrigation,10,-208.345,-208.345
2018-09-28,irrigation,10,-212.33833333333334,-212.33833333333334
2018-09-29,irrigation,10,-225.89833333333334,-225.89833333333334
2018-09-30,irrigation,10,-240.495,-240.495
2018-10-01,irrigation,10,-121.96666666666665,-121.96666666666665
2018-10-02,irrigation,10,-24.385,-24.385
2018-10-03,irrigation,10,-16.14,-16.14
2018-10-04,irrigation,10,-18.71333333333333,-18.71333333333333
2018-10-05,irrigation,10,-22.615000000000002,-22.615000000000002
2018-10-06,irrigation,10,-33.57333333333333,-33.57333333333333
2018-10-07,irrigation,10,-45.63333333333333,-45.63333333333333
2018-10-08,irrigation,10,-57.395,-57.395
2018-10-09,irrigation,10,-74.92333333333333,-74.92333333333333
2018-10-10,irrigation,10,-110.58,-110.58
2018-10-11,irrigation,10,-169.68166666666667,-169.68166666666667
2018-10-12,irrigation,10,-250.92166666666665,-243.15833333333333
2018-10-13,irrigation,10,-349.87166666666667,-310.80833333333334
2018-10-14,irrigation,10,-464.96666666666664,-382.5733333333333
2018-10-15,irrigation,10,-596.1266666666667,-460.995
2018-10-16,irrigation,10,-728.4633333333334,-534.295
2018-10-17,irrigation,10,-810.155,-592.5600000000001
2018-10-18,irrigation,10,-901.2833333333333,-649.0383333333333
2018-10-19,irrigation,10,-970.6116666666667,-693.94
2018-10-20,irrigation,10,-1020.9016666666666,-726.085
2018-10-21,irrigation,10,-1045.6583333333333,-743.3633333333333
2018-10-22,irrigation,10,-1099.6266666666666,-762.4733333333334
2018-10-23,irrigation,10,-1113.1083333333333,-772.1233333333333
2018-10-24,irrigation,10,-1222.8133333333333,-807.185
2018-10-25,irrigation,10,-1332.4233333333334,-840.4183333333333
2018-10-26,irrigation,10,-1336.565,-844.7633333333333
2018-10-27,irrigation,10,-1346.2783333333332,-848.125
2018-10-28,irrigation,10,-1233.4066666666668,-821.085
2018-10-29,irrigation,10,-819.9733333333334,-624.0666666666667
2018-10-30,irrigation,10,-28.261666666666667,-28.17833333333333
2018-10-31,irrigation,10,-13.25,-13.25
2018-11-01,irrigation,10,-16.62,-16.62
2018-11-02,irrigation,10,-18.863333333333333,-18.863333333333333
2018-11-03,irrigation,10,-21.86,-21.86
2018-11-04,irrigation,10,-26.216666666666665,-26.216666666666665
2018-11-05,irrigation,10,-34.5,-34.5
2018-11-06,irrigation,10,-42.596666666666664,-42.596666666666664
2018-11-07,irrigation,10,-47.08,-47.08
2018-11-08,irrigation,10,-50.12833333333333,-50.12833333333333
2018-11-09,irrigation,10,-52.48833333333333,-52.48833333333333
2018-11-10,irrigation,10,-58.735,-58.735
2018-11-11,irrigation,10,-69.08333333333333,-69.08333333333333
2018-11-12,irrigation,10,-80.675,-80.675
2018-11-13,irrigation,10,-92.20666666666666,-92.20666666666666
2018-11-14,irrigation,10,-98.98666666666666,-98.98666666666666
2018-11-15,irrigation,10,-101.735,-101.735
2018-11-16,irrigation,10,-106.81,-106.81
2018-11-17,irrigation,10,-112.45833333333333,-112.45833333333333
2018-11-18,irrigation,10,-120.53666666666666,-120.53666666666666
2018-11-19,irrigation,10,-123.21166666666666,-123.21166666666666
2018-11-20,irrigation,10,-124.98166666666667,-124.98166666666667
2018-11-21,irrigation,10,-129.57666666666665,-129.57666666666665
2018-11-22,irrigation,10,-133.74166666666667,-133.74166666666667
2018-11-23,irrigation,10,-138.12,-138.12
2018-11-24,irrigation,10,-144.68,-144.68
2018-11-25,irrigation,10,-146.93833333333333,-146.93833333333333
2018-11-26,irrigation,10,-149.56333333333333,-149.56333333333333
2018-11-27,irrigation,10,-154.25666666666666,-154.25666666666666
2018-11-28,irrigation,10,-161.35833333333332,-161.35833333333332
2018-11-29,irrigation,10,-166.2,-166.2
2018-11-30,irrigation,10,-172.565,-172.565
2018-12-01,irrigation,10,-176.64333333333335,-176.64333333333335
2018-12-02,irrigation,10,-164.815,-164.815
2018-12-03,irrigation,10,-40.25333333333333,-40.25333333333333
2018-12-04,irrigation,10,-10.171666666666667,-10.171666666666667
2018-12-05,irrigation,10,-10.815,-10.815
2018-12-06,irrigation,10,-12.036666666666667,-12.036666666666667
2018-12-07,irrigation,10,-13.040000000000001,-13.040000000000001
2018-12-08,irrigation,10,-13.523333333333333,-13.523333333333333
2018-12-09,irrigation,10,-13.8,-13.8
2018-12-10,irrigation,10,-12.728333333333333,-12.728333333333333
2018-12-11,irrigation,10,-13.768333333333334,-13.768333333333334
2018-12-12,irrigation,10,-15.033333333333333,-15.033333333333333
2018-12-13,irrigation,10,-16.508333333333333,-16.508333333333333
2018-12-14,irrigation,10,-17.621666666666666,-17.621666666666666
2018-12-15,irrigation,10,-18.71666666666667,-18.71666666666667
2018-12-16,irrigation,10,-19.433333333333334,-19.433333333333334
2018-12-17,irrigation,10,-15.328333333333333,-15.328333333333333
2018-12-18,irrigation,10,-11.313333333333333,-11.313333333333333
2018-12-19,irrigation,10,-11.251666666666667,-11.251666666666667
2018-12-20,irrigation,10,-10.463333333333333,-10.463333333333333
2018-12-21,irrigation,10,-10.336666666666666,-10.336666666666666
2018-12-22,irrigation,10,-9.698333333333334,-9.698333333333334
2018-12-23,irrigation,10,-9.796666666666667,-9.796666666666667
2018-12-24,irrigation,10,-9.613333333333333,-9.613333333333333
2018-12-25,irrigation,10,-9.716666666666667,-9.716666666666667
2018-12-26,irrigation,10,-9.945,-9.945
2018-12-27,irrigation,10,-10.265,-10.265
2018-12-28,irrigation,10,-10.755,-10.755
2018-12-29,irrigation,10,-11.416666666666666,-11.416666666666666
2018-12-30,irrigation,10,-12.163333333333334,-12.163333333333334
2018-12-31,irrigation,10,-12.758333333333333,-12.758333333333333
2019-01-01,irrigation,10,-13.405,-13.405
2019-01-02,irrigation,10,-13.988333333333333,-13.988333333333333
2019-01-03,irrigation,10,-14.805,-14.805
2019-01-04,irrigation,10,-16.003333333333334,-16.003333333333334
2019-01-05,irrigation,10,-17.166666666666668,-17.166666666666668
2019-01-06,irrigation,10,-17.158333333333335,-17.158333333333335
2019-01-07,irrigation,10,-16.813333333333333,-16.813333333333333
2019-01-08,irrigation,10,-16.961666666666666,-16.961666666666666
2019-01-09,irrigation,10,-16.938333333333333,-16.938333333333333
2019-01-10,irrigation,10,-17.306666666666665,-17.306666666666665
2019-01-11,irrigation,10,-17.926666666666666,-17.926666666666666
2019-01-12,irrigation,10,-18.531666666666666,-18.531666666666666
2019-01-13,irrigation,10,-14.844999999999999,-14.844999999999999
2019-01-14,irrigation,10,-9.72,-9.72
2019-01-15,irrigation,10,-9.865,-9.865
2019-01-16,irrigation,10,-10.121666666666666,-10.121666666666666
2019-01-17,irrigation,10,-10.526666666666667,-10.526666666666667
2019-01-18,irrigation,10,-10.9,-10.9
2019-01-19,irrigation,10,-11.733333333333334,-11.733333333333334
2019-01-20,irrigation,10,-12.953333333333333,-12.953333333333333
2019-01-21,irrigation,10,-13.561666666666667,-13.561666666666667
2019-01-22,irrigation,10,-14.646666666666667,-14.646666666666667
2019-01-23,irrigation,10,-16.133333333333333,-16.133333333333333
2019-01-24,irrigation,10,-16.87,-16.87
2019-01-25,irrigation,10,-17.635,-17.635
2019-01-26,irrigation,10,-18.575,-18.575
2019-01-27,irrigation,10,-19.036666666666665,-19.036666666666665
2019-01-28,irrigation,10,-16.38,-16.38
2019-01-29,irrigation,10,-14.38,-14.38
2019-01-30,irrigation,10,-14.235,-14.235
2019-01-31,irrigation,10,-15.038333333333334,-15.038333333333334
2019-02-01,irrigation,10,-15.096666666666668,-15.096666666666668
2019-02-02,irrigation,10,-13.468333333333334,-13.468333333333334
2019-02-03,irrigation,10,-12.305,-12.305
2019-02-04,irrigation,10,-12.668333333333333,-12.668333333333333
2019-02-05,irrigation,10,-14.018333333333334,-14.018333333333334
2019-02-06,irrigation,10,-15.753333333333334,-15.753333333333334
2019-02-07,irrigation,10,-17.018333333333334,-17.018333333333334
2019-02-08,irrigation,10,-16.598333333333333,-16.598333333333333
2019-02-09,irrigation,10,-15.091666666666667,-15.091666666666667
2019-02-10,irrigation,10,-13.573333333333334,-13.573333333333334
2019-02-11,irrigation,10,-10.379999999999999,-10.379999999999999
2019-02-12,irrigation,10,-10.441666666666666,-10.441666666666666
2019-02-13,irrigation,10,-10.879999999999999,-10.879999999999999
2019-02-14,irrigation,10,-11.358333333333334,-11.358333333333334
2019-02-15,irrigation,10,-11.958333333333334,-11.958333333333334
2019-02-16,irrigation,10,-12.868333333333332,-12.868333333333332
2019-02-17,irrigation,10,-14.008333333333333,-14.008333333333333
2019-02-18,irrigation,10,-15.186666666666667,-15.186666666666667
2019-02-19,irrigation,10,-16.33,-16.33
2019-02-20,irrigation,10,-17.35333333333333,-17.35333333333333
2019-02-21,irrigation,10,-18.15833333333333,-18.15833333333333
2019-02-22,irrigation,10,-18.851666666666667,-18.851666666666667
2019-02-23,irrigation,10,-19.601666666666667,-19.601666666666667
2019-02-24,irrigation,10,-20.428333333333335,-20.428333333333335
2019-02-25,irrigation,10,-21.328333333333333,-21.328333333333333
2019-02-26,irrigation,10,-22.451666666666668,-22.451666666666668
2019-02-27,irrigation,10,-24.06833333333333,-24.06833333333333
2019-02-28,irrigation,10,-26.291666666666664,-26.291666666666664
2019-03-01,irrigation,10,-28.511666666666667,-28.511666666666667
2019-03-02,irrigation,10,-29.695,-29.695
2019-03-03,irrigation,10,-31.873333333333335,-31.873333333333335
2019-03-04,irrigation,10,-34.105000000000004,-34.105000000000004
2019-03-05,irrigation,10,-34.34166666666667,-34.34166666666667
2019-03-06,irrigation,10,-36.51,-36.51
2019-03-07,irrigation,10,-38.4,-38.4
2019-03-08,irrigation,10,-39.708333333333336,-39.708333333333336
2019-03-09,irrigation,10,-41.95333333333333,-41.95333333333333
2019-03-10,irrigation,10,-40.825,-40.825
2019-03-11,irrigation,10,-36.735,-36.735
2019-03-12,irrigation,10,-33.52333333333333,-33.52333333333333
2019-03-13,irrigation,10,-34.251666666666665,-34.251666666666665
2019-03-14,irrigation,10,-34.84166666666667,-34.84166666666667
2019-03-15,irrigation,10,-16.016666666666666,-16.016666666666666
2019-03-16,irrigation,10,-12.185,-12.185
2019-03-17,irrigation,10,-15.366666666666667,-15.366666666666667
2019-03-18,irrigation,10,-19.89,-19.89
2019-03-19,irrigation,10,-24.711666666666666,-24.711666666666666
2019-03-20,irrigation,10,-28.735,-28.735
2019-03-21,irrigation,10,-31.991666666666667,-31.991666666666667
2019-03-22,irrigation,10,-35.626666666666665,-35.626666666666665
2019-03-23,irrigation,10,-41.8,-41.8
2019-03-24,irrigation,10,-51.428333333333335,-51.428333333333335
