date,site,treatment,depth,descr,ECS,SWP,TEM,VWC,SWP_corr
2024-03-19,PFY_SC16,roof_vpd,-0.1,below panel edge,38.623912777777775,-0.1,8.300826184027779,0.2723182361111111,-0.1
2024-03-19,PFY_SC17,roof,-1.2,below panel edge to center,18.17364583333333,-17.20908534722222,7.533642590277778,0.21093696527777778,-17.039899619232543
2024-03-19,PFY_SC17,roof,-0.8,below panel edge to center,28.4909375,-16.520282916666666,7.598953357638889,0.27719479166666666,-16.367887661842367
2024-03-19,PFY_SC17,roof,-0.1,below panel edge to center,27.448750208333333,-0.1,8.125860809027778,0.24865300694444445,-0.1
2024-03-19,PFY_SC18,control,-1.2,NA,38.716065,-20.630126666666666,7.322877163194444,0.2597840347222222,-20.358310794605565
2024-03-19,PFY_SC18,control,-0.8,NA,21.7,-19.259689652777777,7.5329468888888895,0.23082709027777779,-19.03167980853146
2024-03-19,PFY_SC18,control,-0.1,NA,23.463066944444446,-0.1,8.169437190972221,0.26487734027777776,-0.1
2024-03-19,PFY_SC3,irrigation,-1.2,NA,45.468240763888886,-13.171290347222222,7.562808965277778,0.26309844444444447,-13.090305096679355
2024-03-19,PFY_SC3,irrigation,-0.8,NA,60.55340277777778,-14.872134513888888,7.594268020833334,0.3059197777777778,-14.7582758273706
2024-03-19,PFY_SC3,irrigation,-0.1,NA,32.89321763888889,-0.11604629861111111,8.233989197916667,0.30321269444444443,-0.11604629861111111
2024-03-19,PFY_SC4,irrigation,-1.2,NA,45.191631944444445,-11.907904861111112,7.522046368055556,0.3005969097222222,-11.84728438543003
2024-03-19,PFY_SC4,irrigation,-0.8,NA,19.448541666666667,-0.9996620416666667,7.588502048611112,0.2816406736111111,-0.9995293158202546
2024-03-19,PFY_SC4,irrigation,-0.1,NA,46.77789326388889,-0.1,8.21877746875,0.2842283333333333,-0.1
2024-03-19,PFY_SC6,roof_vpd,-1.2,not below panel,57.58465277777778,-12.416839930555556,7.082286350694445,0.23578552777777778,-12.348192721543995
2024-03-19,PFY_SC6,roof_vpd,-0.8,not below panel,45.51451388888889,-11.833746041666666,7.236556086805555,0.31206768055555556,-11.77355521459532
2024-03-19,PFY_SC6,roof_vpd,-0.1,not below panel,32.87442145833333,-0.1,7.830243847222222,0.231682625,-0.1
2024-03-19,PFY_SC701,control,-1.2,NA,23.444444444444443,-20.07479701388889,7.3199606458333335,0.25640544444444446,-19.82133834461951
2024-03-19,PFY_SC701,control,-0.8,NA,9.73749998611111,-17.103708402777777,7.5165581319444446,0.161711375,-16.936986264500508
2024-03-19,PFY_SC701,control,-0.1,NA,7.050023125,-0.1,7.996423309027778,0.23338815277777777,-0.1
2024-03-19,PFY_SC901,irrigation,-1.2,NA,22.90482638888889,-16.787279861111113,7.608678232638889,0.3005268541666667,-16.628961705312587
2024-03-19,PFY_SC901,irrigation,-0.8,NA,24.873645833333335,-14.53146826388889,7.7694074861111115,0.21431680555555555,-14.423838749212464
2024-03-19,PFY_SC901,irrigation,-0.1,NA,45.52171298611111,-0.1,8.218425565972222,0.2628141736111111,-0.1
2024-03-20,PFY_SC1,control,-1.2,NA,64.9479513888889,-17.52968701388889,7.6017685763888885,0.2975581736111111,-17.352040080987084
2024-03-20,PFY_SC1,control,-0.8,NA,63.61114583333333,-16.939884236111112,7.589647819444445,0.2906579861111111,-16.77775483872035
2024-03-20,PFY_SC1,control,-0.1,NA,8.107662020833333,-0.1,8.550925520833333,0.10959297916666666,-0.1
2024-03-20,PFY_SC10,irrigation_vpd,-1.2,NA,32.323446805555555,-13.764111180555556,7.685691486111112,0.25421760416666667,-13.672429545747226
2024-03-20,PFY_SC10,irrigation_vpd,-0.8,NA,21.419479166666665,-14.845,7.6899619687500005,0.2579588958333333,-14.731799900516101
2024-03-20,PFY_SC10,irrigation_vpd,-0.1,NA,NA,-0.3,8.23908782638889,NA,-0.2999999999999429
2024-03-20,PFY_SC11,roof,-1.2,below panel center,39.097905069444444,-13.882748680555556,7.244822420138889,0.27484122222222224,-13.788792247546949
2024-03-20,PFY_SC11,roof,-0.8,below panel center,35.05625,-9.256194277777778,7.292426055555556,0.10040921527777778,-9.22786620896981
2024-03-20,PFY_SC11,roof,-0.1,below panel center,28.019861319444445,-0.1,8.126138614583333,0.2921518402777778,-0.1
2024-03-20,PFY_SC12,roof_vpd,-1.2,below panel edge,55.913877291666665,-13.707638611111111,7.347635972222222,0.2935277013888889,-13.616901843101097
2024-03-20,PFY_SC12,roof_vpd,-0.8,below panel edge,35.49378472222222,-13.63127326388889,7.476627892361111,0.25556304166666666,-13.542050578713908
2024-03-20,PFY_SC12,roof_vpd,-0.1,below panel edge,17.31701423611111,-0.1,8.173982291666666,0.29740509722222225,-0.1
2024-03-20,PFY_SC13,roof,-1.2,below panel edge to center,24.177893541666666,-15.185925833333334,7.5499995,0.27095166666666665,-15.065404719353367
2024-03-20,PFY_SC13,roof,-0.8,below panel edge to center,24.861840277777777,-12.159324166666666,7.474754628472223,0.24459072222222222,-12.094992923286515
2024-03-20,PFY_SC13,roof,-0.1,below panel edge to center,29.264571875,-1.3039536666666667,8.032318642361112,0.15322690277777778,-1.303935902061194
2024-03-20,PFY_SC14,irrigation_vpd,-1.2,NA,12.224988402777777,-16.24586215277778,7.677426194444445,0.14681252777777778,-16.100996197914544
2024-03-20,PFY_SC14,irrigation_vpd,-0.8,NA,23.858333333333334,-15.503393472222221,7.796002847222222,0.24768153472222224,-15.3758527712026
2024-03-20,PFY_SC14,irrigation_vpd,-0.1,NA,28.76960652777778,-0.7277314583333333,8.449087020833334,0.21975246527777778,-0.7277310112584803
2024-03-20,PFY_SC15,irrigation_vpd,-1.2,NA,35.80548611111111,-20.02482597222222,7.48037715625,0.24815600694444445,-19.77313151264062
2024-03-20,PFY_SC15,irrigation_vpd,-0.8,NA,35.845104166666665,-17.03606013888889,7.521315027777778,0.2973013333333333,-16.871464643821447
2024-03-20,PFY_SC15,irrigation_vpd,-0.1,NA,10.909768625,-0.1,8.220127034722223,0.2226012013888889,-0.1
2024-03-20,PFY_SC16,roof_vpd,-1.2,below panel edge,19.57704861111111,-16.848899930555554,7.698468812500001,0.21112986805555556,-16.688992678113255
2024-03-20,PFY_SC16,roof_vpd,-0.8,below panel edge,25.868715277777778,-12.963268541666666,7.647599166666667,0.2678552986111111,-12.885917169634016
2024-03-20,PFY_SC16,roof_vpd,-0.1,below panel edge,34.730092569444444,-0.1,8.421242847222222,0.2606795416666667,-0.1
2024-03-20,PFY_SC17,roof,-1.2,below panel edge to center,18.387453680555556,-16.339270625,7.612633274305556,0.211876125,-16.192134050107317
2024-03-20,PFY_SC17,roof,-0.8,below panel edge to center,29.04375,-15.256944444444445,7.682358378472222,0.2792018402777778,-15.134888632895278
2024-03-20,PFY_SC17,roof,-0.1,below panel edge to center,22.475069583333333,-0.09853703472222222,8.237315600694444,0.22753980555555556,-0.09784722222222222
2024-03-20,PFY_SC18,control,-1.2,NA,39.225023263888886,-19.641573680555556,7.385238423611111,0.26124250694444445,-19.402106516882395
2024-03-20,PFY_SC18,control,-0.8,NA,22.291631944444443,-17.792460694444443,7.627529809027778,0.23247388194444443,-17.60765552107061
2024-03-20,PFY_SC18,control,-0.1,NA,20.30747722222222,-0.1,8.266797243055557,0.24406621527777778,-0.1
2024-03-20,PFY_SC3,irrigation,-1.2,NA,45.26597236111111,-12.597036944444444,7.636906989583333,0.26352213888888887,-12.52578291902749
2024-03-20,PFY_SC3,irrigation,-0.8,NA,61.22569444444444,-14.281322916666667,7.682217600694445,0.306290625,-14.179665346886058
2024-03-20,PFY_SC3,irrigation,-0.1,NA,26.570520694444443,-0.22749073611111112,8.246835326388888,0.28862458333333335,-0.22749073611109408
2024-03-20,PFY_SC4,irrigation,-1.2,NA,45.625729166666666,-11.041562361111112,7.594543465277778,0.30135422916666665,-10.993085797268993
2024-03-20,PFY_SC4,irrigation,-0.8,NA,19.604895833333334,-0.41449999305555557,7.682496690972222,0.2824508055555556,-0.4144999928506674
2024-03-20,PFY_SC4,irrigation,-0.1,NA,43.34731479166667,-0.1,8.280475427083333,0.2743427291666667,-0.1
2024-03-20,PFY_SC6,roof_vpd,-1.2,not below panel,58.60347222222222,-11.092685,7.163883291666667,0.23707334027777777,-11.043517129166043
2024-03-20,PFY_SC6,roof_vpd,-0.8,not below panel,46.872881944444444,-10.290439930555555,7.333747684027777,0.31409852083333334,-10.251213176659027
2024-03-20,PFY_SC6,roof_vpd,-0.1,not below panel,28.817453819444445,-0.1,7.750656003472223,0.220019375,-0.1
2024-03-20,PFY_SC701,control,-1.2,NA,23.988810625,-18.92012104166667,7.4,0.2581952708333333,-18.70285913951396
2024-03-20,PFY_SC701,control,-0.8,NA,9.92916667361111,-15.795023263888888,7.6152034409722225,0.1625076388888889,-15.660813955060615
2024-03-20,PFY_SC701,control,-0.1,NA,5.531273159722222,-0.1,7.9499256493055555,0.21667486111111112,-0.1
2024-03-20,PFY_SC901,irrigation,-1.2,NA,22.900729166666668,-15.791504444444444,7.693468767361112,0.30072193055555557,-15.657342142848364
2024-03-20,PFY_SC901,irrigation,-0.8,NA,25.044479166666665,-13.105356527777777,7.853988597222222,0.21529966666666667,-13.025562870723613
2024-03-20,PFY_SC901,irrigation,-0.1,NA,39.77650423611111,-0.1,8.3770044340277785,0.24776727083333333,-0.1
2024-03-21,PFY_SC1,control,-1.2,NA,65.2471875,-17.06023097222222,7.688225666666667,0.2976775902777778,-16.895013749283148
2024-03-21,PFY_SC1,control,-0.8,NA,63.857569444444444,-16.8972125,7.71019940625,0.2906410277777778,-16.73619462243693
2024-03-21,PFY_SC1,control,-0.1,NA,6.7819675763888885,-0.1,8.87520929861111,0.10697094444444444,-0.1
2024-03-21,PFY_SC10,irrigation_vpd,-1.2,NA,31.75625,-13.626740763888888,7.759092673611111,0.25438118055555553,-13.537623819738018
2024-03-21,PFY_SC10,irrigation_vpd,-0.8,NA,21.212465277777778,-15.12095826388889,7.788813465277777,0.2575641736111111,-15.001865618273628
2024-03-21,PFY_SC10,irrigation_vpd,-0.1,NA,NA,-0.3,8.527911854166666,NA,-0.2999999999999429
2024-03-21,PFY_SC11,roof,-1.2,below panel center,39.285243125,-13.429600625,7.329023229166666,0.27547581944444444,-13.34407572276294
2024-03-21,PFY_SC11,roof,-0.8,below panel center,35.246493055555554,-9.587886201388889,7.408120944444445,0.10046494444444444,-9.556272736348605
2024-03-21,PFY_SC11,roof,-0.1,below panel center,25.551157916666668,-0.1,8.419200545138889,0.28513438888888887,-0.1
2024-03-21,PFY_SC12,roof_vpd,-1.2,below panel edge,56.27722229166667,-12.91169548611111,7.4136064826388886,0.2948973819444444,-12.835205057875823
2024-03-21,PFY_SC12,roof_vpd,-0.8,below panel edge,35.356875,-13.447777777777778,7.575271232638889,0.2563332638888889,-13.36192760166089
2024-03-21,PFY_SC12,roof_vpd,-0.1,below panel edge,15.189039444444445,-0.099375,8.45444753125,0.28846652777777776,-0.09930555555555556
2024-03-21,PFY_SC13,roof,-1.2,below panel edge to center,24.212419027777777,-14.89035875,7.623988152777778,0.2712328125,-14.776208555120046
2024-03-21,PFY_SC13,roof,-0.8,below panel edge to center,24.677743055555556,-12.143814791666667,7.550238489583333,0.24488817361111112,-12.079730104098749
2024-03-21,PFY_SC13,roof,-0.1,below panel edge to center,27.399039652777777,-3.856467465277778,8.356767163194444,0.14922994444444446,-3.8549686983289613
2024-03-21,PFY_SC14,irrigation_vpd,-1.2,NA,12.216643472222222,-15.883836736111112,7.745515131944445,0.14745285416666667,-15.747581353097297
2024-03-21,PFY_SC14,irrigation_vpd,-0.8,NA,23.339618055555555,-15.820402708333333,7.908776618055556,0.2472416736111111,-15.685615711456595
2024-03-21,PFY_SC14,irrigation_vpd,-0.1,NA,25.54747673611111,-3.5663702777777777,8.771460395833333,0.20726045833333334,-3.5650273970676696
2024-03-21,PFY_SC15,irrigation_vpd,-1.2,NA,35.505520833333335,-19.70778923611111,7.557321246527778,0.24859245833333332,-19.466286885732142
2024-03-21,PFY_SC15,irrigation_vpd,-0.8,NA,35.955555555555556,-16.905203611111112,7.610793760416667,0.2973142777777778,-16.743986508356326
2024-03-21,PFY_SC15,irrigation_vpd,-0.1,NA,9.806967604166667,-0.09652314583333334,8.55270814236111,0.21236747222222221,-0.09540277083333334
2024-03-21,PFY_SC16,roof_vpd,-1.2,below panel edge,19.778472083333334,-15.981834375,7.779786534722223,0.21272411805555555,-15.843265487272413
2024-03-21,PFY_SC16,roof_vpd,-0.8,below panel edge,25.51045138888889,-13.254356388888889,7.762042364583333,0.26712559722222223,-13.171945080019933
2024-03-21,PFY_SC16,roof_vpd,-0.1,below panel edge,32.040416666666665,-0.1,8.6794054375,0.2514835763888889,-0.1
2024-03-21,PFY_SC17,roof,-1.2,below panel edge to center,18.582638888888887,-15.975844861111112,7.672497270833333,0.21235691666666667,-15.837436371979308
2024-03-21,PFY_SC17,roof,-0.8,below panel edge to center,29.005555555555556,-15.521930486111112,7.7649608784722215,0.27912963194444446,-15.393967389129134
2024-03-21,PFY_SC17,roof,-0.1,below panel edge to center,19.225069375,-0.15624536805555556,8.538471909722222,0.21063972222222221,-0.15624536805555556
2024-03-21,PFY_SC18,control,-1.2,NA,39.448506944444446,-19.06537,7.4550329375,0.26214569444444447,-18.843780564783625
2024-03-21,PFY_SC18,control,-0.8,NA,22.596527777777776,-17.595900416666666,7.722738381944444,0.23293577777777777,-17.416502614255748
2024-03-21,PFY_SC18,control,-0.1,NA,18.319860972222223,-0.1,8.565833086805556,0.22986869444444444,-0.1
2024-03-21,PFY_SC3,irrigation,-1.2,NA,44.218703680555556,-12.342100625,7.709750270833333,0.26402565972222225,-12.27493527540833
2024-03-21,PFY_SC3,irrigation,-0.8,NA,61.156979166666666,-14.206809097222221,7.754578784722223,0.30650631944444445,-14.106629117537752
2024-03-21,PFY_SC3,irrigation,-0.1,NA,23.015648541666668,-0.4513055486111111,8.54610738888889,0.2804993333333333,-0.4513055480312805
2024-03-21,PFY_SC4,irrigation,-1.2,NA,45.674305555555556,-10.682928194444445,7.674544961805556,0.3017511319444444,-10.639027358619135
2024-03-21,PFY_SC4,irrigation,-0.8,NA,19.36388888888889,-0.8291435069444445,7.764023371527777,0.2822449722222222,-0.8291431858437838
2024-03-21,PFY_SC4,irrigation,-0.1,NA,40.66872715277778,-0.1,8.629585427083333,0.26794233333333334,-0.1
2024-03-21,PFY_SC6,roof_vpd,-1.2,not below panel,59.07013888888889,-10.660636527777777,7.2499994999999995,0.23768070833333332,-10.617011284200707
2024-03-21,PFY_SC6,roof_vpd,-0.8,not below panel,47.172916666666666,-10.239370347222222,7.406905666666667,0.314611375,-10.200747033600274
2024-03-21,PFY_SC6,roof_vpd,-0.1,not below panel,26.896481597222223,-0.1,8.159366625,0.21495836805555554,-0.1
2024-03-21,PFY_SC701,control,-1.2,NA,24.353472222222223,-18.280717222222222,7.478016184027778,0.25934009027777777,-18.082232603941094
2024-03-21,PFY_SC701,control,-0.8,NA,9.771493034722223,-15.531046319444444,7.667495006944445,0.16276839583333333,-15.402891700337557
2024-03-21,PFY_SC701,control,-0.1,NA,4.915995388888889,-0.1,8.307771774305555,0.20607313194444443,-0.1
2024-03-21,PFY_SC901,irrigation,-1.2,NA,22.74517361111111,-15.2238425,7.7755504236111115,0.3008249652777778,-15.10249933452472
2024-03-21,PFY_SC901,irrigation,-0.8,NA,24.791631944444443,-13.319361041666667,7.980757375,0.21512434027777777,-13.235804032597915
2024-03-21,PFY_SC901,irrigation,-0.1,NA,36.26530104166667,-0.1,8.652988277777778,0.235985125,-0.1
2024-03-22,PFY_SC1,control,-1.2,NA,65.35760416666666,-16.899930416666667,7.784474038194444,0.2975425486111111,-16.738848380095217
2024-03-22,PFY_SC1,control,-0.8,NA,64.09305555555555,-17.178101597222224,7.818572333333333,0.29023791666666665,-17.009801820242544
2024-03-22,PFY_SC1,control,-0.1,NA,6.654166666666667,-0.09686573611111111,8.946239319444445,0.10613909722222223,-0.09581943750000001
2024-03-22,PFY_SC10,irrigation_vpd,-1.2,NA,32.67913194444444,-13.628398125,7.831873072916666,0.2539657361111111,-13.539249804581182
2024-03-22,PFY_SC10,irrigation_vpd,-0.8,NA,21.89027777777778,-15.517888750000001,7.888572326388889,0.2566402361111111,-15.390000596359872
2024-03-22,PFY_SC10,irrigation_vpd,-0.1,NA,NA,-0.3,8.604365555555555,NA,-0.2999999999999429
2024-03-22,PFY_SC11,roof,-1.2,below panel center,39.66030090277778,-13.269797430555556,7.4250649270833335,0.27558119444444446,-13.187131462224913
2024-03-22,PFY_SC11,roof,-0.8,below panel center,35.519444444444446,-10.0895635,7.526696847222222,0.10029616666666667,-10.052616599180803
2024-03-22,PFY_SC11,roof,-0.1,below panel center,24.861018333333334,-0.1,8.455411274305556,0.28203,-0.1
2024-03-22,PFY_SC12,roof_vpd,-1.2,below panel edge,57.33526638888889,-12.693605347222222,7.500168677083334,0.29515825,-12.620777252889088
2024-03-22,PFY_SC12,roof_vpd,-0.8,below panel edge,36.48121527777778,-13.69685173611111,7.698434194444444,0.25568899305555554,-13.606398961713856
2024-03-22,PFY_SC12,roof_vpd,-0.1,below panel edge,16.423634236111113,-0.18990739583333333,8.482631788194444,0.282206125,-0.18977313886905775
2024-03-22,PFY_SC13,roof,-1.2,below panel edge to center,24.311145833333335,-14.782361111111111,7.69468209375,0.27124808333333333,-14.67048870108019
2024-03-22,PFY_SC13,roof,-0.8,below panel edge to center,25.059756944444445,-12.283115694444444,7.64388615625,0.244685625,-12.216868010126516
2024-03-22,PFY_SC13,roof,-0.1,below panel edge to center,27.519189722222222,-6.670735895833333,8.435760190972223,0.14673399305555557,-6.660044379831113
2024-03-22,PFY_SC14,irrigation_vpd,-1.2,NA,12.493055555555555,-15.846932916666667,7.822599086805556,0.14750403472222223,-15.711539999917088
2024-03-22,PFY_SC14,irrigation_vpd,-0.8,NA,23.995069444444443,-16.231985972222223,8.006144100694444,0.24629122222222222,-16.087446644142936
2024-03-22,PFY_SC14,irrigation_vpd,-0.1,NA,25.7009375,-5.858439777777778,8.816970777777778,0.20244048611111112,-5.852031685560484
2024-03-22,PFY_SC15,irrigation_vpd,-1.2,NA,35.886805555555554,-19.63277777777778,7.649999,0.2485915138888889,-19.393650187177187
2024-03-22,PFY_SC15,irrigation_vpd,-0.8,NA,36.102777777777774,-17.022425625,7.72016890625,0.29701025,-16.85819536715679
2024-03-22,PFY_SC15,irrigation_vpd,-0.1,NA,9.277106534722222,-0.27239813194444445,8.617980107638889,0.2089317361111111,-0.27239812736095026
2024-03-22,PFY_SC16,roof_vpd,-1.2,below panel edge,20.458275486111113,-15.781869236111111,7.8580160625,0.21299683333333333,-15.647977245298737
2024-03-22,PFY_SC16,roof_vpd,-0.8,below panel edge,25.722881944444445,-13.838643333333334,7.853053236111111,0.26516053472222223,-13.74551661561914
2024-03-22,PFY_SC16,roof_vpd,-0.1,below panel edge,31.180034652777778,-0.1,8.728711572916668,0.24653283333333334,-0.1
2024-03-22,PFY_SC17,roof,-1.2,below panel edge to center,18.67361111111111,-15.90236111111111,7.739508649305555,0.2124186736111111,-15.76568011723161
2024-03-22,PFY_SC17,roof,-0.8,below panel edge to center,29.315277777777776,-15.957129513888889,7.868329274305555,0.27846088888888887,-15.819139325144116
2024-03-22,PFY_SC17,roof,-0.1,below panel edge to center,17.639583194444445,-1.1189906805555556,8.590687256944443,0.20148385416666667,-1.1189052294614532
2024-03-22,PFY_SC18,control,-1.2,NA,39.95760409722222,-18.855415416666666,7.548746604166666,0.2623678611111111,-18.640161384822807
2024-03-22,PFY_SC18,control,-0.8,NA,22.95829861111111,-17.66158888888889,7.838120868055555,0.23282899305555554,-17.480400120546946
2024-03-22,PFY_SC18,control,-0.1,NA,17.161643680555557,-0.10318518055555556,8.649746270833333,0.22234574305555554,-0.10256018055555556
2024-03-22,PFY_SC3,irrigation,-1.2,NA,45.95399305555556,-12.230410902777777,7.781418201388888,0.26352872916666664,-12.164991291637842
