dates,globrad,tmax,tmin,tmean,vappres,windspeed,prec_Sion,precip_Sierre,precip_ctrl,irrig_mm,precip_irr,precip_irrstp
2020-12-02,5.6160000000000005,3.7,-3.7,0.3,0.08907338189937707,0.7,0,0,0,0,0,0
2020-12-03,5.4432,4.9,-3.1,0.6,0.1301317964656791,1.5,0,0,0,0,0,0
2020-12-04,3.024,7.4,-0.8,3.1,0.20084096026969087,2.4,1.9,3.8,3.8,0,3.8,3.8
2020-12-05,3.1968,5,0.2,2.4,0.06418723888831118,1.1,5.6,4.8,4.8,0,4.8,4.8
2020-12-06,3.9744,4.7,0,2.6,0.07398536452530846,0.9,2.7,4.6,4.6,0,4.6,4.6
2020-12-07,4.0608,4.9,-0.3,2,0.10775055037016523,1.1,0.3,0.4,0.4,0,0.4,0.4
2020-12-08,4.4064000000000005,6.1,-2.7,1.4,0.14328360973943596,1.5,0.1,0.1,0.1,0,0.1,0.1
2020-12-09,3.024,4.3,-0.1,2.2,0.11001894896138321,2.4,0.9,0.6,0.6,0,0.6,0.6
2020-12-10,5.0112000000000005,3.7,-4,-0.4,0.11863779197350215,1.2,0,0,0,0,0,0
2020-12-11,1.9872,2.2,-5.2,-0.5,0.10771475766249358,2.1,0,0,0,0,0,0
2020-12-12,1.5552000000000001,1.9,-0.9,0.4,0.03222366797845029,0.9,6.1,3.7,3.7,0,3.7,3.7
2020-12-13,4.4928,6.3,0.2,2.6,0.07028609629904303,1.3,0.7,1.5,1.5,0,1.5,1.5
2020-12-14,4.0608,6.8,-1.4,2.3,0.1071850041570558,1.6,0,0,0,0,0,0
2020-12-15,2.4192,8.6,-0.1,4.3,0.09593233361247815,1.5,0.2,0,0,0,0,0
2020-12-16,4.752000000000001,10.8,-1.6,3.4,0.11196953739130414,1.5,0,0,0,0,0,0
2020-12-17,4.4928,7.9,-3.8,1.3,0.11259295954712764,0.9,0,0,0,0,0,0
2020-12-18,4.5792,8.1,-4,1.2,0.12919038768088548,1.1,0,0,0,0,0,0
2020-12-19,4.1472,9,-3.5,3.1,0.20697350867487227,2.2,0,0,0,0,0,0
2020-12-20,3.024,8,0.3,3.6,0.1524735168888319,1.1,0,0,0,0,0,0
2020-12-21,2.0736,6.2,-0.9,3.4,0.10335649605351148,1.7,5.5,9.4,9.4,0,9.4,9.4
2020-12-22,4.32,8.6,0.1,4.1,0.057579888131542134,1.2,0,0,0,0,0,0
2020-12-23,3.4560000000000004,9.4,1,4.9,0.08525442534025421,1.2,0.1,0,0,0,0,0
2020-12-24,3.8880000000000003,12.2,3.7,7.8,0.2943151005371926,2.7,5.7,5,5,0,5,5
2020-12-25,2.7648,4.3,-1.4,2.6,0.2263952154474439,4.4,0,0,0,0,0,0
2020-12-26,3.8880000000000003,2.5,-5,-1.5,0.12761002327674606,1.1,0,0,0,0,0,0
2020-12-27,3.3696,0.8,-6,-1.5,0.1842644732659911,1.6,0,0,0,0,0,0
2020-12-28,2.4192,3.4,-0.1,1.4,0.15075337138461986,1.5,0.2,0.8,0.8,0,0.8,0.8
2020-12-29,2.3328,2,-0.7,0.8,0.04747690967520373,0.8,0.8,0.4,0.4,0,0.4,0.4
2020-12-30,3.024,2.5,-3,0.1,0.11499376997980397,0.9,0,0,0,0,0,0
2020-12-31,3.5424,3.7,-1.7,1.3,0.25148008329987187,1.7,0,0,0,0,0,0
2021-01-01,4.2336,6.1,-2.5,1,0.18738712536443114,1.4,0,0,0,0,0,0
2021-01-02,4.9248,3.9,-1.4,1,0.14383941313185208,1.2,0,0.2,0.2,0,0.2,0.2
2021-01-03,3.3696,3.6,-3.6,1.4,0.12494874024671208,1.1,0,0,0,0,0,0
2021-01-04,4.8384,2.5,-5.4,-1.8,0.08769815087366993,0.8,0,0,0,0,0,0
2021-01-05,2.0736,1.3,-5.4,-0.5,0.12961281279168185,1.2,0,0,0,0,0,0
2021-01-06,2.3328,0.7,-1.5,-0.3,0.14592838609680542,1,0,0,0,0,0,0
2021-01-07,5.4432,1.3,-5.5,-2.1,0.19365672412267065,1.4,0,0,0,0,0,0
2021-01-08,5.5296,1.8,-7.6,-3,0.18311671641490335,1.4,0,0,0,0,0,0
2021-01-09,4.6656,0.5,-7.2,-3.8,0.1692449141959949,1.4,0,0,0,0,0,0
2021-01-10,5.6160000000000005,0.5,-9.8,-4.8,0.1105237673851189,1.2,0,0,0,0,0,0
2021-01-11,5.7024,-0.5,-10.1,-6,0.09774943472576599,0.9,0,0,0,0,0,0
2021-01-12,2.2464,-1.1,-9.8,-4.1,0.0852313840450119,0.8,7.4,16.8,16.8,0,16.8,16.8
2021-01-13,1.9872,4.1,0.6,2.5,0.07933794451590893,1,5.6,5.8,5.8,0,5.8,5.8
2021-01-14,2.0736,6.7,3.1,4.8,0.1287199973186855,3.7,1.1,2.1,2.1,0,2.1,2.1
2021-01-15,2.16,5.5,-0.1,3,0.12026301856948715,2.5,1.2,1.2,1.2,0,1.2,1.2
2021-01-16,5.4432,1.9,-3.9,-0.5,0.15447006455994944,1.2,0.6,0.9,0.9,0,0.9,0.9
2021-01-17,2.0736,2.4,-5.2,0,0.06506002083539601,1.3,5.5,7.4,7.4,0,7.4,7.4
2021-01-18,6.8256000000000006,2.4,-8.9,-3.6,0.06542512204481186,0.7,0,0,0,0,0,0
2021-01-19,6.7392,2.8,-8.1,-3.4,0.10224440154933279,1.7,0,0,0,0,0,0
2021-01-20,5.8752,7.6,-7.2,0.1,0.1780548696461481,1.4,0,0,0,0,0,0
2021-01-21,4.4064000000000005,9.1,-0.4,3.7,0.2383254197419176,1.2,0,0,0,0,0,0
2021-01-22,5.7024,9.6,2,5,0.16206574184724276,1.8,5.6,4.5,4.5,0,4.5,4.5
2021-01-23,5.356800000000001,6,-0.2,2.4,0.15536229412738975,1.7,4.1,3.5,3.5,0,3.5,3.5
2021-01-24,7.6032,4.6,-0.8,1.2,0.16667568151575393,1.1,1.6,1.6,1.6,0,1.6,1.6
2021-01-25,5.5296,2.9,-1.3,0.3,0.09848254195917036,1.9,4.5,6.5,6.5,0,6.5,6.5
2021-01-26,8.1216,2.4,-6.6,-2,0.1383674623641765,0.9,0,0,0,0,0,0
2021-01-27,1.5552000000000001,-0.3,-3.5,-1.5,0.07645600532529187,1.2,15.8,19.6,19.6,0,19.6,19.6
2021-01-28,1.0368,3.3,0,1.7,0.03677328172456851,1,21.8,23.5,23.5,0,23.5,23.5
2021-01-29,2.592,7.7,2,4.6,0.10308026205896055,1.7,11.7,18,18,0,18,18
2021-01-30,1.7280000000000002,5.2,1.7,3.5,0.049678711223649544,0.8,7.6,7.5,7.5,0,7.5,7.5
2021-01-31,5.2704,8.7,1.9,4.4,0.11760849019912063,1.4,0,0,0,0,0,0
2021-02-01,1.6416000000000002,4.3,2.3,3.3,0.06297677692081834,1.3,20.1,16.4,16.4,0,16.4,16.4
2021-02-02,2.4192,7.2,1.9,4.9,0.06698561991019983,1.4,4.7,6.2,6.2,0,6.2,6.2
2021-02-03,2.0736,9.2,3.9,6.9,0.07892714379009896,1.5,8.7,7.2,7.2,0,7.2,7.2
2021-02-04,6.3072,11.1,0.3,6,0.14460779145190258,1.5,0,0,0,0,0,0
2021-02-05,6.6528,11.6,1.7,7.1,0.25423219909231454,1.9,0,0,0,0,0,0
2021-02-06,3.4560000000000004,12.5,3.2,7.4,0.28432028257491354,1.7,0,0,0,0,0,0
2021-02-07,2.6784000000000003,8.3,1.9,5.1,0.23641795858040088,3.2,0.1,0.8,0.8,0,0.8,0.8
2021-02-08,10.022400000000001,8.9,-3.4,2.2,0.24664378754087857,0.9,0,0,0,0,0,0
2021-02-09,9.072000000000001,7.9,2,4.1,0.21880357489986033,1.5,0.1,0.2,0.2,0,0.2,0.2
2021-02-10,5.0976,7.5,2.7,4.9,0.1531099883661708,2,1.8,1,1,0,1,1
2021-02-11,10.368,4.7,-0.6,1.9,0.19566664568393566,4.6,0,0,0,0,0,0
2021-02-12,5.356800000000001,2.6,-2.7,-0.7,0.12190173423033172,2.6,0.6,1.5,1.5,0,1.5,1.5
2021-02-13,3.3696,-1.9,-3.3,-2.6,0.1201847027099414,2.9,0,0,0,0,0,0
2021-02-14,11.8368,5.4,-5.6,-1.2,0.19174371837704599,1.8,0,0,0,0,0,0
2021-02-15,8.8992,7,-2.8,2,0.3126183731134398,1.2,0,0,0,0,0,0
2021-02-16,8.4672,12.3,0.2,5.2,0.31268860116506697,0.9,0,0,0,0,0,0
2021-02-17,11.664000000000001,14.1,1.5,6.7,0.2305939954101617,1.3,0.7,0.6,0.6,0,0.6,0.6
2021-02-18,9.4176,13.4,-1.4,5.6,0.37082223095170763,1.6,0,0,0,0,0,0
2021-02-19,11.8368,16.6,-0.1,7.1,0.40312516031371015,1.1,0,0,0,0,0,0
2021-02-20,13.0464,18.6,0.2,7.7,0.48648882746196764,1.8,0,0,0,0,0,0
2021-02-21,13.3056,19,-0.3,8.3,0.5859067540591298,1.6,0,0,0,0,0,0
2021-02-22,7.516800000000001,18,0.9,9.4,0.6441445014445147,1.2,0,0,0,0,0,0
2021-02-23,11.3184,17.3,1.4,8.6,0.45771396761141864,1.1,0,0,0,0,0,0
2021-02-24,12.528,20.1,0.6,9.7,0.5134860448721588,1.1,0,0,0,0,0,0
2021-02-25,14.083200000000001,20.8,2.5,9.7,0.5896027997590905,1.5,0,0,0,0,0,0
2021-02-26,12.700800000000001,17.2,0.5,9.2,0.5677695977431635,1.7,0,0,0,0,0,0
2021-02-27,13.2192,14.7,1.4,7.2,0.3355273279048182,2.5,0,0,0,0,0,0
2021-02-28,14.256,15.3,-1.5,5.6,0.25482611437321784,1.7,0,0,0,0,0,0
2021-03-01,15.552000000000001,15.7,-1.4,5.9,0.3972614430230591,1.8,0,0,0,0,0,0
2021-03-02,14.7744,18.3,-2,7.1,0.5611340171200888,1.5,0,0,0,0,0,0
2021-03-03,6.6528,12.3,2.1,6.5,0.42280935702485634,0.9,0,0,0,0,0,0
2021-03-04,12.2688,15.7,2.5,9.5,0.5543169062400399,2.9,0,0,0,0,0,0
2021-03-05,12.700800000000001,14.5,4.9,9.5,0.4780238266715183,3.5,0,0,0,0,0,0
2021-03-06,16.0704,13,0.9,6,0.3033007573958736,2.6,0,0,0,0,0,0
2021-03-07,10.4544,13.1,2,6.7,0.33603654886694495,1.7,0,0,0,0,0,0
2021-03-08,12.96,12.5,4.8,7.8,0.30919023197228523,2.1,1.3,0.7,0.7,0,0.7,0.7
2021-03-09,10.022400000000001,12,1.7,6.7,0.40994488072917634,1.6,0,0.4,0.4,0,0.4,0.4
2021-03-10,16.3296,12.8,-2.7,5.5,0.4399137684032037,1.6,0,0,0,0,0,0
2021-03-11,9.3312,17.4,5.7,10.5,0.5876057106066311,2.5,9,6.6,6.6,0,6.6,6.6
2021-03-12,16.9344,13,3.1,8.2,0.4662085223347382,2.9,0,0.3,0.3,0,0.3,0.3
2021-03-13,14.342400000000001,15.4,-0.8,7.6,0.44125620786575176,4,5.4,0.8,0.8,0,0.8,0.8
2021-03-14,5.2704,5.3,2.8,3.9,0.19952785630954678,3.1,6.7,6,6,0,6,6
2021-03-15,3.9744,6,2.5,3.9,0.1427516370344724,3.1,4.9,9.6,9.6,0,9.6,9.6
2021-03-16,14.4288,9.4,2.1,4.9,0.3105696923109261,4,0,0.2,0.2,0,0.2,0.2
2021-03-17,10.022400000000001,8.3,1.6,4.3,0.2018749976888672,3.2,0.3,0,0,0,0,0
2021-03-18,17.1936,8.7,-0.5,3.8,0.3205498566977542,2.7,0,0,0,0,0,0
2021-03-19,19.526400000000002,9.2,-0.4,3.7,0.36948437557304015,1.5,0,0.3,0.3,0,0.3,0.3
2021-03-20,19.9584,8.7,-2.7,2.6,0.35143048149521533,3.1,0,0,0,0,0,0
2021-03-21,18.7488,10.2,-2.5,3.7,0.3566883798821989,3.1,0,0,0,0,0,0
2021-03-22,19.6128,12,-2.4,5.2,0.38108923266992545,4.3,0,0,0,0,0,0
2021-03-23,20.2176,13,-1.6,6.1,0.3706455270890997,2.5,0,0,0,0,0,0
2021-03-24,20.563200000000002,17.2,0.2,7.9,0.4642810488343833,2,0,0,0,0,0,0
2021-03-25,19.785600000000002,18.1,0.1,8.9,0.5437998828700626,2.1,0,0,0,0,0,0
2021-03-26,19.008000000000003,19.2,1.3,10.9,0.7108078590930335,1.2,0,0,0,0,0,0
2021-03-27,15.7248,13.2,2.1,9.1,0.3933759317988638,4.3,4.2,3.8,3.8,0,3.8,3.8
2021-03-28,21.3408,16.6,0.4,8.4,0.45929951742363834,2.1,0,0,0,0,0,0
2021-03-29,21.168000000000003,21,1.3,10.8,0.6410780824248066,1.9,0,0,0,0,0,0
2021-03-30,21.427200000000003,22.4,3.6,12.9,0.7273963718708996,2.1,0,0,0,0,0,0
2021-03-31,21.5136,23.8,4.2,13.7,0.7899686305289575,1.7,0,0,0,0,0,0
2021-04-01,21.5136,23.6,4.8,14.4,0.8217148870206468,1.7,0,0,0,0,0,0
2021-04-02,20.6496,23.6,5.8,14.8,0.8550432726073853,2,0,0,0,0,0,0
2021-04-03,21.686400000000003,15,3.9,10.4,0.5710367316456032,4.6,0,0,0,0,0,0
2021-04-04,22.2912,15.5,0.5,8.3,0.47378200937989684,3,0,0,0,0,0,0
2021-04-05,20.2176,18.8,0.7,10.3,0.6338962079318622,4.1,0.1,0,0,0,0,0
2021-04-06,16.3296,9.3,0.5,4,0.4337269119477673,5.2,0,0,0,0,0,0
2021-04-07,22.723200000000002,7.5,-1.9,2.6,0.375105798143314,3,0.9,0.5,0.5,0,0.5,0.5
2021-04-08,24.0192,13.7,-2.5,5.2,0.46192634263021265,2,0,0,0,0,0,0
2021-04-09,20.736,19.5,1.1,10,0.7248554699806395,2,0,0,0,0,0,0
2021-04-10,14.5152,16.5,8.1,12.3,0.8041522234999912,2.4,0,0,0,0,0,0
2021-04-11,19.1808,20.9,6.3,12.8,0.6751659375179818,2.6,1.8,0,0,0,0,0
2021-04-12,13.7376,10.2,2.2,5.9,0.3151980463422393,6.6,1.6,2.6,2.6,0,2.6,2.6
2021-04-13,25.488000000000003,12.1,-0.7,5.7,0.46077501687880096,2.3,0,0,0,0,0,0
2021-04-14,24.9696,12.8,-0.6,6,0.4526036070117991,3.7,0,0,0,0,0,0
2021-04-15,23.6736,12.4,2.3,6.3,0.44194658876723836,3,0,0,0,0,0,0
2021-04-16,23.6736,13.7,0.4,7,0.4275315756814756,3,0,0,0,0,0,0
2021-04-17,25.8336,14.7,0.4,7.5,0.4497041353489517,3,0,0,0,0,0,0
2021-04-18,22.5504,14.6,2.7,8.3,0.4858738936100102,3.7,0,0,0,0,0,0
2021-04-19,24.364800000000002,16.6,3,9.5,0.5733901761321704,1.8,0,0,0,0,0,0
2021-04-20,25.747200000000003,18.9,2,10.8,0.683990002749388,1.6,0,0,0,0,0,0
2021-04-21,14.601600000000001,16,3.6,10.6,0.5889698233796751,2.9,0,0,0,0,0,0
2021-04-22,26.6112,20.6,2.1,12.1,0.6774274906689833,1.8,0,0,0,0,0,0
2021-04-23,26.6112,21.4,3.1,13,0.7321700063495277,2.6,0,0,0,0,0,0
2021-04-24,26.6976,23.7,4.3,14.7,0.9049516811448622,1.9,0,0,0,0,0,0
2021-04-25,25.5744,24,5.2,15.3,0.8899789243165743,2.3,0,0,0,0,0,0
2021-04-26,10.281600000000001,17.4,10,13,0.4916213389656994,1.4,2.5,1.7,1.7,0,1.7,1.7
2021-04-27,24.4512,22.1,10.4,15.4,0.8184333474459525,3.1,0,0,0,0,0,0
2021-04-28,12.7872,20,10.7,13.3,0.4492205301847166,2.2,5.1,3,3,0,3,3
2021-04-29,7.6032,13.4,7.8,11,0.1462720873531259,1.2,6.2,7.6,7.6,0,7.6,7.6
2021-04-30,18.144000000000002,17.7,5.9,10.6,0.26818015922952543,3.3,1.3,3.2,3.2,0,3.2,3.2
2021-05-01,7.516800000000001,12.6,6.8,9.2,0.16705977875981967,3.1,4.9,6.1,6.1,0,6.1,6.1
2021-05-02,24.5376,15.3,6.2,9.4,0.4606106820991107,6.3,0,0,0,0,0,0
2021-05-03,28.7712,17.7,1.3,9.9,0.5632779976539368,1.8,0,0,0,0,0,0
2021-05-04,19.267200000000003,20.5,1.4,12.6,0.771821603992143,3.6,0,0,0,0,0,0
2021-05-05,18.144000000000002,16.2,5.4,11.2,0.5394921824584132,4.3,2.2,1.5,1.5,0,1.5,1.5
2021-05-06,4.4064000000000005,11,2.2,7.2,0.23660285736753134,0.9,26.6,24.7,24.7,0,24.7,24.7
2021-05-07,15.6384,14.6,2.8,9,0.23051965534420935,3,7,7.2,7.2,0,7.2,7.2
2021-05-08,27.9936,23.5,2.3,12.8,0.639552789165385,1.1,0,0,0,0,0,0
2021-05-09,28.425600000000003,25.6,5.8,17,1.013320518543969,3.6,0,0,0,0,0,0
2021-05-10,7.9488,21.3,9.8,16,0.6917006234928093,2.1,0.1,2,2,0,2,2
