date,cum_d_prec,td,cum_d_tran,int_loss,cum_d_slvp,flow,sens
2024-10-24,0.0,0.0,0.5661655847696685,0.0,0.08414601057529025,0.9556379878412627,default
2024-10-25,0.0,0.0,0.522145072302843,0.0,0.09962451698042364,0.8528416868475944,default
2024-10-26,0.0,1.6653345369377348e-16,0.45315609658879685,0.0,0.09549440734464931,0.7637717891776993,default
2024-10-27,0.0,0.0,0.4140527878904768,0.0,0.076566411947369,0.6873699286988102,default
2024-10-28,0.0,0.0,0.41634126833008867,0.0,0.05414380073118829,0.6221631143444769,default
2024-10-29,0.0,0.0,0.3825805137063722,0.0,0.04925478347190446,0.5663206209714342,default
2024-10-30,0.0,1.1102230246251565e-16,0.36444550867567915,0.0,0.045301585450545516,0.518259595856299,default
2024-10-31,0.0,5.551115123125783e-17,0.3388167964133221,0.0,0.04451066259382007,0.4767460633326596,default
2024-11-01,0.0,5.551115123125783e-17,0.29760400661129327,0.0,0.04202488406251485,0.44073044461671723,default
2024-11-02,0.0,0.0,0.2591927574316544,0.0,0.036403282727511574,0.40940418995464856,default
2024-11-03,0.0,0.0,0.22687347322284432,0.0,0.03520969471539617,0.38213175278857636,default
2024-11-04,0.0,0.0,0.21196359659802994,0.0,0.03779847811320085,0.3583444483128643,default
2024-11-05,0.0,8.326672684688674e-17,0.1946823315638305,0.0,0.03414652649233321,0.33747091362815257,default
2024-11-06,0.0,-5.551115123125783e-17,0.19941534484705026,0.0,0.03315947549678279,0.3190348418244499,default
2024-11-07,0.0,2.7755575615628914e-17,0.13895695129786567,0.0,0.021308150787013046,0.30265010226082295,default
2024-11-08,0.0,1.5265566588595902e-16,0.11238512221383784,0.0,0.018739518539064217,0.28806595736630297,default
2024-11-09,0.0,0.0,0.13852797739950912,0.0,0.022520993673065787,0.27511602356311404,default
2024-11-10,0.0,-2.7755575615628914e-17,0.0815685825676137,0.0,0.011693768902791307,0.2635508699781766,default
2024-11-11,0.116,-1.734723475976807e-17,0.028983718116759767,0.030789066774458106,0.0,0.2532081857478327,default
2024-11-12,8.525,2.7755575615628914e-17,0.07660971615966088,0.49534492603961433,0.017009910868179753,0.24486441789732916,default
2024-11-13,0.0,0.0,0.08696232913072537,0.0,0.039543366832305436,0.2516130507182653,default
2024-11-14,0.0,6.938893903907228e-17,0.05027834180369195,0.0,0.00565991022756554,0.27925319667497883,default
2024-11-15,0.0,6.938893903907228e-18,0.0161978343728056,0.0,-0.00789633915760184,0.3050659262871737,default
2024-11-16,0.0,-1.3877787807814457e-17,0.0280332940851908,0.0,0.004953840205329303,0.3221420758819333,default
2024-11-17,0.0,4.163336342344337e-17,0.03260428104718153,0.0,0.00638867421862974,0.3318145458526537,default
2024-11-18,0.0,2.7755575615628914e-17,0.13776447562770916,0.0,0.03056838887462296,0.335989038965897,default
2024-11-19,18.529,-1.0408340855860843e-17,0.014912610848590843,0.06728711017389567,-0.017268373559268895,0.33886050908495935,default
2024-11-20,12.208,0.0,0.0030333088541972153,0.6576106787809096,0.03475201346722627,0.4141437364597024,default
2024-11-21,27.862,0.0,0.0,-0.05796543897732942,0.0,0.8409951088057084,default
2024-11-22,1.085,0.0,0.0,0.48625767819320076,0.0,2.1566412709538976,default
2024-11-23,0.0,0.0,0.0,0.40338962582709864,0.0,3.512900125980158,default
2024-11-24,0.0,0.0,0.0,0.20152477090253965,0.0,3.4978233615732193,default
2024-11-25,0.0,0.0,0.06997812823578842,0.43645256980701097,0.0,3.066560607059439,default
2024-11-26,4.135,8.673617379884035e-18,0.013287222684342346,0.08016612706157489,0.0,3.2790028658500137,default
2024-11-27,0.0,-3.851859888774472e-34,1.3395135293446408e-18,0.014389666323433355,0.0,4.863103409930649,default
2024-11-28,5.915,0.0,0.0,-0.016413285732488375,0.0,5.771239337360707,default
2024-11-29,0.0,0.0,0.0,-0.017477659322815586,-0.03739258059482418,5.605856354736552,default
2024-11-30,0.0,1.3552527156068805e-20,0.00011337672705946506,0.29864121666900006,-0.025405897688136437,4.689425930674555,default
2024-12-01,0.0,-1.0408340855860843e-17,0.013864415773213984,-5.551115123125783e-17,0.0005850898329961559,3.6462859647275314,default
2024-12-02,4.636,1.3877787807814457e-17,0.04475595607837843,0.44706417922472336,0.029786197744605898,2.9182917812159705,default
2024-12-03,0.228,-6.938893903907228e-18,0.03735464451973467,0.05821822187590401,0.0024681321744768623,2.5892794512078163,default
2024-12-04,0.0,0.0,0.03156741456664469,0.0,0.009793226909382523,2.3954684990694974,default
2024-12-05,0.318,-6.938893903907228e-18,0.016665941181499316,0.05679945189717593,0.0,2.1280919723625904,default
2024-12-06,11.757,0.0,0.018921551094762498,0.3294716874714242,0.0,1.894742273444394,default
2024-12-07,2.547,-2.6020852139652106e-18,0.006948879574771166,0.37595012578637216,0.0,2.081313366439047,default
