dates,treatment,VPD,tmax,tmin,tmean
2024-03-03,roof_vpd,0.4816750576388889,12.681333333333333,5.841666666666667,9.267028712962963
2024-03-04,control,0.18653321875,12.624333333333333,1.8423333333333334,6.068598843055556
2024-03-04,irrigation,0.18113735532407407,12.111666666666666,1.9026666666666667,5.9965113472222225
2024-03-04,irrigation_vpd,0.18670360486111112,12.175333333333333,2.048,6.082701391666666
2024-03-04,roof,0.18661657430555556,12.697333333333333,1.699,5.994567600231481
2024-03-04,roof_vpd,0.17893658518518518,12.141333333333334,1.7366666666666668,5.976849300694444
2024-03-05,control,0.1881026222222222,11.613,2.8383333333333334,5.650973146064815
2024-03-05,irrigation,0.18642579375,11.51,2.7716666666666665,5.626023847916667
2024-03-05,irrigation_vpd,0.18854100231481483,11.437,2.861666666666667,5.61981736087963
2024-03-05,roof,0.18988655046296296,11.744,2.7813333333333334,5.62981065162037
2024-03-05,roof_vpd,0.18272097916666666,11.55,2.735333333333333,5.611082408333333
2024-03-06,control,0.27099011203703705,10.194333666666667,0.20266666666666666,4.642913195833334
2024-03-06,irrigation,0.27270187800925927,10.075,0.30433333333333334,4.64664560787037
2024-03-06,irrigation_vpd,0.27404357037037036,9.932,0.36533333333333334,4.648590732175926
2024-03-06,roof,0.27347156967592595,10.454333333333333,0.11066666666666666,4.61899815
2024-03-06,roof_vpd,0.26777054907407405,10.044,0.10666666666666667,4.596298845138889
2024-03-07,control,0.34556019375,12.940333333333333,-1.7973333333333332,4.2002296300925925
2024-03-07,irrigation,0.3417498460648148,12.684666666666667,-1.8336666666666668,4.154601161342592
2024-03-07,irrigation_vpd,0.3455866990740741,12.744333333333334,-1.734,4.234049538425926
2024-03-07,roof,0.35420755833333334,13.189666666666668,-1.8933333333333333,4.274572917592592
2024-03-07,roof_vpd,0.33943298078703704,12.668,-1.9306666666666668,4.111655788657408
2024-03-08,control,0.529403425,13.192,-1.248,6.589376149074074
2024-03-08,irrigation,0.5264129645833333,13.066333333333333,-1.1526666666666667,6.531248151157407
2024-03-08,irrigation_vpd,0.5286061541666667,13.064,-1.066,6.570608113194444
2024-03-08,roof,0.5333141662037038,13.176,-1.4473333333333334,6.590533126157408
2024-03-08,roof_vpd,0.5268517576388889,13.269666666666666,-1.4483333333333333,6.5192217259259255
2024-03-09,control,0.7514730148148148,13.067,7.932667,10.223941666435184
2024-03-09,irrigation,0.751864937037037,12.898333333333333,7.924333333333333,10.215503257407407
2024-03-09,irrigation_vpd,0.7527942824074074,12.919,8.057333666666667,10.233801388888889
2024-03-09,roof,0.7556496657407408,13.067333333333334,8.067666666666666,10.238390759953704
2024-03-09,roof_vpd,0.7512710645833334,13.101666666666667,8.006333333333334,10.217440516203704
2024-03-10,control,0.17933793912037038,9.524999666666666,1.11,5.21480439375
2024-03-10,irrigation,0.18277226851851852,9.500333333333334,1.0993333333333333,5.221202080092593
2024-03-10,irrigation_vpd,0.18176324930555557,9.563999666666668,1.1726666666666667,5.219365053009259
2024-03-10,roof,0.18575102662037038,9.530333333333333,0.9876666666666667,5.193925248842593
2024-03-10,roof_vpd,0.17605514976851852,9.506333333333334,0.9893333333333333,5.176786091203704
2024-03-11,control,0.26074799537037036,12.111333333333333,-0.5533333333333333,5.416292363425926
2024-03-11,irrigation,0.25125073171296297,11.854,-0.6026666666666667,5.320795142129629
2024-03-11,irrigation_vpd,0.2508510898148148,11.775333333333334,-0.503,5.331360417592593
2024-03-11,roof,0.26454030185185184,12.230333333333334,-0.657,5.449162968518518
2024-03-11,roof_vpd,0.2552842618055556,11.886333333333333,-0.72,5.356189809490741
2024-03-12,control,0.3470593349537037,13.100666666666667,3.506,7.399935882638889
2024-03-12,irrigation,0.3458069539351852,13.016,3.468,7.354697457407408
2024-03-12,irrigation_vpd,0.3462338002314815,12.937666666666667,3.456,7.331628472916667
2024-03-12,roof,0.3496442446759259,13.279333333333334,3.326,7.362644443055555
2024-03-12,roof_vpd,0.3406712037037037,13.054333333333334,3.316333333333333,7.343397454398148
2024-03-13,control,0.3249760712962963,14.892333333333333,4.718666666666667,8.832520141435186
2024-03-13,irrigation,0.31529249120370373,14.662666666666667,4.704,8.727193754166667
2024-03-13,irrigation_vpd,0.3175487037037037,14.649333333333333,4.7156666666666665,8.73538773125
2024-03-13,roof,0.3247255361111111,14.795333333333334,4.653333333333333,8.781262964120371
2024-03-13,roof_vpd,0.31691668125,14.879333333333333,4.675666666666666,8.788664349768519
2024-03-14,control,0.5758690321759259,19.886666666666667,2.7536666666666667,10.30260138912037
2024-03-14,irrigation,0.5670046724537037,19.527666666666665,2.98,10.235140983796295
2024-03-14,irrigation_vpd,0.5720621569444444,19.582333333333334,2.9923333333333333,10.304285660185185
2024-03-14,roof,0.5906864118055556,19.924,2.768,10.431125011111112
2024-03-14,roof_vpd,0.5695187923611111,19.673333333333332,2.73,10.286554856712963
2024-03-15,control,0.37626399398148147,15.461,5.808,9.59809490324074
2024-03-15,irrigation,0.37846810277777776,15.378666666666666,5.8133333333333335,9.583499302314815
2024-03-15,irrigation_vpd,0.38003793310185185,15.392333333333333,5.934333333333333,9.608563658333333
2024-03-15,roof,0.3850279351851852,15.502,5.758,9.624468073148147
2024-03-15,roof_vpd,0.3736286858796296,15.434333333333333,5.741,9.565207865046297
2024-03-16,control,0.3960213819444444,17.515666666666668,5.887666666666667,10.528183798842592
2024-03-16,irrigation,0.3885173863425926,17.405,6.008,10.451394447685185
2024-03-16,irrigation_vpd,0.3916722238425926,17.400666666666666,6.140666666666666,10.474553473611111
2024-03-16,roof,0.4014235863425926,17.762666666666668,5.947333333333333,10.533355790046297
2024-03-16,roof_vpd,0.3855683946759259,17.451666666666668,5.816666666666666,10.451978009027778
2024-03-17,control,0.24700996296296296,11.055,3.5753333333333335,7.886984955555556
2024-03-17,irrigation,0.2441369560185185,10.936666666666667,3.538333333333333,7.845773615972222
2024-03-17,irrigation_vpd,0.24752617546296296,10.940333333333333,3.7063333333333333,7.884755089351852
2024-03-17,roof,0.25202039722222225,10.997,3.416,7.884626400462963
2024-03-17,roof_vpd,0.24168783055555557,11.055333333333333,3.4393333333333334,7.853019437731482
2024-03-18,control,0.11622389490740741,13.974333333333334,6.419666666666667,8.971507183564814
2024-03-18,irrigation,0.11192904699074074,13.786666666666667,6.448,8.908840058101852
2024-03-18,irrigation_vpd,0.11569382337962963,13.830333333333334,6.632,8.938375697222222
2024-03-18,roof,0.11652037291666667,13.930333333333333,6.385,8.907162264814815
2024-03-18,roof_vpd,0.10855569699074075,13.824,6.339,8.90941644212963
2024-03-19,control,0.42313579907407406,17.671666666666667,4.046,10.151022457175927
2024-03-19,irrigation,0.4181949898148148,17.538,4.041666666666667,10.085011586574074
2024-03-19,irrigation_vpd,0.42144637291666665,17.335,4.222666666666667,10.124800928703703
2024-03-19,roof,0.43488118402777776,17.715,3.9046666666666665,10.207491213425925
2024-03-19,roof_vpd,0.41549207824074075,17.485,3.876,10.083615039814815
2024-03-20,control,0.6903427988425926,21.433666666666667,3.149,11.253015277546297
2024-03-20,irrigation,0.6792058469907407,21.029666666666667,3.0403333333333333,11.174468757407407
2024-03-20,irrigation_vpd,0.6862359298611111,21.101333333333333,3.268333333333333,11.261413429861111
2024-03-20,roof,0.7015603715277777,21.558333333333334,2.9273333333333333,11.301767368981482
2024-03-20,roof_vpd,0.6825574456018518,21.245,2.885666666666667,11.175211104861111
2024-03-21,control,0.3164845171296296,15.319666666666667,6.936333333333334,10.22838519375
2024-03-21,irrigation,0.3044760324074074,15.091,6.98,10.113065752546296
2024-03-21,irrigation_vpd,0.30988031805555555,15.205666666666668,6.967,10.148574543981482
2024-03-21,roof,0.3167874289351852,15.163,6.916,10.176961129398148
2024-03-21,roof_vpd,0.3037266050925926,15.181666666666667,6.922,10.13094027175926
2024-03-22,control,0.6339428377314815,20.074666666666666,4.3,11.089898375231481
2024-03-22,irrigation,0.6185801581018519,19.471666666666668,4.351666666666667,10.985792365509258
2024-03-22,irrigation_vpd,0.6298901497685185,19.569,4.500333333333334,11.09722361087963
2024-03-22,roof,0.6363404990740741,19.858333333333334,4.292,11.091900240046296
2024-03-22,roof_vpd,0.6201696057870371,19.574333333333332,4.195,10.996327774305556
2024-03-23,control,0.45309891342592595,13.935666666666666,2.8096666666666668,7.7983240743055555
2024-03-23,irrigation,0.4527406597222222,13.896,2.8106666666666666,7.775196763425926
2024-03-23,irrigation_vpd,0.4544388527777778,13.820666666666666,2.842,7.804000230787037
2024-03-23,roof,0.45662062314814816,14.032666666666668,2.7013333333333334,7.795163662037037
2024-03-23,roof_vpd,0.44975066689814813,13.928333333333333,2.711333333333333,7.765681020601852
2024-03-24,control,0.34095289074074075,9.257,1.6303333333333332,5.268460886574074
2024-03-24,irrigation,0.34170923564814815,9.227333333333334,1.503,5.254820606712963
2024-03-24,irrigation_vpd,0.3414558625,9.207333333333333,1.6243333333333334,5.249924299074074
2024-03-24,roof,0.3421498983796296,9.249666666666666,1.375,5.219808799537037
2024-03-24,roof_vpd,0.33671333310185186,9.178000333333333,1.3673333333333333,5.2287641217592595
2024-03-25,control,0.7045118650462963,15.145,-1.3513333333333333,7.462685182175926
2024-03-25,irrigation,0.7018590833333334,14.991333333333333,-1.2746666666666666,7.425199778009259
2024-03-25,irrigation_vpd,0.7015489567129629,14.917333333333334,-1.19,7.432635418981482
2024-03-25,roof,0.7098040118055555,14.999,-1.4293333333333333,7.4991664361111114
2024-03-25,roof_vpd,0.7050624238425925,15.231666666666667,-1.49,7.447696513657408
2024-03-26,control,0.9018758037037037,15.714666666666666,8.411333333333333,11.61334096412037
2024-03-26,irrigation,0.8978022414351852,15.467333333333332,8.401000333333334,11.566766216898149
2024-03-26,irrigation_vpd,0.9007290474537037,15.515333333333333,8.521667,11.60154375949074
2024-03-26,roof,0.9038555555555555,15.511666666666667,8.491999666666667,11.606308822453704
2024-03-26,roof_vpd,0.9045917638888888,15.698,8.439999666666667,11.623873829166667
2024-03-27,control,0.1720420625,11.492333333333333,0.6633333333333333,5.2118442141203705
2024-03-27,irrigation,0.17383125208333333,11.490666666666666,0.6103333333333333,5.206264817361111
2024-03-27,irrigation_vpd,0.17423481226851853,11.554333333333334,0.648,5.210128474305556
2024-03-27,roof,0.17616335393518517,11.59,0.5376666666666666,5.173579167361111
2024-03-27,roof_vpd,0.1704286099537037,11.535666666666666,0.5116666666666667,5.169842822222222
2024-03-28,control,0.11642893773148148,10.607,0.14133333333333334,3.915124073611111
2024-03-28,irrigation,0.10467868078703704,9.768667,0.314,3.7950618131944442
2024-03-28,irrigation_vpd,0.10534415208333334,9.714333666666667,0.2846666666666667,3.8202685185185183
2024-03-28,roof,0.1174486173611111,10.196,0.127,3.8907761583333333
2024-03-28,roof_vpd,0.1074920361111111,10.086,0.087,3.832697678703704
2024-03-29,control,0.7460949356481481,16.604,1.9026666666666667,11.62407198912037
2024-03-29,irrigation,0.7419685148148149,16.507666666666665,1.879,11.572851391203704
2024-03-29,irrigation_vpd,0.7452040775462963,16.516666666666666,2.0853333333333333,11.594240508564814
2024-03-29,roof,0.7510126824074074,16.623666666666665,1.6716666666666666,11.61685509537037
2024-03-29,roof_vpd,0.7411110814814815,16.681333333333335,1.5913333333333333,11.576649299768519
2024-03-30,control,0.3994247810185185,13.815,4.282,10.026745603009259
2024-03-30,irrigation,0.40349071435185185,13.773333333333333,4.391333333333333,10.020371297685186
2024-03-30,irrigation_vpd,0.3989211180555556,13.779333333333334,4.360666666666667,10.008348841666667
2024-03-30,roof,0.4098732537037037,13.836,4.187,10.022104400462963
2024-03-30,roof_vpd,0.39508638287037035,14.042333333333334,4.157333333333333,10.001543748148148
2024-03-31,control,0.5317415564814815,16.325333333333333,3.886,10.977186107407407
2024-03-31,irrigation,0.5277941664351852,16.144,3.9243333333333332,10.907019220601851
2024-03-31,irrigation_vpd,0.5306168502314815,16.130666666666666,3.9356666666666666,10.93778588449074
2024-03-31,roof,0.5412955585648148,16.128,3.755,10.972466899768518
2024-03-31,roof_vpd,0.5284436185185185,16.262,3.7496666666666667,10.96143842199074
2024-04-01,control,0.45643279398148145,13.829333333333333,5.175,9.706604169907408
2024-04-01,irrigation,0.45197519421296295,13.768333333333333,5.171333333333333,9.648897460416666
2024-04-01,irrigation_vpd,0.45281095925925924,13.703333333333333,5.182333333333333,9.665835882175926
2024-04-01,roof,0.4592784395833333,13.839333333333334,5.069,9.676465280555556
2024-04-01,roof_vpd,0.4483564840277778,13.750333333333334,5.113666666666667,9.657387035185184
2024-04-02,control,0.5759435053240741,15.667666666666667,3.848666666666667,9.174694219212963
2024-04-02,irrigation,0.574558756712963,15.569666666666667,3.9386666666666668,9.169323385185185
2024-04-02,irrigation_vpd,0.5750555851851852,15.533333333333333,3.968,9.176937497453704
2024-04-02,roof,0.5817086196759259,15.676333333333334,3.821,9.199804861574075
2024-04-02,roof_vpd,0.5716838831018518,15.612666666666668,3.796333333333333,9.139779176388888
2024-04-03,control,0.3509072048611111,11.477,5.264,8.485298390509259
2024-04-03,irrigation,0.3523913877314815,11.476,5.320666666666667,8.464687967361112
2024-04-03,irrigation_vpd,0.3480285863425926,11.272333333333334,5.308666666666666,8.454278243055555
2024-04-03,roof,0.3541144476851852,11.523,5.191333333333334,8.446038660416667
2024-04-03,roof_vpd,0.3482247104166667,11.440333333333333,5.193,8.448934036574075
2024-04-04,control,0.6698903930555555,20.003333333333334,4.686,12.212203009027778
2024-04-04,irrigation,0.6676684671296297,19.75433333333333,4.690666666666667,12.188152778935185
2024-04-04,irrigation_vpd,0.6700265511574074,19.657,4.799666666666667,12.219858100231482
2024-04-04,roof,0.6750542738425926,20.216,4.615333333333333,12.212369679166667
2024-04-04,roof_vpd,0.6622594071759259,19.926,4.624,12.159168056944445
2024-04-05,control,1.143977399074074,25.369,6.756666666666667,15.84479744976852
2024-04-05,irrigation,1.1384356861111111,25.376,6.783333333333333,15.814176391435184
2024-04-05,irrigation_vpd,1.1371301881944444,25.238333333333333,6.952333333333334,15.82898437361111
2024-04-05,roof,1.1601658342592593,25.622666666666667,6.821666666666666,15.953687959722222
2024-04-05,roof_vpd,1.1451702766203704,25.359,6.683,15.847177545833333
2024-04-06,control,1.4210623199074075,28.233333333333334,7.401,17.2850995375
2024-04-06,irrigation,1.413378550462963,28.021333333333335,7.318333333333333,17.24255139212963
2024-04-06,irrigation_vpd,1.4115137900462964,27.991,7.361,17.25595370625
2024-04-06,roof,1.439985713888889,28.682666666666666,7.287,17.408434730555555
2024-04-06,roof_vpd,1.4192126856481482,28.136333333333333,7.269333333333333,17.259095826157406
2024-04-07,control,1.373833806712963,26.265333333333334,10.293,17.947366435185184
2024-04-07,irrigation,1.3716856171296297,26.025,10.375,17.937424305555556
2024-04-07,irrigation_vpd,1.371766746412037,26.009,10.524333333333333,17.954332291666667
2024-04-07,roof,1.3831460965277778,26.228,10.305666666666667,17.998713425925924
2024-04-07,roof_vpd,1.3783959520833333,26.234333333333332,10.132333333333333,17.959822453703705
2024-04-08,control,1.5638999050925926,24.990666666666666,11.805666666666667,19.395267824074075
2024-04-08,irrigation,1.5630676886574073,24.979,11.882,19.3812125
2024-04-08,irrigation_vpd,1.5666243618055555,24.936333333333334,11.986,19.413348842592594
2024-04-08,roof,1.5621695152777777,24.888333333333332,11.647,19.365548148148147
2024-04-08,roof_vpd,1.5620817101851852,25.122333333333334,11.661333333333333,19.361784490740742
2024-04-09,control,0.5133207506944445,19.866333333333333,4.586666666666667,10.219143749074075
2024-04-09,irrigation,0.5158888495370371,20.023,4.569,10.195230788425926
2024-04-09,irrigation_vpd,0.5174661768518518,19.949,4.594666666666667,10.21923796412037
2024-04-09,roof,0.5133688131944445,19.880666666666666,4.466333333333333,10.155317825462962
2024-04-09,roof_vpd,0.5131530155092593,19.837,4.516,10.183582407407407
2024-04-10,control,0.30999515694444446,13.376333333333333,3.7796666666666665,7.486922461342592
2024-04-10,irrigation,0.3107594604166667,13.212666666666667,3.732,7.444559505092593
2024-04-10,irrigation_vpd,0.3079719546296296,13.068666666666667,3.7676666666666665,7.456118058101852
2024-04-10,roof,0.3135829361111111,13.12,3.684,7.448710651157407
2024-04-10,roof_vpd,0.30789937222222225,13.269333333333334,3.717,7.4489571791666664
2024-04-11,control,0.5199401034722222,19.971333333333334,2.9143333333333334,10.92054837337963
2024-04-11,irrigation,0.5224400831018519,19.965,2.9603333333333333,10.902339818287038
2024-04-11,irrigation_vpd,0.5170074736111111,19.798666666666666,3.033333333333333,10.909104164583333
2024-04-11,roof,0.5343582951388889,20.084,2.857,10.998739127083333
2024-04-11,roof_vpd,0.5170918212962963,19.834333333333333,2.8716666666666666,10.88435717476852
2024-04-12,control,0.8035177893518518,24.526,5.2123333333333335,14.355344909259259
2024-04-12,irrigation,0.8051832113425926,24.504,5.368333333333333,14.33744930787037
2024-04-12,irrigation_vpd,0.8015189143518519,24.339,5.374333333333333,14.3531706
2024-04-12,roof,0.8237228703703704,24.880333333333333,5.1066666666666665,14.448623844444445
2024-04-12,roof_vpd,0.8023309391203703,24.448666666666668,5.174333333333333,14.327385647916667
2024-04-13,control,1.2392839756944445,28.064333333333334,7.762666666666667,17.403772217824073
2024-04-13,irrigation,1.2371962287037037,27.997666666666667,7.823,17.385219680555554
2024-04-13,irrigation_vpd,1.2350781719907407,27.756333333333334,7.906,17.397058559953702
2024-04-13,roof,1.2676500592592592,28.522666666666666,7.702333333333334,17.558005330787037
2024-04-13,roof_vpd,1.2429677481481483,27.848,7.726,17.413362267361112
2024-04-14,control,1.5544928583333333,29.269,8.975,19.129060881481482
2024-04-14,irrigation,1.553612193287037,29.291666666666668,8.996,19.11455370949074
2024-04-14,irrigation_vpd,1.5526245296296297,28.979,9.263999666666667,19.145671762037036
2024-04-14,roof,1.5832197530092593,29.516333333333332,9.019333333333334,19.29055555625
2024-04-14,roof_vpd,1.5557029912037037,29.039,8.970333333333333,19.132793978703702
2024-04-15,control,0.9201513840277777,22.139333333333333,10.568666666666667,16.318938657407408
2024-04-15,irrigation,0.9296001398148148,22.093333333333334,10.624333333333333,16.343585416666667
2024-04-15,irrigation_vpd,0.923589937962963,22.066333333333333,10.595,16.331876851851852
2024-04-15,roof,0.9307573282407408,22.175,10.604333333333333,16.341430092592592
2024-04-15,roof_vpd,0.9229750881944444,22.072666666666667,10.569666666666667,16.322248148148148
2024-04-16,control,0.637533650925926,12.337666666666667,3.7133333333333334,9.596881251388888
2024-04-16,irrigation,0.6435422409722222,12.371,3.6906666666666665,9.618616429861111
2024-04-16,irrigation_vpd,0.6391523652777777,12.298666666666668,3.715,9.598828933796296
2024-04-16,roof,0.6397092388888889,12.554,3.6203333333333334,9.578813199305555
2024-04-16,roof_vpd,0.6405837921296297,12.428666666666667,3.6886666666666668,9.604749767824075
2024-04-17,control,0.28156933472222223,10.734,1.0723333333333334,5.3766645824074075
2024-04-17,irrigation,0.2848187886574074,10.873333333333333,1.1266666666666667,5.371802321296296
2024-04-17,irrigation_vpd,0.28328638032407405,10.869,1.1176666666666666,5.365103249074074
2024-04-17,roof,0.2842842462962963,11.138,0.9846666666666667,5.346427333564815
2024-04-17,roof_vpd,0.2823680988425926,10.980333333333334,0.9843333333333333,5.364718971296297
2024-04-18,control,0.33647548541666666,10.906666666666666,0.029666666666666668,4.50149536875
2024-04-18,irrigation,0.3392336354166667,10.794333333333332,0.14533333333333334,4.492985424305555
2024-04-18,irrigation_vpd,0.33816081319444447,10.755333333333333,0.14333333333333334,4.506621072222222
2024-04-18,roof,0.33955934699074075,10.996333333333334,-0.092,4.4769365840277775
2024-04-18,roof_vpd,0.3353918111111111,10.796,-0.05733333333333333,4.450675223611111
2024-04-19,control,0.3109957497685185,9.425333,-2.197,4.456638202083333
2024-04-19,irrigation,0.31374605671296296,9.405666666666667,-2.111666666666667,4.447928931018518
2024-04-19,irrigation_vpd,0.31329940185185184,9.353333666666666,-2.010666666666667,4.468913889583333
2024-04-19,roof,0.312984100462963,9.386,-2.218,4.4173483875
2024-04-19,roof_vpd,0.3115242122685185,9.398333,-2.232666666666667,4.426611109027778
2024-04-20,control,0.4035330467592593,11.124333333333333,1.2646666666666666,6.47632430625
2024-04-20,irrigation,0.4039683766203704,11.33,1.362,6.454413437731482
2024-04-20,irrigation_vpd,0.40557520300925926,11.104333333333333,1.399,6.492113659259259
2024-04-20,roof,0.4066581516203704,11.255333333333333,1.2523333333333333,6.460855793518519
2024-04-20,roof_vpd,0.40311027407407407,11.035666666666666,1.316,6.4540321756944445
2024-04-21,control,0.22838818449074075,7.786666666666667,-1.7916666666666667,3.032192361111111
2024-04-21,irrigation,0.2304128537037037,7.732333333333333,-1.7303333333333333,3.014033101851852
2024-04-21,irrigation_vpd,0.22975168287037037,7.583,-1.565,3.0442078703703706
2024-04-21,roof,0.23072206574074075,8.007,-1.846,2.971962036574074
2024-04-21,roof_vpd,0.22520051435185184,7.743666666666667,-1.8176666666666668,2.9490625
2024-04-22,control,0.2476341898148148,7.381666666666667,-2.1213333333333333,3.0319319444444446
2024-04-22,irrigation,0.2506726921296296,7.266666666666667,-2.078333333333333,3.016283564814815
2024-04-22,irrigation_vpd,0.2492965476851852,7.299666666666667,-1.9826666666666668,3.031685648148148
2024-04-22,roof,0.24974641967592592,7.141,-2.1656666666666666,2.9601689814814813
2024-04-22,roof_vpd,0.249329975,7.499,-2.1703333333333332,3.024636111111111
2024-04-23,control,0.4106079185185185,11.438666666666666,-1.6566666666666667,4.976225924537037
2024-04-23,irrigation,0.41459713842592594,11.354333333333333,-1.6173333333333333,5.001779174305556
2024-04-23,irrigation_vpd,0.4114100175925926,11.197666666666667,-1.537,4.99380903287037
2024-04-23,roof,0.416151925,11.581,-1.6726666666666667,5.009487046527778
2024-04-23,roof_vpd,0.412192169212963,11.360666666666667,-1.6776666666666666,4.985489349768518
2024-04-24,control,0.47653816828703705,11.035666666666666,1.57,6.212640971527778
2024-04-24,irrigation,0.4807049398148148,11.143333333333333,1.465,6.219674091666667
2024-04-24,irrigation_vpd,0.47697940949074075,10.967,1.563,6.20741806412037
2024-04-24,roof,0.4804718678240741,11.100666666666667,1.5443333333333333,6.204098388888889
2024-04-24,roof_vpd,0.47907959189814814,11.017666666666667,1.4606666666666668,6.206228458101852
2024-04-25,control,0.5527932875,13.941666666666666,1.0046666666666666,6.744515743287037
2024-04-25,irrigation,0.5591201518518518,14.047666666666666,1.0983333333333334,6.819181251851852
2024-04-25,irrigation_vpd,0.5567746016203704,13.929,1.0796666666666668,6.80763055625
2024-04-25,roof,0.5612329699074075,14.132333333333333,0.9966666666666667,6.815961574537037
2024-04-25,roof_vpd,0.5561614921296296,13.915,1.0036666666666667,6.770325001851852
2024-04-26,control,0.7497255969907407,16.538333333333334,2.34,10.064487266203704
2024-04-26,irrigation,0.7488645192129629,16.338,2.405666666666667,10.037340972222221
2024-04-26,irrigation_vpd,0.7471887569444444,16.312666666666665,2.385666666666667,10.043419447453704
2024-04-26,roof,0.7500027210648148,16.365666666666666,2.2263333333333333,10.043894448148148
2024-04-26,roof_vpd,0.7543227993055556,16.615666666666666,2.227,10.079842127314814
2024-04-27,control,0.9008117106481481,17.773333333333333,4.469333333333333,12.425978471296297
2024-04-27,irrigation,0.8993010435185185,17.773666666666667,4.5216666666666665,12.380012731944444
2024-04-27,irrigation_vpd,0.8979768432870371,17.724666666666668,4.664,12.394845370601852
2024-04-27,roof,0.89869173125,17.644666666666666,4.536,12.375276390046297
2024-04-27,roof_vpd,0.9045908553240741,18.078,4.441666666666666,12.426794906944444
2024-04-28,control,0.7588346791666667,18.507666666666665,7.185,13.321595602546296
2024-04-28,irrigation,0.7617160381944444,18.389666666666667,7.446666666666666,13.315081713888889
2024-04-28,irrigation_vpd,0.762572343287037,18.378,7.492666666666667,13.347025464814815
2024-04-28,roof,0.7627727664351852,18.31833333333333,7.235333333333333,13.299135188888888
2024-04-28,roof_vpd,0.76335919375,18.507,7.236666666666666,13.320705092592593
2024-04-29,control,0.9883991081018518,22.22833333333333,7.383,15.31611620949074
2024-04-29,irrigation,0.9881831444444444,22.202666666666666,7.489,15.286457412731481
2024-04-29,irrigation_vpd,0.9876135391203704,22.142,7.531,15.295392128935186
2024-04-29,roof,0.9907379405092592,22.25,7.382666666666666,15.29877662199074
2024-04-29,roof_vpd,0.9925863675925926,22.543666666666667,7.366666666666667,15.323019913657408
2024-04-30,control,1.406669269675926,22.945,13.056666666666667,18.227979861111113
2024-04-30,irrigation,1.4088747414351852,22.791333333333334,13.170666666666667,18.21980925925926
2024-04-30,irrigation_vpd,1.4091332641203704,22.772666666666666,13.12,18.23405787037037
2024-04-30,roof,1.4070615601851852,22.637333333333334,13.039333333333333,18.20162638888889
2024-04-30,roof_vpd,1.4107012236111112,23.019,13.025666666666666,18.23531990740741
2024-05-01,control,0.7735652087962963,20.888,11.763333333333334,15.299569675925927
2024-05-01,irrigation,0.778320343287037,20.680666666666667,11.768,15.264036805555556
2024-05-01,irrigation_vpd,0.7762406967592592,20.764,11.766,15.282450462962963
2024-05-01,roof,0.7772786479166667,20.564,11.744,15.228758796296296
2024-05-01,roof_vpd,0.7836113344907407,21.014666666666667,11.741666666666667,15.30556875
2024-05-02,control,0.29947936597222224,17.1,7.282666666666667,10.961415508333333
2024-05-02,irrigation,0.31082698703703704,17.096333333333334,7.209,10.979491668287038
2024-05-02,irrigation_vpd,0.28665831712962964,17.015333333333334,7.275333333333333,10.826451390740742
2024-05-02,roof,0.3094603615740741,17.44333333333333,7.168666666666667,10.93924143726852
2024-05-02,roof_vpd,0.2855820460648148,17.504666666666665,7.240666666666667,10.79274906898148
2024-05-03,control,0.2764600409722222,13.815333333333333,4.859,9.199218060185185
2024-05-03,irrigation,0.28096361689814814,14.008333333333333,4.851,9.178332186111112
2024-05-03,irrigation_vpd,0.24786514212962962,13.486666666666666,5.0183333333333335,8.984347457175925
2024-05-03,roof,0.28295068356481484,14.232333333333333,4.860666666666667,9.162989369444444
2024-05-03,roof_vpd,0.2396666310185185,13.576,4.863333333333333,8.913473140046296
2024-05-04,control,0.7788307372685185,20.939666666666668,3.079,12.77803958263889
2024-05-04,irrigation,0.7822695032407407,20.772333333333332,3.1526666666666667,12.779175000694444
2024-05-04,irrigation_vpd,0.7426449303240741,20.697666666666667,3.1656666666666666,12.56155879699074
2024-05-04,roof,0.7884704368055555,21.088333333333335,2.9883333333333333,12.806805787268518
2024-05-04,roof_vpd,0.7404340731481481,21.075,2.988,12.543843981018519
2024-05-05,control,0.6902471030092593,21.895666666666667,8.942666666666666,14.939345137268518
2024-05-05,irrigation,0.7001330553240741,21.633,9.044333666666667,14.960566675462964
2024-05-05,irrigation_vpd,0.6784569479166667,21.72833333333333,9.085333666666667,14.863087277777778
2024-05-05,roof,0.699449962037037,21.469666666666665,8.933,14.930256028703704
2024-05-05,roof_vpd,0.6747487775462963,21.715,8.928666333333334,14.827495824074074
2024-05-06,control,0.13293563425925925,15.497333333333334,8.856333333333334,11.311217128472222
2024-05-06,irrigation,0.14170885810185185,15.546666666666667,8.87,11.323484258333334
2024-05-06,irrigation_vpd,0.13727466412037037,15.463,8.892,11.317521314351852
2024-05-06,roof,0.14443611157407407,15.591,8.779,11.29396159375
2024-05-06,roof_vpd,0.13661238912037038,15.546666666666667,8.786,11.283203913194445
2024-05-07,control,0.01840369375,9.364666666666666,6.678333333333334,8.089349552083334
2024-05-07,irrigation,0.020836055787037035,9.367333333333333,6.675666666666666,8.068547934722222
2024-05-07,irrigation_vpd,0.019473408796296297,9.377000333333333,6.681,8.062712483564814
2024-05-07,roof,0.025618881712962963,9.320333333333334,6.653333333333333,8.042772250462964
2024-05-07,roof_vpd,0.02109240439814815,9.332666666666666,6.630333333333334,8.055993285416667
2024-05-08,control,0.43015026064814815,19.100666666666665,5.978666666666666,11.770062501157408
