 

stn;time;pva200d0;gre000d0;tre200dn;tre200d0;tre200jx;rka150d0;ure200d0;fkl010d0
SIO;20200827;12.3;266;11.2;20.2;28.0;0.0;54.5;2.4
SIO;20200828;14.7;77;11.2;16.9;22.6;13.3;77.2;1.6
SIO;20200829;15.4;55;13.5;14.9;16.6;13.0;90.8;1.3
SIO;20200830;12.4;98;11.1;12.8;15.8;32.8;84.6;1.6
SIO;20200831;12.1;174;11.9;15.4;20.6;0.0;70.8;2.3
SIO;20200901;12.0;261;9.3;16.1;22.6;0.0;67.7;2.9
SIO;20200902;12.1;240;9.2;16.2;23.0;0.0;68.3;2.9
SIO;20200903;11.8;256;8.3;16.2;24.0;0.0;67.1;2.1
SIO;20200904;13.2;259;9.5;18.5;26.6;0.0;65.5;2.0
SIO;20200905;14.2;254;11.7;19.7;28.6;0.0;65.4;2.0
SIO;20200906;13.0;210;12.2;17.6;22.5;0.0;65.5;4.7
SIO;20200907;12.3;234;12.0;17.1;22.9;0.0;64.4;3.4
SIO;20200908;13.7;250;10.4;17.1;23.9;0.0;72.4;2.4
SIO;20200909;13.9;235;11.6;19.3;27.0;0.0;65.1;2.1
SIO;20200910;16.2;209;13.1;19.6;25.7;1.2;73.0;2.6
SIO;20200911;17.0;224;14.8;20.1;25.5;0.0;74.1;2.3
SIO;20200912;16.4;232;12.8;20.0;26.8;0.0;71.9;2.0
SIO;20200913;17.0;223;13.6;20.5;28.0;0.0;72.5;2.0
SIO;20200914;16.1;219;13.7;21.0;28.7;0.0;67.7;1.8
SIO;20200915;14.8;227;12.4;20.5;28.5;0.0;64.0;1.9
SIO;20200916;15.5;206;13.1;20.0;28.4;0.0;69.0;1.4
SIO;20200917;14.6;221;11.6;19.4;27.9;0.0;67.3;1.7
SIO;20200918;14.6;215;12.3;19.6;27.0;0.0;66.7;2.0
SIO;20200919;15.6;76;14.2;17.6;22.7;0.2;77.4;1.3
SIO;20200920;15.2;173;11.4;18.0;23.9;0.2;74.9;2.3
SIO;20200921;16.3;109;15.5;18.2;21.4;0.0;78.8;1.5
SIO;20200922;15.5;133;14.0;17.9;23.5;1.9;76.7;1.7
SIO;20200923;15.1;156;12.1;16.4;22.0;0.1;82.2;1.5
SIO;20200924;15.2;106;13.3;16.0;21.5;4.7;84.6;1.5
SIO;20200925;9.8;66;5.4;9.8;12.8;14.9;80.8;3.1
SIO;20200926;7.7;118;3.9;7.4;11.5;7.6;76.1;2.5
SIO;20200927;7.6;148;3.7;8.1;13.5;0.0;72.6;1.6
SIO;20200928;9.6;188;5.5;10.6;16.8;3.5;76.1;2.7
SIO;20200929;11.6;77;7.8;10.9;14.7;0.9;89.1;0.9
SIO;20200930;11.3;188;6.0;11.6;18.7;0.0;83.9;2.1
SIO;20201001;11.6;91;6.6;12.0;17.2;0.1;83.3;1.5
SIO;20201002;12.1;66;10.5;14.6;20.3;3.5;74.6;3.9
SIO;20201003;10.1;117;6.9;10.1;14.4;22.0;82.2;3.4
SIO;20201004;9.7;128;8.1;11.9;16.7;1.1;71.4;1.7
SIO;20201005;10.1;88;6.2;10.5;14.8;0.8;81.3;1.0
SIO;20201006;11.3;69;6.0;10.4;14.2;3.8;89.7;1.2
SIO;20201007;10.0;145;4.7;11.1;17.6;1.0;77.2;2.0
SIO;20201008;9.3;144;3.9;9.9;18.0;0.0;78.3;1.0
SIO;20201009;10.3;105;5.6;10.4;17.5;0.0;82.7;0.8
SIO;20201010;10.5;44;5.0;9.6;12.3;1.9;88.2;1.4
SIO;20201011;7.9;95;4.4;8.3;12.2;0.0;73.4;3.1
SIO;20201012;6.5;172;0.6;6.6;13.1;0.0;70.0;2.2
SIO;20201013;6.9;132;-0.4;6.2;12.1;1.4;74.4;1.7
SIO;20201014;8.5;136;3.6;7.8;13.0;0.2;82.1;1.8
SIO;20201015;8.4;58;6.5;7.9;9.8;0.0;79.5;1.6
SIO;20201016;8.3;121;5.4;8.4;13.4;0.0;77.3;1.0
SIO;20201017;8.1;138;2.3;8.0;14.3;0.0;77.6;1.9
SIO;20201018;8.0;118;2.1;7.9;14.6;0.0;77.0;1.7
SIO;20201019;7.2;140;0.8;6.7;14.9;0.0;75.6;1.5
SIO;20201020;7.3;113;0.6;9.2;17.6;0.0;65.8;1.5
SIO;20201021;8.3;106;5.0;12.7;20.8;0.0;60.0;1.3
SIO;20201022;10.4;108;7.1;12.7;20.1;2.7;72.5;1.7
SIO;20201023;13.3;54;9.6;12.5;16.3;15.9;91.7;1.8
SIO;20201024;11.3;130;6.4;11.4;16.6;0.3;84.4;1.4
SIO;20201025;8.9;118;5.2;10.5;18.3;0.0;73.1;1.5
SIO;20201026;9.0;16;5.5;7.2;7.6;10.6;88.5;2.8
SIO;20201027;8.2;130;4.8;8.0;13.4;0.0;78.5;1.2
SIO;20201028;9.0;111;6.5;9.6;14.6;0.0;76.0;1.3
SIO;20201029;11.3;52;8.3;10.8;13.9;1.5;87.9;1.2
SIO;20201030;10.1;118;4.8;9.9;17.3;0.0;83.8;1.0
SIO;20201031;8.5;118;3.0;8.8;17.9;0.0;78.8;1.2
SIO;20201101;9.0;55;2.9;9.4;14.6;0.0;77.1;1.0
SIO;20201102;11.3;110;7.6;13.2;20.5;0.0;76.5;1.1
SIO;20201103;11.2;69;7.6;11.6;17.2;0.5;82.4;2.8
SIO;20201104;8.8;77;8.0;9.5;12.8;0.2;74.7;1.9
SIO;20201105;9.7;62;8.1;9.7;13.6;0.0;80.6;1.2
SIO;20201106;9.0;103;4.2;9.4;16.3;0.0;77.4;1.3
SIO;20201107;8.0;93;3.0;8.6;16.6;0.0;73.7;1.6
SIO;20201108;9.1;88;5.6;10.0;15.6;0.0;75.2;1.5
SIO;20201109;8.2;93;2.0;7.2;14.7;0.0;82.3;0.9
SIO;20201110;8.1;92;2.4;7.1;14.0;0.0;81.5;1.0
SIO;20201111;7.5;90;1.4;5.8;12.6;0.0;82.5;1.3
SIO;20201112;7.0;93;0.8;6.1;13.3;0.0;76.3;1.1
SIO;20201113;6.5;83;-0.6;5.6;13.2;0.0;74.0;1.1
SIO;20201114;7.0;86;0.4;6.2;14.6;0.0;75.7;1.2
SIO;20201115;7.1;78;-0.3;6.4;13.8;1.4;75.1;1.1
SIO;20201116;8.7;73;2.4;8.3;13.1;2.4;80.1;1.9
SIO;20201117;6.8;71;-0.7;4.8;11.1;0.0;80.9;1.1
SIO;20201118;6.8;79;-0.5;5.2;14.3;0.0;78.8;1.1
SIO;20201119;7.0;33;-0.8;5.6;10.3;0.1;77.7;2.7
SIO;20201120;6.3;70;-0.3;5.6;9.9;0.0;70.2;2.7
SIO;20201121;4.9;75;-3.2;1.2;7.5;0.0;75.2;1.3
SIO;20201122;4.7;75;-4.0;0.8;8.2;0.0;74.4;1.2
SIO;20201123;5.2;64;-3.0;1.2;7.8;0.0;78.6;1.0
SIO;20201124;5.5;70;-3.7;1.3;8.7;0.0;82.7;1.1
SIO;20201125;5.3;61;-4.2;-0.1;6.3;0.0;87.7;0.8
SIO;20201126;5.0;67;-5.4;-0.2;6.9;0.0;83.6;0.7
SIO;20201127;5.0;66;-3.3;1.1;8.0;0.0;77.0;1.0
SIO;20201128;5.0;63;-5.1;0.2;8.5;0.0;82.9;0.9
SIO;20201129;5.9;20;-4.2;0.9;3.2;0.0;89.8;1.2
SIO;20201130;5.2;23;0.9;1.6;2.5;0.0;76.4;1.7
SIO;20201201;5.6;23;-1.0;0.6;2.0;3.0;87.4;1.6
SIO;20201202;5.3;65;-3.7;0.3;3.7;0.0;85.8;0.7
SIO;20201203;5.0;63;-3.1;0.6;4.9;0.0;79.7;1.5
SIO;20201204;5.5;35;-0.8;3.1;7.4;1.9;73.8;2.4
SIO;20201205;6.6;37;0.2;2.4;5.0;5.6;91.2;1.1
SIO;20201206;6.6;46;0.0;2.6;4.7;2.7;90.0;0.9
SIO;20201207;6.0;47;-0.3;2.0;4.9;0.3;84.8;1.1
SIO;20201208;5.3;51;-2.7;1.4;6.1;0.1;78.9;1.5
SIO;20201209;6.0;35;-0.1;2.2;4.3;0.9;84.7;2.4
SIO;20201210;4.7;58;-4.0;-0.4;3.7;0.0;80.1;1.2
SIO;20201211;4.8;23;-5.2;-0.5;2.2;0.0;81.8;2.1
SIO;20201212;6.0;18;-0.9;0.4;1.9;6.1;94.9;0.9
SIO;20201213;6.7;52;0.2;2.6;6.3;0.7;90.5;1.3
SIO;20201214;6.1;47;-1.4;2.3;6.8;0.0;85.2;1.6
SIO;20201215;7.3;28;-0.1;4.3;8.6;0.2;88.5;1.5
SIO;20201216;6.6;55;-1.6;3.4;10.8;0.0;85.7;1.5
SIO;20201217;5.5;52;-3.8;1.3;7.9;0.0;83.3;0.9
SIO;20201218;5.3;53;-4.0;1.2;8.1;0.0;80.7;1.1
SIO;20201219;5.5;48;-3.5;3.1;9.0;0.0;73.0;2.2
SIO;20201220;6.4;35;0.3;3.6;8.0;0.0;80.8;1.1
SIO;20201221;6.8;24;-0.9;3.4;6.2;5.5;86.8;1.7
SIO;20201222;7.6;50;0.1;4.1;8.6;0.0;93.0;1.2
SIO;20201223;7.8;40;1.0;4.9;9.4;0.1;90.2;1.2
SIO;20201224;7.5;45;3.7;7.8;12.2;5.7;72.3;2.7
SIO;20201225;5.1;32;-1.4;2.6;4.3;0.0;69.4;4.4
SIO;20201226;4.2;45;-5.0;-1.5;2.5;0.0;76.8;1.1
SIO;20201227;3.6;39;-6.0;-1.5;0.8;0.0;66.5;1.6
SIO;20201228;5.2;28;-0.1;1.4;3.4;0.2;77.8;1.5
SIO;20201229;6.0;27;-0.7;0.8;2.0;0.8;92.7;0.8
SIO;20201230;5.0;35;-3.0;0.1;2.5;0.0;81.4;0.9
SIO;20201231;4.2;41;-1.7;1.3;3.7;0.0;62.7;1.7
SIO;20210101;4.7;49;-2.5;1.0;6.1;0.0;71.6;1.4
SIO;20210102;5.1;57;-1.4;1.0;3.9;0.0;78.2;1.2
SIO;20210103;5.5;39;-3.6;1.4;3.6;0.0;81.6;1.1
SIO;20210104;4.5;56;-5.4;-1.8;2.5;0.0;83.7;0.8
SIO;20210105;4.6;24;-5.4;-0.5;1.3;0.0;78.1;1.2
SIO;20210106;4.5;27;-1.5;-0.3;0.7;0.0;75.7;1.0
SIO;20210107;3.3;63;-5.5;-2.1;1.3;0.0;63.2;1.4
SIO;20210108;3.0;64;-7.6;-3.0;1.8;0.0;62.8;1.4
SIO;20210109;2.9;54;-7.2;-3.8;0.5;0.0;63.5;1.4
SIO;20210110;3.1;65;-9.8;-4.8;0.5;0.0;74.3;1.2
SIO;20210111;2.9;66;-10.1;-6.0;-0.5;0.0;75.1;0.9
SIO;20210112;3.7;26;-9.8;-4.1;-1.1;7.4;81.2;0.8
SIO;20210113;6.5;23;0.6;2.5;4.1;5.6;89.2;1.0
SIO;20210114;7.3;24;3.1;4.8;6.7;1.1;85.1;3.7
SIO;20210115;6.4;25;-0.1;3.0;5.5;1.2;84.2;2.5
SIO;20210116;4.4;63;-3.9;-0.5;1.9;0.6;73.9;1.2
SIO;20210117;5.5;24;-5.2;0.0;2.4;5.5;89.4;1.3
SIO;20210118;4.0;79;-8.9;-3.6;2.4;0.0;86.1;0.7
SIO;20210119;3.7;78;-8.1;-3.4;2.8;0.0;78.6;1.7
SIO;20210120;4.2;68;-7.2;0.1;7.6;0.0;71.2;1.4
SIO;20210121;5.5;51;-0.4;3.7;9.1;0.0;70.2;1.2
SIO;20210122;7.1;66;2.0;5.0;9.6;5.6;81.5;1.8
SIO;20210123;5.6;62;-0.2;2.4;6.0;4.1;78.7;1.7
SIO;20210124;5.0;88;-0.8;1.2;4.6;1.6;75.1;1.1
SIO;20210125;5.2;64;-1.3;0.3;2.9;4.5;84.3;1.9
SIO;20210126;3.8;94;-6.6;-2.0;2.4;0.0;73.9;0.9
SIO;20210127;4.7;18;-3.5;-1.5;-0.3;15.8;86.1;1.2
SIO;20210128;6.5;12;0.0;1.7;3.3;21.8;94.7;1.0
SIO;20210129;7.4;30;2.0;4.6;7.7;11.7;87.9;1.7
SIO;20210130;7.4;20;1.7;3.5;5.2;7.6;93.7;0.8
SIO;20210131;7.2;61;1.9;4.4;8.7;0.0;86.0;1.4
SIO;20210201;7.1;19;2.3;3.3;4.3;20.1;91.9;1.3
SIO;20210202;8.0;28;1.9;4.9;7.2;4.7;92.3;1.4
SIO;20210203;9.2;24;3.9;6.9;9.2;8.7;92.1;1.5
SIO;20210204;7.9;73;0.3;6.0;11.1;0.0;84.6;1.5
SIO;20210205;7.5;77;1.7;7.1;11.6;0.0;74.9;1.9
SIO;20210206;7.4;40;3.2;7.4;12.5;0.0;72.5;1.7
SIO;20210207;6.4;31;1.9;5.1;8.3;0.1;73.2;3.2
SIO;20210208;4.5;116;-3.4;2.2;8.9;0.0;65.7;0.9
SIO;20210209;6.0;105;2.0;4.1;7.9;0.1;73.4;1.5
SIO;20210210;7.1;59;2.7;4.9;7.5;1.8;82.4;2.0
SIO;20210211;5.0;120;-0.6;1.9;4.7;0.0;72.2;4.6
SIO;20210212;4.6;62;-2.7;-0.7;2.6;0.6;79.1;2.6
SIO;20210213;3.8;39;-3.3;-2.6;-1.9;0.0;76.3;2.9
SIO;20210214;3.5;137;-5.6;-1.2;5.4;0.0;65.9;1.8
SIO;20210215;3.8;103;-2.8;2.0;7.0;0.0;55.9;1.2
SIO;20210216;5.6;98;0.2;5.2;12.3;0.0;64.8;0.9
SIO;20210217;7.4;135;1.5;6.7;14.1;0.7;76.6;1.3
SIO;20210218;5.1;109;-1.4;5.6;13.4;0.0;59.4;1.6
SIO;20210219;5.7;137;-0.1;7.1;16.6;0.0;60.2;1.1
SIO;20210220;5.1;151;0.2;7.7;18.6;0.0;53.9;1.8
SIO;20210221;4.6;154;-0.3;8.3;19.0;0.0;46.7;1.6
SIO;20210222;5.0;87;0.9;9.4;18.0;0.0;45.6;1.2
SIO;20210223;6.3;131;1.4;8.6;17.3;0.0;59.2;1.1
SIO;20210224;6.4;145;0.6;9.7;20.1;0.0;57.5;1.1
SIO;20210225;5.6;163;2.5;9.7;20.8;0.0;51.2;1.5
SIO;20210226;5.6;147;0.5;9.2;17.2;0.0;51.4;1.7
SIO;20210227;6.7;153;1.4;7.2;14.7;0.0;67.1;2.5
SIO;20210228;6.3;165;-1.5;5.6;15.3;0.0;72.1;1.7
SIO;20210301;4.9;180;-1.4;5.9;15.7;0.0;57.4;1.8
SIO;20210302;4.1;171;-2.0;7.1;18.3;0.0;44.6;1.5
SIO;20210303;5.3;77;2.1;6.5;12.3;0.0;56.5;0.9
SIO;20210304;6.0;142;2.5;9.5;15.7;0.0;53.5;2.9
SIO;20210305;7.0;147;4.9;9.5;14.5;0.0;59.9;3.5
SIO;20210306;6.1;186;0.9;6.0;13.0;0.0;67.7;2.6
SIO;20210307;6.3;121;2.0;6.7;13.1;0.0;65.9;1.7
SIO;20210308;7.4;150;4.8;7.8;12.5;1.3;70.9;2.1
SIO;20210309;5.6;116;1.7;6.7;12.0;0.0;58.4;1.6
SIO;20210310;4.4;189;-2.7;5.5;12.8;0.0;51.5;1.6
SIO;20210311;6.8;108;5.7;10.5;17.4;9.0;53.9;2.5
SIO;20210312;6.1;196;3.1;8.2;13.0;0.0;57.3;2.9
SIO;20210313;5.5;166;-0.8;7.6;15.4;5.4;57.9;4.0
SIO;20210314;6.1;61;2.8;3.9;5.3;6.7;75.4;3.1
SIO;20210315;6.6;46;2.5;3.9;6.0;4.9;82.4;3.1
SIO;20210316;5.4;167;2.1;4.9;9.4;0.0;64.3;4.0
SIO;20210317;6.2;116;1.6;4.3;8.3;0.3;75.8;3.2
SIO;20210318;4.7;199;-0.5;3.8;8.7;0.0;60.2;2.7
SIO;20210319;4.1;226;-0.4;3.7;9.2;0.0;53.8;1.5
SIO;20210320;3.7;231;-2.7;2.6;8.7;0.0;52.5;3.1
SIO;20210321;4.2;217;-2.5;3.7;10.2;0.0;55.4;3.1
SIO;20210322;4.9;227;-2.4;5.2;12.0;0.0;57.1;4.3
SIO;20210323;5.4;234;-1.6;6.1;13.0;0.0;60.8;2.5
SIO;20210324;5.6;238;0.2;7.9;17.2;0.0;56.6;2.0
SIO;20210325;5.5;229;0.1;8.9;18.1;0.0;52.5;2.1
SIO;20210326;5.3;220;1.3;10.9;19.2;0.0;45.7;1.2
SIO;20210327;7.5;182;2.1;9.1;13.2;4.2;66.1;4.3
SIO;20210328;6.1;247;0.4;8.4;16.6;0.0;58.5;2.1
SIO;20210329;6.0;245;1.3;10.8;21.0;0.0;50.7;1.9
SIO;20210330;7.0;248;3.6;12.9;22.4;0.0;51.3;2.1
SIO;20210331;7.1;249;4.2;13.7;23.8;0.0;49.8;1.7
SIO;20210401;7.7;249;4.8;14.4;23.6;0.0;50.1;1.7
SIO;20210402;7.7;239;5.8;14.8;23.6;0.0;49.4;2.0
SIO;20210403;6.9;251;3.9;10.4;15.0;0.0;54.9;4.6
SIO;20210404;5.9;258;0.5;8.3;15.5;0.0;56.9;3.0
SIO;20210405;5.6;234;0.7;10.3;18.8;0.1;49.6;4.1
SIO;20210406;3.7;189;0.5;4.0;9.3;0.0;46.9;5.2
SIO;20210407;3.4;263;-1.9;2.6;7.5;0.9;49.3;3.0
SIO;20210408;3.8;278;-2.5;5.2;13.7;0.0;48.0;2.0
SIO;20210409;4.6;240;1.1;10.0;19.5;0.0;41.2;2.0
SIO;20210410;6.2;168;8.1;12.3;16.5;0.0;44.0;2.4
SIO;20210411;7.6;222;6.3;12.8;20.9;1.8;54.5;2.6
SIO;20210412;6.1;159;2.2;5.9;10.2;1.6;66.2;6.6
SIO;20210413;4.2;295;-0.7;5.7;12.1;0.0;49.9;2.3
SIO;20210414;4.6;289;-0.6;6.0;12.8;0.0;51.8;3.7
SIO;20210415;4.9;274;2.3;6.3;12.4;0.0;53.9;3.0
SIO;20210416;5.4;274;0.4;7.0;13.7;0.0;57.5;3.0
SIO;20210417;5.5;299;0.4;7.5;14.7;0.0;56.8;3.0
SIO;20210418;5.9;261;2.7;8.3;14.6;0.0;55.8;3.7
SIO;20210419;5.8;282;3.0;9.5;16.6;0.0;51.9;1.8
SIO;20210420;5.6;298;2.0;10.8;18.9;0.0;47.4;1.6
SIO;20210421;6.8;169;3.6;10.6;16.0;0.0;54.1;2.9
SIO;20210422;6.7;308;2.1;12.1;20.6;0.0;52.2;1.8
SIO;20210423;7.1;308;3.1;13.0;21.4;0.0;51.3;2.6
SIO;20210424;7.0;309;4.3;14.7;23.7;0.0;46.1;1.9
SIO;20210425;7.8;296;5.2;15.3;24.0;0.0;49.0;2.3
SIO;20210426;10.1;119;10.0;13.0;17.4;2.5;67.3;1.4
SIO;20210427;8.9;283;10.4;15.4;22.1;0.0;53.4;3.1
SIO;20210428;10.6;148;10.7;13.3;20.0;5.1;70.7;2.2
SIO;20210429;11.7;88;7.8;11.0;13.4;6.2;88.9;1.2
SIO;20210430;9.9;210;5.9;10.6;17.7;1.3;79.1;3.3
SIO;20210501;10.0;87;6.8;9.2;12.6;4.9;85.7;3.1
SIO;20210502;7.1;284;6.2;9.4;15.3;0.0;61.1;6.3
SIO;20210503;6.2;333;1.3;9.9;17.7;0.0;54.0;1.8
SIO;20210504;6.2;223;1.4;12.6;20.5;0.0;47.3;3.6
SIO;20210505;7.8;210;5.4;11.2;16.2;2.2;59.6;4.3
SIO;20210506;7.8;51;2.2;7.2;11.0;26.6;76.8;0.9
SIO;20210507;9.1;181;2.8;9.0;14.6;7.0;80.0;3.0
SIO;20210508;7.6;324;2.3;12.8;23.5;0.0;56.9;1.1
SIO;20210509;8.8;329;5.8;17.0;25.6;0.0;47.9;3.6
SIO;20210510;11.1;92;9.8;16.0;21.3;0.1;62.1;2.1
SIO;20210511;11.7;56;9.0;11.0;14.3;14.0;89.2;1.6
SIO;20210512;8.4;270;6.9;12.6;19.4;0.0;59.8;2.4
SIO;20210513;7.9;228;4.3;10.7;16.1;0.0;62.7;4.1
SIO;20210514;7.5;286;2.0;10.4;16.8;0.0;61.0;3.8
SIO;20210515;8.8;72;3.5;8.1;11.4;8.1;81.4;0.8
SIO;20210516;10.8;125;7.6;10.6;14.9;28.7;85.1;1.2
SIO;20210517;9.4;179;7.0;10.1;14.5;2.5;76.7;1.7
SIO;20210518;9.1;242;7.0;11.0;17.3;0.4;71.2;3.1
SIO;20210519;8.4;241;5.6;10.4;17.0;0.5;67.2;3.7
SIO;20210520;8.2;340;5.4;12.3;19.8;0.0;60.4;2.6
SIO;20210521;10.0;86;7.6;11.6;15.5;10.8;73.4;2.0
SIO;20210522;9.0;346;6.4;13.2;20.4;0.6;62.8;3.2
SIO;20210523;8.7;344;7.4;13.2;19.6;1.1;59.6;3.1
SIO;20210524;9.5;109;7.3;12.4;17.4;0.1;66.8;2.1
SIO;20210525;7.0;330;5.1;12.5;18.5;0.0;50.5;4.1
SIO;20210526;8.0;293;3.6;14.2;22.6;0.0;51.7;2.9
SIO;20210527;10.2;316;9.5;16.4;23.0;0.0;55.8;3.6
SIO;20210528;9.9;364;6.4;16.4;23.7;0.0;55.2;2.8
SIO;20210529;11.1;271;9.9;17.3;24.1;0.0;58.1;2.7
SIO;20210530;9.9;364;6.9;16.8;24.5;0.0;54.2;3.0
SIO;20210531;10.1;362;8.3;17.2;26.0;0.0;54.8;2.4
SIO;20210601;9.8;371;7.9;19.8;29.1;0.0;46.0;2.2
SIO;20210602;14.3;162;14.6;17.9;23.0;0.0;70.7;2.4
SIO;20210603;13.6;219;12.6;19.8;27.1;0.0;61.7;1.5
SIO;20210604;14.4;286;15.1;20.7;29.5;7.9;62.3;2.3
SIO;20210605;14.7;164;11.5;15.8;21.2;7.5;82.8;1.4
SIO;20210606;13.4;358;11.4;18.7;25.3;0.0;65.0;3.7
SIO;20210607;15.3;288;14.2;18.6;25.4;0.0;72.7;2.8
SIO;20210608;15.6;211;15.5;18.7;23.0;0.5;73.7;2.0
SIO;20210609;15.9;237;14.2;18.7;27.0;3.9;76.0;1.8
SIO;20210610;13.5;328;13.4;20.2;28.5;0.0;60.0;2.1
SIO;20210611;13.2;333;12.4;20.9;29.3;0.0;55.9;1.9
SIO;20210612;13.1;338;11.9;21.7;30.3;0.0;53.3;2.3
SIO;20210613;15.3;361;13.4;22.4;29.5;0.0;57.6;3.1
SIO;20210614;15.6;358;13.4;23.0;29.5;0.0;57.5;3.1
SIO;20210615;14.9;353;15.1;23.9;31.3;0.0;53.0;3.0
SIO;20210616;14.8;355;16.5;24.2;31.4;0.0;50.7;2.7
SIO;20210617;16.6;336;16.8;25.3;32.0;0.0;52.6;2.3
SIO;20210618;17.3;309;18.5;24.8;33.3;0.0;57.6;2.7
SIO;20210619;17.1;285;17.6;24.7;31.9;0.0;57.2;2.2
SIO;20210620;17.5;189;15.4;22.5;30.2;1.0;64.8;2.0
SIO;20210621;16.3;300;15.6;21.4;27.7;0.5;66.0;3.5
SIO;20210622;16.2;237;15.6;19.4;25.5;4.5;73.0;3.0
SIO;20210623;15.6;238;13.8;18.2;24.1;3.9;75.9;2.7
SIO;20210624;14.8;201;12.7;15.9;23.0;6.4;83.0;1.9
SIO;20210625;13.2;329;11.5;17.3;22.8;0.0;68.4;3.7
SIO;20210626;13.3;358;10.2;18.9;25.7;0.0;62.9;3.2
SIO;20210627;14.9;248;12.9;20.6;29.0;0.0;63.8;1.7
SIO;20210628;16.8;239;14.6;21.4;28.3;1.4;67.2;3.0
SIO;20210629;15.5;202;13.4;18.4;23.4;4.5;74.4;2.7
SIO;20210630;12.2;278;10.0;16.9;23.3;0.0;65.5;4.6
SIO;20210701;13.7;177;12.5;17.6;22.1;0.7;69.7;2.5
SIO;20210702;12.5;346;9.9;19.3;27.0;0.0;59.1;2.8
SIO;20210703;14.9;99;13.3;17.5;22.1;0.7;75.2;1.1
SIO;20210704;15.4;123;11.4;16.1;19.4;0.8;84.2;1.1
SIO;20210705;14.2;197;11.3;18.1;27.3;0.0;70.5;1.1
SIO;20210706;16.2;227;13.1;19.3;27.0;12.4;73.8;3.3
SIO;20210707;18.3;179;15.8;18.4;23.9;16.7;87.2;1.1
SIO;20210708;16.6;134;13.7;16.7;21.9;20.6;87.1;2.1
SIO;20210709;14.0;353;12.6;18.3;24.5;0.0;69.0;2.3
SIO;20210710;14.4;332;11.6;19.4;26.9;4.3;66.6;2.9
SIO;20210711;15.2;352;13.6;19.0;25.2;0.1;71.1;3.0
SIO;20210712;16.2;271;13.3;20.4;27.3;0.1;69.0;3.0
SIO;20210713;14.0;67;11.3;13.9;16.6;22.7;87.7;2.9
SIO;20210714;13.9;155;10.6;14.6;19.5;3.2;84.1;1.5
SIO;20210715;15.7;85;13.5;15.4;17.5;12.5;89.9;1.0
SIO;20210716;15.7;237;13.3;17.7;22.6;9.0;78.5;3.0
SIO;20210717;15.3;350;12.2;19.9;27.1;0.0;68.3;2.4
SIO;20210718;17.1;338;13.4;21.6;29.3;0.0;68.5;2.3
SIO;20210719;16.4;332;14.3;22.1;29.0;0.0;63.9;2.5
SIO;20210720;15.6;336;14.7;22.1;28.9;0.0;60.9;2.9
SIO;20210721;15.2;326;13.3;21.8;28.4;0.0;60.6;2.8
SIO;20210722;14.8;314;14.0;21.5;28.7;0.0;60.3;2.6
SIO;20210723;16.0;292;12.1;21.4;29.1;0.0;64.9;1.5
SIO;20210724;17.8;230;17.8;23.0;28.5;0.0;63.6;3.2
SIO;20210725;16.7;261;18.1;22.1;26.8;0.0;63.5;3.7
SIO;20210726;16.9;254;15.6;20.8;25.5;0.0;69.7;3.0
SIO;20210727;17.5;251;15.4;20.7;27.0;3.5;73.7;1.9
SIO;20210728;17.4;221;14.6;19.7;25.8;4.0;77.3;2.3
SIO;20210729;16.1;328;13.1;20.8;27.6;3.5;68.2;2.1
SIO;20210730;18.5;232;15.5;20.6;27.1;6.7;77.8;2.0
SIO;20210731;17.2;232;14.9;19.7;25.2;12.6;76.4;2.8
SIO;20210801;13.6;158;12.3;16.0;20.8;0.5;75.7;4.2
SIO;20210802;12.2;325;9.6;16.6;23.0;0.0;67.0;3.1
SIO;20210803;13.1;164;9.4;15.6;20.9;7.5;75.6;1.7
SIO;20210804;15.6;94;13.4;15.2;17.8;5.3;89.9;1.2
SIO;20210805;15.4;247;13.3;17.5;22.8;0.6;78.0;2.6
SIO;20210806;14.5;302;11.4;18.9;24.9;0.0;68.3;2.6
SIO;20210807;15.6;140;12.8;16.9;24.0;17.8;82.1;2.5
SIO;20210808;14.0;311;11.6;17.6;23.4;0.0;71.1;3.0
SIO;20210809;12.7;305;9.9;17.4;24.5;0.0;66.3;2.4
SIO;20210810;13.6;304;11.1;20.1;29.8;0.0;60.9;2.3
SIO;20210811;15.7;294;14.4;21.8;30.4;0.2;63.4;1.9
SIO;20210812;16.1;282;14.1;23.1;33.0;6.2;61.0;2.2
SIO;20210813;17.8;279;15.3;22.4;30.5;0.1;69.3;1.6
SIO;20210814;17.9;291;16.1;23.8;32.2;0.0;63.5;1.8
SIO;20210815;17.6;290;16.3;24.4;32.2;1.4;59.7;2.0
SIO;20210816;16.3;231;16.8;20.7;26.0;0.8;66.9;4.1
SIO;20210817;12.3;296;14.4;19.2;24.1;0.0;56.3;6.3
SIO;20210818;12.5;297;12.6;18.5;24.7;0.0;59.8;2.5
SIO;20210819;14.5;284;11.8;18.7;24.5;0.0;68.8;3.0
SIO;20210820;15.3;274;12.2;19.5;26.3;0.0;69.3;2.3
SIO;20210821;15.0;278;12.4;20.6;28.5;0.0;64.3;1.8
SIO;20210822;16.7;169;15.4;19.8;26.3;1.5;73.0;2.1
SIO;20210823;13.5;288;12.4;19.1;25.0;0.0;63.6;3.3
SIO;20210824;13.7;267;12.0;18.4;24.6;0.0;66.1;3.4
