scen,swc_nse10,swc_rmse10,swc_nse40,swc_rmse40,swc_nse60,swc_rmse60,swc_nse80,swc_rmse80,swp_nse10,swp_nse80,iso_rmse5,iso_rmse20,iso_rmse40,iso_rmse_xy,trans_cor,trans_nse,max_trans,ann_trans
5320,-2.098170930530263,0.059778600079977574,-0.22809742109030862,0.03378380709120026,0.23335434105902364,0.02827828097723701,0.4307990429077757,0.026085806948638088,-960.6400884554023,-0.06838036520613144,5.403367617337571,2.8344850417627625,3.077948510651062,3.491799178000294,0.5790261273192079,-3.733875157110899,4.171025617731329,275.237625809544
5321,-15.575022549869932,0.13826750205239474,-19.214134661277264,0.13706284940332308,-18.84099458086389,0.1438591149783884,-16.1379594817704,0.14313670677174514,-0.5610733140151183,-0.7689792463504914,5.373089299795119,2.9252194115994827,3.140272649407159,4.812224638505044,0.6954910327827039,-0.019077575752183273,2.1793085809132924,185.99832015133964
5322,-2.0846178858303723,0.05964770510321603,-0.30422385747083847,0.0348151482636594,-0.19385661787449315,0.03528838236254026,-0.3995519030947483,0.04090401788748097,0.1789917252111668,0.3525630256921215,5.0799723420344485,2.939499777363915,3.3729227159886284,3.5796192806853164,0.46840902705830134,-9.882851649798049,5.760365802307181,358.46745300286506
5323,-30.78026711029231,0.1914572534780715,-0.32890991545597914,0.03514309041073603,0.12698707718267277,0.03017630086892808,0.2837942149140049,0.029261081745099084,0.6860475147889746,0.5177517209866221,5.611374150553285,3.6373690093360698,3.183335999827327,3.782171796883089,0.6540689747520586,-1.1820371982041449,2.8740975210122253,232.98753889406962
5324,-18.255721403102676,0.1490297420948485,-1.9981578411399616,0.052786081671085276,-1.961711181911073,0.05558108462357833,-1.8921446151049262,0.05880056073279664,-3.2932752440234685,0.5949012402703956,NaN,NaN,NaN,4115.38427145704,0.6302196623978873,-5.278522640391386,4.131479192390364,320.8443476662475
5325,-1.791126342186486,0.056739146777606164,-16.094466804401748,0.12604335611596995,-15.997768292221576,0.13315320284314008,-15.097652767168167,0.1387243640910426,-498205.4855791721,0.5556406629520587,NaN,NaN,NaN,3.068952305518766,0.4242915195922585,-17.585967750223364,8.615088001485088,475.0197346803507
5326,0.4599015862610619,0.024959133492635906,-58.31931229448075,0.23479575057359606,-60.22407686333154,0.2527067181681367,-55.373956032406525,0.25960360635091406,-3.0508018345399435e59,-0.7176515359831521,NaN,NaN,NaN,3.7509811594392017,0.6956580323385342,-3.212257502083604,3.5434829748762913,296.2363168133223
5327,-11.965763517883302,0.12229032553839764,-4.4773848967716,0.07134750800152673,-5.1633854975547475,0.08017986690659144,-5.196314339471506,0.08606730134256983,0.5315403901491005,-0.17724541712175257,5.424856384776872,3.210386607027656,3.6806643199782023,3.760225756797461,0.6361019056327095,-5.1514726763734995,4.832624313881918,338.398289877855
5328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5330,-34.60071026846799,0.20263869704066167,-21.84744150051218,0.14571724976762745,-23.119372038983443,0.1586129575527923,-21.25605851252936,0.1631156354325646,-0.483322360237167,-0.8225093657481481,6.2401876258965965,3.722899349107525,3.8643507829944665,3.339434124003104,0.7004793871083714,0.4238736902181811,1.7665036684412665,141.91619567303493
5331,-60.07624650676541,0.26541729735371,-92.07431166009671,0.29410817439671555,-87.87972735272338,0.30447877368945414,-75.99764572241679,0.30339623581795977,-0.09507022248670038,-0.7316224304213053,6.192851304126527,3.359238362939231,5.3676700275534905,3.687677666647523,0.6857038438735265,-1.0063513047508121,2.725708598919565,227.75458045744574
5332,-31.851880010698657,0.19465840787616354,-20.109668956725006,0.14006605288314902,-18.343979397574895,0.142045858340056,-15.123065350827904,0.13883381962265345,-1.322415960881166,0.859646341996626,5.557424194096086,2.8712864112169822,4.312615209093933,4.183344812604902,0.6507996361407092,-11.334086824985697,5.2729411076069,430.4152314152541
5333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
