date,PLPSI_pd,PLPSI_md,PLFL,PLRF,RWU,PLSTOR,ks
2024-07-02,-137.3859365309086,-212.71463242383103,0.1506573917858449,0.11566404667911756,0.8049297134729194,9.574570735152346,2.4
2024-07-03,-124.16572027425373,-220.44743419489217,0.19256342784127686,0.1770978242991546,1.0486387055404034,9.559105131610224,2.4
2024-07-04,-151.36196371425768,-212.27870715648353,0.1218334868844517,0.13817094096126897,0.5357539308271831,9.57544258568704,2.4
2024-07-05,-158.64771631726657,-271.41089467420346,0.22552635671387378,0.10726198167843393,1.3620788080021646,9.457178210651602,2.4
2024-07-06,-171.5484456884194,-312.8763225249701,0.28265575367310136,0.19972489797156814,1.3887835323956286,9.37424735495007,2.4
2024-07-07,-201.77942906851615,-262.68327573715897,0.12180769333728567,0.22219378691290784,0.48341314268011115,9.474633448525692,2.4
2024-07-08,-4.888534022029489e-12,-119.36258504280964,0.2387251700856095,0.5253665514743081,0.8737470596429004,9.76127482991439,2.4
2024-07-09,-86.1962739228984,-162.69707482341414,0.15300160180103145,0.06633262223982249,1.3308995007929707,9.674605850353181,2.4
2024-07-10,-84.12448251939287,-180.58262996159206,0.19291629488439838,0.15714518460804255,1.5639920775239755,9.638834740076826,2.4
2024-07-11,-137.22391164894634,-203.57477443925202,0.13270172558061136,0.08671743662529147,1.0285321392319882,9.592850451121505,2.4
2024-07-12,-144.2314707225349,-230.57704927808777,0.1726911571111057,0.11868660743343423,1.2536945447604357,9.538845901443834,2.4
2024-07-13,-169.98011206919676,-189.26159064370515,0.03856295714901675,0.121193874417782,0.13781533688710879,9.6214768187126,2.4
2024-07-14,-16.352131738638604,-125.44434725658726,0.21818443103589732,0.3458189178101331,1.004513809014468,9.749111305486835,2.4
2024-07-15,-70.97961756725785,-140.3233595523386,0.13868748397016148,0.10892945937865883,1.1259501867535282,9.719353280895334,2.4
2024-07-16,-73.14091612245117,-133.76667491256728,0.12125151758023218,0.13436488685977482,0.9528094606251972,9.732466650174876,2.4
2024-07-17,-45.43632842425531,-123.44551957167343,0.15601838229483625,0.17666069297662396,1.1461635340314986,9.753108960856663,2.4
2024-07-18,-53.63668348969141,-133.22656154434685,0.15917975610931087,0.13961767216396404,1.2157512736118659,9.733546876911317,2.4
2024-07-19,-54.63651430727724,-141.627987484587,0.17398294635461956,0.15718009447413922,1.2874558457693879,9.716744025030836,2.4
2024-07-20,-72.77615135726313,-159.50350476022334,0.17345470680592037,0.13770367225464775,1.3337685579277458,9.680992990479565,2.4
2024-07-21,-97.25048344587933,-203.95771499735866,0.21341446310295867,0.12450604262868803,1.596827489342075,9.592084570005294,2.4
2024-07-22,-103.40069763007627,-152.6913608941469,0.09858132652814125,0.2011140347345648,0.3779777521357054,9.694617278211718,2.4
2024-07-23,-69.796587986589,-153.9359545316006,0.1682787330900232,0.1657895458151158,1.1901302769163222,9.69212809093681,2.4
2024-07-24,-115.50161192936683,-188.27460247414916,0.14554598108956465,0.07686868520446753,1.2578901409591272,9.623450795051712,2.4
2024-07-25,-121.50460278428807,-227.8868261256577,0.21276444668273925,0.1335399993797222,1.2668986281836279,9.544226347748696,2.4
2024-07-26,-129.3636024181789,-255.96548933433817,0.2532037738323185,0.19704644741495758,1.2907793808176538,9.488069021331334,2.4
2024-07-27,-147.41895296988204,-287.17236648909113,0.2795068270384181,0.21709307272891226,1.354387217720882,9.42565526702183,2.4
2024-07-28,-171.22487679077676,-325.416438262003,0.3083831229424525,0.2318949793966287,1.4616078571148012,9.349167123476006,2.4
2024-07-29,-202.40461699636455,-363.790214577302,0.3227711951618749,0.24602364253127687,1.4621915942426873,9.272419570845408,2.4
2024-07-30,-242.90683701342198,-409.183179794215,0.33255268556158596,0.24176675512775997,1.4766839103576066,9.181633640411581,2.4
2024-07-31,-294.30116955986983,-474.1021065446895,0.35960187396963933,0.22976402046869035,1.5632960161880562,9.051795786910633,2.4
2024-08-01,-361.1227785094652,-508.97050635694757,0.29569545569496464,0.22595865607044857,1.1604366950160112,8.982058987286116,2.4
2024-08-02,-266.6758406133882,-371.717095190746,0.21008250915471574,0.4845893314871188,0.5802915906400707,9.256565809618518,2.4
2024-08-03,-244.97111234187395,-316.6101787257089,0.1432781327676699,0.2534919656977441,0.8446670920594435,9.366779642548593,2.4
2024-08-04,-177.3150389533805,-282.0465630305865,0.20946304815441205,0.2785902795446568,1.200285202356939,9.435906873938839,2.4
2024-08-05,-279.4525884701861,-409.1348657485279,0.25936455455668367,0.00518794912080091,1.084529790421173,9.181730268502957,2.4
2024-08-06,-358.4615502667501,-493.67746860344005,0.2704318366733799,0.10134663096355559,1.1958404471761148,9.012645062793133,2.4
2024-08-07,-427.9976060504068,-590.1390565368622,0.3242829009729109,0.13135972510606658,1.3313726107426382,8.81972188692629,2.4
2024-08-08,-518.605609910302,-665.0103781959549,0.29280953657130604,0.14306689325312044,0.8370625875779094,8.669979243608104,2.4
2024-08-09,-592.341875386032,-739.2021482459268,0.2937205457197894,0.14533700561984575,1.241284148098306,8.52159570350816,2.4
2024-08-10,-673.0505703656601,-839.8127250263451,0.33352430932137,0.13230315576053345,0.74452558549909,8.320374549947324,2.4
2024-08-11,-772.5266754269776,-892.3188429161183,0.23958433497828158,0.13457209919873497,0.6758421811082789,8.215362314167777,2.4
2024-08-12,-828.6631143645285,-923.2843682192284,0.1892425077093998,0.1273114571031796,0.40513652437590864,8.153431263561556,2.4
2024-08-13,-866.2110387167552,-925.0436426687679,0.11766520790402557,0.11414665900494655,0.28310432075889097,8.149912714662477,2.4
2024-08-14,-162.7828410663201,-389.4253267191144,0.45328497130558865,1.5245216032048956,1.203890638764599,9.221149346561784,2.4
2024-08-15,-389.4253267191144,-698.9482903064574,0.6190459271746859,0.0,0.15205500009230746,8.602103419387099,2.4
2024-08-16,-694.8907493619065,-868.0455902263652,0.34630968172891735,0.008115081889101653,0.4554635514898575,8.263908819547284,2.4
2024-08-17,-844.4661883567957,-934.2856438335577,0.17963891095352402,0.04715880373913907,0.24250209313130777,8.131428712332898,2.4
2024-08-18,-904.7926919281904,-927.2905281287153,0.04499567240105,0.05898590381073467,0.08488631479421341,8.145418943742582,2.4
2024-08-19,-6.366462912410498e-12,-48.84752011006408,0.09769504022011544,1.8545810562574179,0.18657401139179025,9.902304959779885,2.4
2024-08-20,-48.84752011006408,-127.00162023701662,0.15630820025390507,0.0,0.8887164955059155,9.74599675952598,2.4
2024-08-21,-76.78137827813487,-144.92550927224164,0.1362882619882136,0.1004404839177635,0.9985808218333212,9.71014898145553,2.4
2024-08-22,-92.27654932506616,-154.84715123023656,0.12514120381034083,0.10529791989435099,0.881845671037342,9.690305697539541,2.4
2024-08-23,-134.30522634419307,-193.09388752277334,0.11757732235716056,0.041083849772087,0.9878867270196939,9.613812224954469,2.4
2024-08-24,-193.09388752277334,-260.80286318039066,0.13541795131523462,0.0,1.1605630854330409,9.478394273639234,2.4
2024-08-25,-246.07611628551118,-338.48293988103165,0.184813647191041,0.02945349378975894,1.1394366167071712,9.323034120237953,2.4
2024-08-26,-303.72189358943126,-354.0350326862198,0.1006262781935771,0.06952209258320083,0.45196784987723826,9.291929934627577,2.4
2024-08-27,-140.9851825010518,-242.53662441017605,0.20310288381824848,0.42609970037033595,0.7650481956565103,9.514926751179665,2.4
2024-08-28,-242.53662441017605,-386.4248249494028,0.2877764010784535,0.0,1.0012890614219332,9.227150350101212,2.4
2024-08-29,-376.68063882846513,-500.780654481607,0.24820003130628365,0.01948837224187534,1.0749566730731306,8.998438691036803,2.4
2024-08-30,-461.02964585966583,-598.7271032140072,0.2753949147086828,0.07950201724388226,1.0687581036181275,8.802545793572003,2.4
2024-08-31,-552.0453098486832,-710.500100863255,0.31690958202914365,0.09336358673064808,1.060166077528198,8.578999798273507,2.4
2024-09-01,-658.7815870771103,-817.0527688505367,0.31654236354685295,0.10343702757228954,0.7815487927718325,8.365894462298943,2.4
2024-09-02,-761.7624218310633,-880.8295177098983,0.23813419175766992,0.11058069403894683,0.5186263277048664,8.23834096458022,2.4
2024-09-03,-828.3389074366854,-909.7942036871387,0.16291059250090675,0.10498122054642567,0.3238416239497133,8.180411592625738,2.4
2024-09-04,-862.7445305017254,-927.865736030228,0.13024241105700526,0.09409934637082662,0.35163566091521153,8.14426852793956,2.4
2024-09-05,-887.8133249733063,-937.397218940065,0.0991677879335175,0.08010482211384351,0.18495074492531632,8.125205562119888,2.4
2024-09-06,-876.042322830798,-908.2628364109327,0.06444102716026934,0.12270979221853422,0.1907023215163423,8.183474327178153,2.4
2024-09-07,-9.43600753089413e-12,-113.3241267956515,0.22664825359128413,1.8165256728218464,0.7511416551582081,9.773351746408716,2.4
2024-09-08,-93.80451092383774,-161.88724547287399,0.13616546909807245,0.03903923174362753,0.7877950160302589,9.676225509054271,2.4
2024-09-09,-125.2357471238521,-135.79000847395454,0.0211085227002049,0.0733029966980438,0.11240059800743611,9.72841998305211,2.4
2024-09-10,-39.797594492781045,-59.26951224352389,0.038943835501485696,0.191984827962347,0.08575846682891286,9.88146097551297,2.4
