 

stn;time;rka150d0
VSSIE;20241018;4.6
VSSIE;20241019;0.0
VSSIE;20241020;0.0
VSSIE;20241021;0.0
VSSIE;20241022;0.0
VSSIE;20241023;0.0
VSSIE;20241024;0.0
VSSIE;20241025;0.0
VSSIE;20241026;0.0
VSSIE;20241027;0.0
VSSIE;20241028;0.0
VSSIE;20241029;0.0
VSSIE;20241030;0.0
VSSIE;20241031;0.0
VSSIE;20241101;0.0
VSSIE;20241102;0.0
VSSIE;20241103;0.0
VSSIE;20241104;0.0
VSSIE;20241105;0.0
VSSIE;20241106;0.0
VSSIE;20241107;0.0
VSSIE;20241108;0.0
VSSIE;20241109;0.0
VSSIE;20241110;0.0
VSSIE;20241111;0.0
VSSIE;20241112;4.5
VSSIE;20241113;0.0
VSSIE;20241114;0.0
VSSIE;20241115;0.0
VSSIE;20241116;0.0
VSSIE;20241117;0.0
VSSIE;20241118;0.0
VSSIE;20241119;17.3
VSSIE;20241120;12.1
VSSIE;20241121;27.5
VSSIE;20241122;1.7
VSSIE;20241123;0.0
VSSIE;20241124;0.0
VSSIE;20241125;0.0
VSSIE;20241126;3.5
VSSIE;20241127;0.0
VSSIE;20241128;3.4
VSSIE;20241129;0.0
VSSIE;20241130;0.0
VSSIE;20241201;0.0
VSSIE;20241202;4.5
VSSIE;20241203;0.2
VSSIE;20241204;0.0
VSSIE;20241205;0.8
VSSIE;20241206;11.8
VSSIE;20241207;2.8
VSSIE;20241208;0.0
VSSIE;20241209;0.5
VSSIE;20241210;0.0
VSSIE;20241211;0.0
VSSIE;20241212;0.0
VSSIE;20241213;0.0
VSSIE;20241214;0.0
VSSIE;20241215;0.0
VSSIE;20241216;0.0
VSSIE;20241217;0.0
VSSIE;20241218;0.0
VSSIE;20241219;11.6
VSSIE;20241220;0.0
VSSIE;20241221;3.1
VSSIE;20241222;23.1
VSSIE;20241223;9.6
VSSIE;20241224;0.0
VSSIE;20241225;0.0
VSSIE;20241226;0.0
VSSIE;20241227;0.0
VSSIE;20241228;0.0
VSSIE;20241229;0.0
VSSIE;20241230;0.0
VSSIE;20241231;0.0
VSSIE;20250101;0.0

